id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v27_event_key,v26가드레일사유
2555,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"“오픈AI, 애플 출신 카메라 개발 스타트업 ‘글래스이미징’ 인수”",오픈ai 애플 출신 카메라 개발 스타트업 글래스이미징 인수,동아일보,동아일보,"Mon, 14 Sep 2026 19:11:00 GMT","“오픈AI, 애플 출신 카메라 개발 스타트업 ‘글래스이미징’ 인수” 동아일보",https://news.google.com/rss/articles/CBMic0FVX3lxTFA4Z2JKb3ZHTGRqYl9KUENCUHhBTVgtSFlOa1VWNkVjeFRtUGRydjFyRE1ac2VnUVY0M0MzTkVCQktodUl6MjVRQWxkZEQyaXd2NjlCdUFoOGVYSHBqWXJUVjJkNHA0M2RtMW01QXQxT2NlMTDSAWZBVV95cUxQc0d2OHJfLUFUZHRTU2MwRjZDcUJuclhHV0hqUE82ODFvMUhVbFJ1MURVOGlZRmpCOTQ2M2tEeVAzSXJFX0F0RmMzZG1jMVpuMzh0aEN4ZXlGTGljUm0zRVFmdkllTXc?oc=5,google_rss_오픈AI when:2d,199.5,38.5,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,"애플,오픈AI",,,,,,,general,24.0,published_today,direct_risk,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,199.5,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,
2531,경쟁사/해외이슈,경쟁사_해외이슈,구글,"앤트로픽·오픈AI·구글, AI 표준기관 설립 논의",앤트로픽 오픈ai 구글 ai 표준기관 설립 논의,tokenpost.kr,tokenpost.kr,"Sun, 13 Sep 2026 19:45:20 GMT","앤트로픽·오픈AI·구글, AI 표준기관 설립 논의 tokenpost.kr",https://news.google.com/rss/articles/CBMiVkFVX3lxTE1XODc1TXVUdWFCNDd0ck94cmU1MzVHU1VyaHphdVB3cVRuMXEyMDBWVFFfM2Yyb1dPcU80RUstb2J6NDhNZUpnVzhqdzFmb3dUaFdoNFpn0gFWQVVfeXFMTVc4NzVNdVR1YUI0N3RyT3hyZTUzNUdTVXJoemF1UHdxVG4xcTIwMFZUUV8zZjJvV09xTzRFSy1vYno0OE1lSmdXOGp3MWZvd1RoV2g0Wmc?oc=5,google_rss_구글 AI when:2d,199.5,16.0,ai_infrastructure_security,ai_infrastructure_security,"구글,앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:google:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,199.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:google:anthropic_glasswing_security:general,global_incident:ai_security_policy:google:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:google:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:google:anthropic_glasswing_security,comp_overseas_platform_ai,,,
2607,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"""AI 너무 빨리 간다"", 이젠 속도 늦춰야...오픈AI·앤트로픽·구글·머스크 한목소리",ai 너무 빨리 간다 이젠 속도 늦춰야 오픈ai 앤트로픽 구글 머스크 한목소리,ppss.kr,ppss.kr,"Mon, 14 Sep 2026 03:06:14 GMT","""AI 너무 빨리 간다"", 이젠 속도 늦춰야...오픈AI·앤트로픽·구글·머스크 한목소리 ppss.kr",https://news.google.com/rss/articles/CBMiZEFVX3lxTFBGVzZPQXFieGlwZHhDbWdIbDZhTnVpd1lIMnFidUNQZGpDZUZyOGFpbldVNlJVaG1jMTFreEhFbG9pYzh0b2NCRHA5cXRlMzFkQmhWeGhLc0pfajVKZFRCWFpGaFU?oc=5,google_rss_오픈AI AI when:2d,199.5,16.0,ai_infrastructure_security,ai_infrastructure_security,"구글,앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:google:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,199.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:google:anthropic_glasswing_security:general,global_incident:ai_security_policy:google:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:google:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:google:anthropic_glasswing_security,comp_overseas_platform_ai,,,
2894,경쟁사/해외이슈,경쟁사_해외이슈,애플,"스페이스XAI, 애플 상대 반독점 소송 취하…왜?",스페이스xai 애플 상대 반독점 소송 취하 왜,헤럴드경제,헤럴드경제,"Tue, 15 Sep 2026 01:37:01 GMT","스페이스XAI, 애플 상대 반독점 소송 취하…왜? 헤럴드경제",https://news.google.com/rss/articles/CBMiVkFVX3lxTE1mTFplY2hzNTN2Vl9VRjRBV3M0UjhLME9TOXB3SDk1UkF1YlRpdFJzazZxdkl2X1dXTjVpRkJycFhhbW8wM0JMbXI3a0l5dEhnT0x2T05R?oc=5,google_rss_애플 site:heraldcorp.com when:2d,199.0,33.0,"ai_infrastructure_security,market_power_platform",ai_infrastructure_security,애플,,,,,,,general,24.0,published_today,direct_risk,event:애플:ai_infrastructure_security+market_power_platform,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,199.0,"market_power_platform,ai_infrastructure_security",competitor:regulatory_enforcement,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,comp_overseas_regulation_data:스페이스xai 애플 상대 반독점 소송 취하 왜,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_regulation_data:스페이스xai 애플 상대 반독점 소송 취하 왜,comp_overseas_regulation_data,,,
2609,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"데이비드 색스, 앤트로픽·오픈AI 감속론 비판…""두 회사가 안 만들면 된다""",데이비드 색스 앤트로픽 오픈ai 감속론 비판 두 회사가 안 만들면 된다,디지털투데이,디지털투데이,"Mon, 14 Sep 2026 02:49:00 GMT","데이비드 색스, 앤트로픽·오픈AI 감속론 비판…""두 회사가 안 만들면 된다"" 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTE9oS292RGFfSDdxMS1yTDhxR2lIOUVFelNEWDZUMEdkRUxHUHVzWGp2eVlFVU1PNlFUVEtCaWZkSENTbTJiWjNkbndIXzZlUENMQTlIdjBaNm5nbW1IdzVPR2tRb01xc1dyNkY1Zmc2c0VOSU0?oc=5,google_rss_오픈AI 규제 when:2d,199.0,13.5,ai_infrastructure_security,ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,199.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,,
1984,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKB·SKT·한국사회보장정보원, AI·양자암호 기반 복지 디지털 전환 협력",skb skt 한국사회보장정보원 ai 양자암호 기반 복지 디지털 전환 협력,라이센스뉴스,라이센스뉴스,"Tue, 15 Sep 2026 01:05:55 GMT","SKB·SKT·한국사회보장정보원, AI·양자암호 기반 복지 디지털 전환 협력 라이센스뉴스",https://news.google.com/rss/articles/CBMia0FVX3lxTE5NYzJTSW9oYkhUYkRBMDJkbnJtWFA4NU5SeVpWRkxHN3NLNXFnUnRzSGYxYjNjekJUbVdydzRvN19qam9nUkpyT3Z5RnNobW50UlRhZVFBaHpVYkVCZWpUNWxSanJSZjJ5OUdJ?oc=5,google_rss_SKT when:2d,199.0,11.0,ai_infrastructure_security,ai_infrastructure_security,SKT,,,,,,,general,24.0,published_today,business_change,event:SKT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,199.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,
1970,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT·KT, 콜센터에 AI 도입 효과 '톡톡' … 상담 품질·업무 효율 동시에 개선",skt kt 콜센터에 ai 도입 효과 톡톡 상담 품질 업무 효율 동시에 개선,뉴데일리,뉴데일리,"Tue, 15 Sep 2026 00:16:41 GMT","SKT·KT, 콜센터에 AI 도입 효과 '톡톡' … 상담 품질·업무 효율 동시에 개선 뉴데일리",https://news.google.com/rss/articles/CBMigAFBVV95cUxQQ1BSWTJHaGN3X1BXWmRRZGF1WmJUSEp6V1MxWG1ENW9IM0l1ZFdyUEUwWGVkc291U1pfbmRHSHpFT19jcUtaWU1DbzNCUFQzQ256bW5LRXc5M05qQ3ZkT2RwYmRabUJLTVdLWlk2VEt1LTg3WU90YUVYMzBpNG9FNtIBgAFBVV95cUxQQ1BSWTJHaGN3X1BXWmRRZGF1WmJUSEp6V1MxWG1ENW9IM0l1ZFdyUEUwWGVkc291U1pfbmRHSHpFT19jcUtaWU1DbzNCUFQzQ256bW5LRXc5M05qQ3ZkT2RwYmRabUJLTVdLWlk2VEt1LTg3WU90YUVYMzBpNG9FNg?oc=5,google_rss_SKT when:2d,199.0,11.0,ai_infrastructure_security,ai_infrastructure_security,"KT,SKT",,,,,,,general,24.0,published_today,business_change,event:KT+SKT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,199.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,
2561,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"머스크의 X, 애플 상대 반독점 소송 취하…오픈AI 상대 소송은 유지",머스크의 x 애플 상대 반독점 소송 취하 오픈ai 상대 소송은 유지,AI 매터스,AI 매터스,"Tue, 15 Sep 2026 00:39:37 GMT","머스크의 X, 애플 상대 반독점 소송 취하…오픈AI 상대 소송은 유지 AI 매터스",https://news.google.com/rss/articles/CBMiVEFVX3lxTE8zYU5XdTFsOENJVk9SVFZTTGIzV0dSSndnRl8wOE5xUkRqQVFXdTdOcE1xdDNMX3M2MVlsZjM4TFJ6dENUS0E0U2lxUThEc19NenVZRQ?oc=5,google_rss_오픈AI when:2d,198.5,35.5,"ai_infrastructure_security,market_power_platform",ai_infrastructure_security,"애플,오픈AI",,,,,,,general,24.0,published_today,direct_risk,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,198.5,"market_power_platform,ai_infrastructure_security",competitor:regulatory_enforcement,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_regulation_data,,,
2239,경쟁사/해외이슈,경쟁사_해외이슈,토스,LG유플러스·토스 등 25개 기업…대학 연계 ‘보안 인재’ 양성,lg유플러스 토스 등 25개 기업 대학 연계 보안 인재 양성,서울경제,서울경제,"Tue, 15 Sep 2026 01:00:00 GMT",LG유플러스·토스 등 25개 기업…대학 연계 ‘보안 인재’ 양성 서울경제,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1WTjlja19aLWQ5eXpjbWRONjVYRE1PUHdtQ18xM1djeUJqNDR3eG40VWJUQ2FxVmZoQTk4ZXFWUm51emNMM2FVa3VoZ2poRjRBSmfSAVNBVV95cUxQcGdxMC1UUHRNUWRaQXM1eXgzNVpBRmhFNFExaFRRZU1iTWFTN0FmMVhYVkcwOEstNzZDNEtTV2gxRHRsazRwbHkxTU1JSFhoV0FWWQ?oc=5,google_rss_토스 when:2d,198.0,18.0,"phishing_security,privacy_security_reliability",security_general,"LGU+,토스",,,,,,,general,24.0,published_today,direct_risk,event:LGU++토스:phishing_security+privacy_security_reliability,general,,"weak_form_without_full_basis:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,toss,198.0,privacy_security_reliability,competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:lg유플러스 토스 등 25개 기업 대학 연계 보안 인재 양성,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:lg유플러스 토스 등 25개 기업 대학 연계 보안 인재 양성,comp_domestic_finance_commerce,,,
2472,경쟁사/해외이슈,경쟁사_해외이슈,구글,“MS·구글 50% 집중 투자” ‘HANARO 미국에이전틱AI TOP2+’ ETF 상장,ms 구글 50 집중 투자 hanaro 미국에이전틱ai top2+ etf 상장,서울경제,서울경제,"Tue, 15 Sep 2026 00:04:03 GMT",“MS·구글 50% 집중 투자” ‘HANARO 미국에이전틱AI TOP2+’ ETF 상장 서울경제,https://news.google.com/rss/articles/CBMiUkFVX3lxTE9EY2VoTEFuSlpXcGVwdWZVNExIRzBwU3RLUGxOT1BrWENyZExxaWMwMGZ6NjF3dHkwOUZYbDk1QTc2RGd3XzhQZWZQcXlBdzVhTUHSAVNBVV95cUxOMk5YNjVWNVNPUjF5R2hsay1KaU05REZ4b2JseWZodXlIQldaaDdCNmZwLWY4aVljbC1ySDI0T3hJX1VXNmttek1XU1BnaWVxVEpmSQ?oc=5,google_rss_구글 when:2d,197.5,26.5,"ai_agent,ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,구글,,,,,,,general,24.0,published_today,direct_risk,global_incident:mna_capital:google:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,197.5,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:mna_capital:google:mna_capital:general,global_incident:mna_capital:google:mna_capital,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:mna_capital:google:mna_capital,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:mna_capital:google:mna_capital,comp_overseas_platform_ai,,,
2520,경쟁사/해외이슈,경쟁사_해외이슈,구글,"과기정통부, 미국서 구글·엔비디아 방문·협력 논의",과기정통부 미국서 구글 엔비디아 방문 협력 논의,KB Think,KB Think,"Mon, 14 Sep 2026 07:16:43 GMT","과기정통부, 미국서 구글·엔비디아 방문·협력 논의 KB Think",https://news.google.com/rss/articles/CBMickFVX3lxTFBCajg5eDRwOXFGZGgxOFRncG11Uk1QYXRVaDRxYlZTS0NlV1RidkFFWlozWTRtNHM0a1FLN3FTWUVuaF8zNVlqMVI4U2JXOWtpMmtoR3RuX0ZkaEZiVlNtOXNDVHZqTFBWV0VuM3hqc2lfdw?oc=5,google_rss_구글 AI when:2d,197.5,12.0,,,"과기정통부,구글",,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,197.5,,,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:과기정통부 미국서 구글 엔비디아 방문 협력 논의,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,Y,로컬 보조 라벨,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_GENERAL_LOW_RELEVANCE,overseas,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,government_general_low_relevance:과기정통부 미국서 구글 엔비디아 방문 협력 논의,government_general_low_relevance,,,
2627,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,오픈AI·앤트로픽 쏠림에도 분산투자 택한 인사이트,오픈ai 앤트로픽 쏠림에도 분산투자 택한 인사이트,tokenpost.kr,tokenpost.kr,"Sun, 13 Sep 2026 21:40:57 GMT",오픈AI·앤트로픽 쏠림에도 분산투자 택한 인사이트 tokenpost.kr,https://news.google.com/rss/articles/CBMiUEFVX3lxTE8xT214YnlLZDFBZm5tcDZiRTU5UktsMnhDbDlxeGthUWUtUVRnR1Bna0NTREJJR2lmMV9kOXNqblpOR0pkYmdLOW1BdGFSX0pN0gFWQVVfeXFMTTF5RGhqTE5PUGdfdTNOd3kyYVBhNVRjWkJScUl3STgtSHBtLTBBTko1Qms5dXk3Qk85NFJqYjd1T2pEOFZXX2tmWTV3Zkdzbm43ZXJEclE?oc=5,google_rss_오픈AI 스테이블코인 when:2d,197.0,13.5,ai_infrastructure_security,ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,197.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,,
3254,산업동향,산업동향,플랫폼 산업 동향,"LG유플러스, 글로벌 전시회서 홈미디어 신제품 공개…선호번호 1만개 추첨",lg유플러스 글로벌 전시회서 홈미디어 신제품 공개 선호번호 1만개 추첨,뉴스티앤티,뉴스티앤티,"Tue, 15 Sep 2026 00:23:16 GMT","LG유플러스, 글로벌 전시회서 홈미디어 신제품 공개…선호번호 1만개 추첨 뉴스티앤티",https://news.google.com/rss/articles/CBMiakFVX3lxTFBDY012SVFmbGZWT01HQk8yTGE1R3h4anE5MWR4dzY2ay05UjVzTVl4dzhQcDNWNk8wUlUySVRQSlJZVmhGMVB6azY3ck5TVTQ3bTd2YXNqR3JUbTVRRFhZU01tdk1GZnhObXc?oc=5,google_rss_플랫폼 산업 동향 when:2d,185.0,5.0,self_pr_promo,,LGU+,v43_not_structural_industry,,,,,,general,24.0,published_today,general,,rumor_or_report,,"weak_form_without_full_basis:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,185.0,market_power_platform,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:lg유플러스 글로벌 전시회서 홈미디어 신제품 공개 선호번호 1만개 추첨,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:lg유플러스 글로벌 전시회서 홈미디어 신제품 공개 선호번호 1만개 추첨,comp_domestic_strategy,,,
3223,산업동향,산업동향,플랫폼 산업 동향,"LG유플러스, ‘초소형 IPTV 셋톱박스’ 첫 공개…글로벌 시장 공략",lg유플러스 초소형 iptv 셋톱박스 첫 공개 글로벌 시장 공략,리드경제,리드경제,"Mon, 14 Sep 2026 23:42:40 GMT","LG유플러스, ‘초소형 IPTV 셋톱박스’ 첫 공개…글로벌 시장 공략 리드경제",https://news.google.com/rss/articles/CBMib0FVX3lxTE03ay02Z1FGY0JydVQwSFgtQ2Y1X3NKbE45OExOdFhHV296dEtIU0JvaXU0cEc4eEVLeDFJQng5RFdvMk1BdTZIZDI2QkFlT0g2SWRacTcyQm83OFhySUVhX0ZMc0dhcHVwYkdwclpZZw?oc=5,google_rss_플랫폼 산업 동향 when:2d,179.0,2.0,,,LGU+,v43_not_structural_industry,,,,,,general,24.0,published_today,general,,rumor_or_report,,"weak_form_without_full_basis:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,179.0,market_power_platform,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:lg유플러스 초소형 iptv 셋톱박스 첫 공개 글로벌 시장 공략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:lg유플러스 초소형 iptv 셋톱박스 첫 공개 글로벌 시장 공략,comp_domestic_strategy,,,
3195,산업동향,산업동향,인공지능 산업 동향,‘AI 종말론’ 현실화되나…앤트로픽발 속도조절론에 업계 동참,ai 종말론 현실화되나 앤트로픽발 속도조절론에 업계 동참,내외뉴스통신,내외뉴스통신,"Mon, 14 Sep 2026 00:57:28 GMT",‘AI 종말론’ 현실화되나…앤트로픽발 속도조절론에 업계 동참 내외뉴스통신,https://news.google.com/rss/articles/CBMibEFVX3lxTE82YXFSSmd6bmpqa2RiQ3BnS3FycDF2UlZ2akhxakEybnBiRDlzWUtVM0lXWkduWks5NG05Y20yZGRnbkp6WUtIeW5POENCMUE1WUNtN0tlZ1lsYjBDWUVuVE8wc2E5NjI5cEIwNtIBcEFVX3lxTE1jOThHNlRyVlA0SVFMOW5BMFlXOXpHeFhtXzQxUEEySjY2T3VMaEpoV0VHWWRYTUtrXzZLSmtRYWJzOHl2RGgtemUybEFqaEJmcGVZZHdQMDlKRC1wZVNPdjV4SXZYbVRKNHo0MDNEWjI?oc=5,google_rss_인공지능 산업 동향 when:2d,172.5,25.0,ai_infrastructure_security,ai_infrastructure_security,앤트로픽,v43_not_structural_industry,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:sector:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,172.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:sector:anthropic_glasswing_security:general,global_incident:ai_security_policy:sector:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:sector:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:sector:anthropic_glasswing_security,comp_overseas_regulation_data,,,
