id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v27_event_key,v32_weak_non_digital_gov
2027,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, AI로 휴가철 통신 품질 관리…트래픽 예측·이상 징후 탐지",skt ai로 휴가철 통신 품질 관리 트래픽 예측 이상 징후 탐지,아이티비즈,아이티비즈,"Thu, 16 Jul 2026 04:41:00 GMT","SKT, AI로 휴가철 통신 품질 관리…트래픽 예측·이상 징후 탐지 아이티비즈",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE05bHRueG1HeVVGbWRQWmJncExhS1doMWtObmZuN3ZtZ2RaTFl4VHN5UEhzR21WdFlWSXRRT0JlX1MtY254OW5rUGdoWExRTUZ0TXFmUHF6S2hXVnZWbmZBYjVNbkY0YTQ?oc=5,google_rss_SKT when:2d,33.5,11.0,ai_infrastructure_security,ai_infrastructure_security,SKT,,,,,,,general,14.0,published_yesterday,business_change,event:SKT:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,33.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2044,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT “AI로 하계 휴가 통신 품질, 미리 살핀다”",skt ai로 하계 휴가 통신 품질 미리 살핀다,이투데이,이투데이,"Thu, 16 Jul 2026 04:37:00 GMT","SKT “AI로 하계 휴가 통신 품질, 미리 살핀다” 이투데이",https://news.google.com/rss/articles/CBMiVEFVX3lxTE1pZmdfaUZVbG03cWszNkxNM3h2T3ZXbThCQVVBRUpEdHVZeUdlQnRId044Q29PSVJmWjN5MDZhckNKYTlkdEJVS3QydzhGT25ZRVV2Ng?oc=5,google_rss_SKT when:2d,33.5,11.0,ai_infrastructure_security,ai_infrastructure_security,SKT,,,,,,,general,14.0,published_yesterday,business_change,event:SKT:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,33.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2020,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT·SK바이오팜, AI로 항암 신약 초기 후보물질 발굴",skt sk바이오팜 ai로 항암 신약 초기 후보물질 발굴,뉴스톱,뉴스톱,"Thu, 16 Jul 2026 04:36:49 GMT","SKT·SK바이오팜, AI로 항암 신약 초기 후보물질 발굴 뉴스톱",https://news.google.com/rss/articles/CBMib0FVX3lxTE1CeWE2Z2s0bXRFOUNtVXJkam9aNC1vbUxuZHc5Zl9mMy02ajVtQ21JMHF2TXJOX3EzZGVGTjJ3RmlJQ3RPWUdjS2w5ZG9fSjZsS3ZTMlZGSmZlWWlCMktHR3FLTHJwS3pyWl9lRjNETQ?oc=5,google_rss_SKT when:2d,33.5,11.0,ai_infrastructure_security,ai_infrastructure_security,SKT,,,,,,,general,14.0,published_yesterday,business_change,event:SKT:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,33.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2046,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, AI로 휴가철 통신 트래픽 잡는다 … 전국 1100곳 집중 관리",skt ai로 휴가철 통신 트래픽 잡는다 전국 1100곳 집중 관리,워크투데이,워크투데이,"Thu, 16 Jul 2026 03:41:07 GMT","SKT, AI로 휴가철 통신 트래픽 잡는다 … 전국 1100곳 집중 관리 워크투데이",https://news.google.com/rss/articles/CBMibEFVX3lxTE5CQ080bzV3UkpfRUwwYl8zQk9UOGdXaXFMandLcVNhTUE3M2xlZGJLVzRONEp3cnk0WDgzcV8zMlJndE5Bc3hxMkpsR3BPUDZFZTI4Rzc2Nm1EVUgwMTdjQi1VZjlMM19fd1ZCag?oc=5,google_rss_SKT when:2d,33.5,11.0,ai_infrastructure_security,ai_infrastructure_security,SKT,,,,,,,general,14.0,published_yesterday,business_change,event:SKT:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,33.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2030,경쟁사/해외이슈,경쟁사_해외이슈,SKT,AI로 휴가철 트래픽 잡는 SKT…통신 장벽 낮춘다,ai로 휴가철 트래픽 잡는 skt 통신 장벽 낮춘다,경제타임스,경제타임스,"Thu, 16 Jul 2026 03:02:59 GMT",AI로 휴가철 트래픽 잡는 SKT…통신 장벽 낮춘다 경제타임스,https://news.google.com/rss/articles/CBMiU0FVX3lxTFBqTXl0NFMtQkt6S25lcWVod21HeXIybmR5Tjh6MG5iRlBwQVM5NW02SkEtRDhYNzdycjAtaTJ1a3A4clVUX1I0SWtlcVRQdzhzdWRF?oc=5,google_rss_SKT when:2d,33.5,11.0,ai_infrastructure_security,ai_infrastructure_security,SKT,,,,,,,general,14.0,published_yesterday,business_change,event:SKT:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,33.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2060,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, AI로 휴가철 통신 품질 점검",skt ai로 휴가철 통신 품질 점검,인더뉴스,인더뉴스,"Thu, 16 Jul 2026 02:46:28 GMT","SKT, AI로 휴가철 통신 품질 점검 인더뉴스",https://news.google.com/rss/articles/CBMiZEFVX3lxTE1Md2Z2SndhUU9qVUJrMDNnSHc1RWROTmQ5Nmc2MUZLNjJUZkI5Tk1lSGZWQ0F3bXNLa3Q3dDZqa1pJdXlxQ0YyaHBJRDc4UGdXdFNLN0JaeHVQdWZhWWktSVI1TVo?oc=5,google_rss_SKT when:2d,33.5,11.0,ai_infrastructure_security,ai_infrastructure_security,SKT,,,,,,,general,14.0,published_yesterday,official_action,event:SKT:ai_infrastructure_security,investigation,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,33.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2039,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 휴가철 통신 품질 모니터링 돌입…AI 기술 활용",skt 휴가철 통신 품질 모니터링 돌입 ai 기술 활용,중소기업신문,중소기업신문,"Thu, 16 Jul 2026 02:33:30 GMT","SKT, 휴가철 통신 품질 모니터링 돌입…AI 기술 활용 중소기업신문",https://news.google.com/rss/articles/CBMibkFVX3lxTE5ELTFjdnBSYldYNXR3UDBlcXpXcWQtN3lNVmJtc3hVeXhybUV4X3ZzNUdTMTNsdGNPZnpCUUZqYVlqMVg0aWJWV3hmdk1na3owMF9oY05oVGlFc2VTaDdLaEZucVNEZlROVjlRaF9B?oc=5,google_rss_SKT when:2d,33.5,11.0,ai_infrastructure_security,ai_infrastructure_security,SKT,,,,,,,general,14.0,published_yesterday,business_change,event:SKT:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,33.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2035,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, AI로 휴가철 통신 품질 관리…전국 1100곳 집중 점검",skt ai로 휴가철 통신 품질 관리 전국 1100곳 집중 점검,아이뉴스24,아이뉴스24,"Thu, 16 Jul 2026 00:54:52 GMT","SKT, AI로 휴가철 통신 품질 관리…전국 1100곳 집중 점검 아이뉴스24",https://news.google.com/rss/articles/CBMiS0FVX3lxTFBWNWlwSU01c1lYdmt0RnFPblNiak5oaGdFY0RobEJYdi0zOFJBeVZzSjgwbTFlZlNFMHVBLWxEdkpPeEVHMy0wU05DSQ?oc=5,google_rss_SKT when:2d,33.5,11.0,ai_infrastructure_security,ai_infrastructure_security,SKT,,,,,,,general,14.0,published_yesterday,official_action,event:SKT:ai_infrastructure_security,investigation,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,33.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2365,경쟁사/해외이슈,경쟁사_해외이슈,토스,"토스, 빅테크 금융그룹 최초로 ‘금융복합기업집단’에 지정",토스 빅테크 금융그룹 최초로 금융복합기업집단에 지정,주간한국,주간한국,"Thu, 16 Jul 2026 02:22:16 GMT","토스, 빅테크 금융그룹 최초로 ‘금융복합기업집단’에 지정 주간한국",https://news.google.com/rss/articles/CBMidEFVX3lxTE5Fb1RUVlAwY1BET2lyS3BOZkRfZzNCWjlzTW94WHJpTHBodDB6UFJGRms1MnZBMTdRVFhBdGlJdTVKRFUxS2ZiWVBLVl9FcngweFZlQWhWVWRLbXc1OExpYWhCdGVxU3pRUTlmLXhsLTdVUy000gF0QVVfeXFMTkVvVFRWUDBjUERPaXJLcE5mRF9nM0JaOXNNb3hYcmlMcGh0MHpQUkZGazUydkExN1FUWEF0aUl1NUpEVTFLZmJZUEtWX0VyeDB4VmVBaFZVZEttdzU4TGlhaEJ0ZXFTelFROWYteGwtN1VTLTQ?oc=5,google_rss_토스 when:2d,33.5,4.0,,,토스,,,,,,,general,2.0,published_yesterday+analysis_without_direct_event,analysis_feature,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,33.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:토스 빅테크 금융그룹 최초로 금융복합기업집단에 지정,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:토스 빅테크 금융그룹 최초로 금융복합기업집단에 지정,comp_domestic_finance_commerce,,,,
64,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"""시험잘봐"" 톡 했더니 '시험 응원선물 추천…카카오, 선물하기 강화",시험잘봐 톡 했더니 시험 응원선물 추천 카카오 선물하기 강화,v.daum.net,v.daum.net,"Thu, 16 Jul 2026 02:28:49 GMT","""시험잘봐"" 톡 했더니 '시험 응원선물 추천…카카오, 선물하기 강화 v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTE5HYzdzMFNtUFZGOXFWRThSQTVSN21USWhyR1p5Z29JWEN0OXgyaWEyZ3hEV1VVcFJfQVNOSlRxOTNKaFFueFE?oc=5,google_rss_카카오 when:2d,32.8,68.5,,,"카카오,카카오서비스",v43_self_not_actual_actor:OFF_TOPIC,Y,,,,self:platform_obligation,platform_operator_obligation,14.0,published_yesterday,general,global_incident:platform_regulation:kakao:platform_algorithm_ad_obligation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,32.8,,self:platform_obligation,global_incident:platform_regulation:kakao:platform_algorithm_ad_obligation:general,global_incident:platform_regulation:kakao:platform_algorithm_ad_obligation,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:platform_regulation:kakao:platform_algorithm_ad_obligation,카카오 대외협력 관점 간접 참고,2,2,2,,,로컬 보조 라벨,local_low_confidence,OFF_TOPIC,,,other,,,global_incident:platform_regulation:kakao:platform_algorithm_ad_obligation,self_filler_reference,,,,
239,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오게임즈 ‘오딘’, 구글플레이 매출 1위 기록",카카오게임즈 오딘 구글플레이 매출 1위 기록,MSN,MSN,"Wed, 15 Jul 2026 15:10:31 GMT","카카오게임즈 ‘오딘’, 구글플레이 매출 1위 기록 MSN",https://news.google.com/rss/articles/CBMi1ANBVV95cUxPbnhlVFhQbTQwbE5wempJeTlXZ3lUcllhXzRjSmE5LUNjNFNOQkZsUmRVMjlZN1VQMmc5eldDalZ2ZTlmVXFyRTZQZE4wdVpEbTNXU1dVM2dvWWxQSDI5dDBYS21KMWotRFdkZHIzai1VMlAtRFgtWl9vR0tXQjlEWXZDbGtFRVQxbXcyNkI1dmpGeUdYYXRjeXBJME5EZDhRcE0xVjNkT09RRk42Mi1sRU5FT21xei04eWZjR1VMaHR5bjB6THRzVGRlLVJGcVhfOVBNOUpMZzNYcHhuV0VUSmk3Z3NuS3kwbzNGVVJPRUZVcEFOWFFqbDBQakd1MHVyMnk4SUx6OHBzdXJTeHpOUXhlcjVJTGFhekJaNUxPcFNVcGhENEJJTlJnUlJHUU83cllLeUNCek16RVo1bU82aGZrUmM3Z1RMZlZtVlVjc1ZVRUFQWWdFSFpsZ1NvTUlnSDZvUHBYeVR2aTNFODJ6cXNxNnZpZGZReDdGRkw3cERza3J3cXRwbndEWFhST2NoUTJCZHhsQjA5TC1BZUJVc25wTEN5Z3BkNlNObklteTJmRWZGN0E3MldTZXBnalV1MHdBVmUwcWxqTElEZlJNY2NrM0o?oc=5,google_rss_카카오 카카오게임즈 when:2d,31.8,52.5,"earnings,financial_performance",financial_performance,"구글,카카오,카카오게임즈",v43_self_not_actual_actor:OFF_TOPIC,,,,,,general,14.0,published_yesterday,general,event:구글+카카오:financial_performance,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,competitor_actor_action_pass,Y,global,31.8,financial_performance,self:financial_performance,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:카카오게임즈 오딘 구글플레이 매출 1위 기록,카카오 대외협력 관점 간접 참고,2,2,2,,,로컬 보조 라벨,local,OFF_TOPIC,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,self_filler_reference:카카오게임즈 오딘 구글플레이 매출 1위 기록,self_filler_reference,,,,
289,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오톡,"하나투어 AI 에이전트 하이, 카카오톡 연동",하나투어 ai 에이전트 하이 카카오톡 연동,MSN,MSN,"Thu, 16 Jul 2026 16:12:44 GMT","하나투어 AI 에이전트 하이, 카카오톡 연동 MSN",https://news.google.com/rss/articles/CBMipwJBVV95cUxNakRiNWtPekpaT3owVnlsbUp6UWJESlNfaTZUNGwzSUNPSEpzYlZ3ZDdqcGFBSHB6Z1ZXcV9JdVVvY1lET19xaGEtVXhBQnAxNTJ0S19wUzRTNnNtYzBEcXh0aUhVR3NESDhDX3RuYTV4QVA0NGR0eThOQmNTY01OWExYbWVvMHpiRnRCbG1MbEFCc21SdGZ5MGgtQ0lvLXMtcmJSRF9nQjB6alVRaGNiTjVxa0VtUGlPa2ZhTFcxZllFU0psRGRkbElHNXh2VGVPNVZ3N0xLZWlLa0h4SjU5cWMtYmxweEd6eFhKQ1IwQWVaSmRZYXFGMHFPalVTbTRnRXVRZEkyS2p0ZlBtVk12T1MtdnVNbV9CMF8xZW82ZkUzSVdlS1Qw?oc=5,google_rss_카카오톡 AI when:2d,31.3,32.5,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,"카카오,카카오서비스,카카오톡",v43_self_not_actual_actor:OFF_TOPIC,,,,,,general,24.0,published_today,business_change,event:카카오+카카오서비스:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,31.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:하나투어 ai 에이전트 하이 카카오톡 연동,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨,local,OFF_TOPIC,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,self_filler_reference:하나투어 ai 에이전트 하이 카카오톡 연동,self_filler_reference,,,,
2932,경쟁사/해외이슈,경쟁사_해외이슈,메타,"14세 미만 SNS 제한되나…""연령별 단계적 규제 검토""",14세 미만 sns 제한되나 연령별 단계적 규제 검토,네이트,네이트,"Thu, 16 Jul 2026 09:15:00 GMT","14세 미만 SNS 제한되나…""연령별 단계적 규제 검토"" 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9iUXZReGptN2Q1VjllTS1sNnlBSTdaUUNIcjZlX0txUzJOa21VaE1CMU02UzU1aXZxRXJleVBVUk0zSl9HUlBFSm92RExDUVBvUWNR?oc=5,google_rss_메타 규제 when:2d,30.5,58.0,"platform_obligation,policy_legislation",platform_obligation,,v43_not_true_competitor;brand_not_in_title,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,general,global_incident:platform_regulation:platform_sector:platform_operator_obligation,consultation,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,30.5,"policy_legislation,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:platform_sector:platform_operator_obligation:announcement,global_incident:platform_regulation:platform_sector:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:platform_regulation:platform_sector:platform_operator_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:platform_sector:platform_operator_obligation,comp_overseas_regulation_data,,,,
2076,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 휴가철 통신 품질 집중 관리…""AI로 트래픽 예측""",skt 휴가철 통신 품질 집중 관리 ai로 트래픽 예측,디지털투데이,디지털투데이,"Wed, 15 Jul 2026 23:57:00 GMT","SKT, 휴가철 통신 품질 집중 관리…""AI로 트래픽 예측"" 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTE5aMXNYXzhuSlhVS2RxbmMtX0RJM1hyOXpfLUdvUWFLUk5kVE1OMlBuMEQ2ZDlJTzFNanVGQXhkUTEwcjUtREZiV1U3X3ZWSWlQWWVPYV9rWndXcGx6UW1tb25EVVM5RjlURjBVRVBkUjNPSDA?oc=5,google_rss_SKT when:2d,30.5,11.0,ai_infrastructure_security,ai_infrastructure_security,SKT,,,,,,,general,14.0,published_yesterday,business_change,event:SKT:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,30.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
2051,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"""휴가지에서도 끊김 없게""…SKT, AI로 통신 품질 관리한다",휴가지에서도 끊김 없게 skt ai로 통신 품질 관리한다,v.daum.net,v.daum.net,"Wed, 15 Jul 2026 23:52:46 GMT","""휴가지에서도 끊김 없게""…SKT, AI로 통신 품질 관리한다 v.daum.net",https://news.google.com/rss/articles/CBMiVEFVX3lxTE1tVGE0bzFPdGd5dzF3S1N6cU9wenRmeThQQWFWc1U5a2JWVkp4dHRNb2hmTFdmcEh2ZWY5VFpGSWZNY0tqOVZtZF8tWFlIdUJTelJlbg?oc=5,google_rss_SKT when:2d,30.5,11.0,ai_infrastructure_security,ai_infrastructure_security,SKT,,,,,,,general,14.0,published_yesterday,business_change,event:SKT:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,30.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,2,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,local,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,self_filler_reference,,,,
2078,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, AI로 휴가철 통신 품질 미리 살핀다",skt ai로 휴가철 통신 품질 미리 살핀다,아시아에이,아시아에이,"Wed, 15 Jul 2026 23:52:20 GMT","SKT, AI로 휴가철 통신 품질 미리 살핀다 아시아에이",https://news.google.com/rss/articles/CBMiakFVX3lxTFAtS0lfVFB4cXVMcm9ERU55alY1SW9RQk9wZGdiblJJMlp2M2FWbXV0QlR2MWVaQ3E5TjY0cEJnNHU0amhyeDhISk5DUXpIM3loN1NIa3Z1SVRKc2QtVnpSWk5tR0dNNFZzbGfSAW5BVV95cUxQOE5xd2NCWnJWa3k5Wmx4eXZkclBoVVlLQmxMMzhPZVZqVFVWYVFuUlVYaUVSZENvQi1oMmE2NkVMWk5kZkhPX0ZqYmw5OTdKMEhmNUhXMU5rcGJSR1F3X1NXVkZxX2twdnZpV0RJUQ?oc=5,"google_rss_""SKT"" when:2d",30.5,11.0,ai_infrastructure_security,ai_infrastructure_security,SKT,,,,,,,general,14.0,published_yesterday,business_change,event:SKT:ai_infrastructure_security,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,,,,30.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,,,
