id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26가드레일사유,v26_2_profile_reason,v32_weak_non_digital_gov
2147,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"[이 시각 세계] 오픈AI ""미국이 AI 표준 주도해야""‥한국과 협력 구상",이 시각 세계 오픈ai 미국이 ai 표준 주도해야 한국과 협력 구상,MBC 뉴스,MBC 뉴스,"Tue, 22 Sep 2026 22:18:04 GMT","[이 시각 세계] 오픈AI ""미국이 AI 표준 주도해야""‥한국과 협력 구상 MBC 뉴스",https://news.google.com/rss/articles/CBMiekFVX3lxTE5rMVA2cXdwdjFSU3NBQk9qXy0wbUtHbFdvY293ckxVZDdyOXR1Z0E0UDFsNk8xa2pnbE54Y0JGT3ljMDhveldIbVVvNjU3eXBVUnpNbXdONXRtZlBrcGh1UnBYWnBiN0tacGFuT2I1eWdjUlZjc0U0Z1Zn0gF6QVVfeXFMT1R4c0l4X05XWEx0TGZkbE1KNHV6M2tudzhxa0dkSTY4ZlNBcUJ4bndtVDVTOVlFX2JSbUhUUjU2aG5RMlNpRVFPWnRJTGpKalFJb0NNY0o0SUJDakRqWDZ5SVg3ajZCd1dnV0d3d2lJNFNsSzBhTGltYVE?oc=5,google_rss_오픈AI when:2d,174.0,20.5,"ai_infrastructure_security,platform_obligation",ai_infrastructure_security,오픈AI,,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,174.0,"ai_infrastructure_security,platform_obligation",competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_regulation_data,,,,
2153,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI, 우크라이나에 데이브레이크 접근 제공",오픈ai 우크라이나에 데이브레이크 접근 제공,토큰포스트,토큰포스트,"Wed, 23 Sep 2026 22:11:00 GMT","오픈AI, 우크라이나에 데이브레이크 접근 제공 토큰포스트",https://news.google.com/rss/articles/CBMiWEFVX3lxTE9vMGFtb3d6NXUyQ2tTc1JBOG5MWXROYTM0NW5ScU1ZNkdmN01zRjhVMmZ3UWl3dHdBWTB0NktMVXBUdTRSc3JBTjF4N3FwY2FodGw0QzFXVmw?oc=5,google_rss_오픈AI when:2d,173.5,13.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,173.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,,
2124,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI, 챗GPT 모바일앱에 음성 기반 에이전트 기능 추가",오픈ai 챗gpt 모바일앱에 음성 기반 에이전트 기능 추가,디지털투데이,디지털투데이,"Wed, 23 Sep 2026 21:57:43 GMT","오픈AI, 챗GPT 모바일앱에 음성 기반 에이전트 기능 추가 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTE9WZU9Na0FPUTNDR0ZYMy1XckJ4RnpTSkk4b3h1ZFV2S184YlRHOXMtY0ZmaXpJUGlHMkkyQTFwcUg0MDlfdjZVQjM2TFN4UEJ4ZFFhS2w3akdKYnFLbEx6SHRQR0hhWThjRUpWNmFZRkh5UlU?oc=5,google_rss_오픈AI when:2d,173.5,13.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,173.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,,
2125,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"'오픈AI' 올트먼·'앤스로픽' 아모데이, 유엔 안보리서 AI 국제공조 촉구",오픈ai 올트먼 앤스로픽 아모데이 유엔 안보리서 ai 국제공조 촉구,뉴스핌,뉴스핌,"Wed, 23 Sep 2026 21:48:00 GMT","'오픈AI' 올트먼·'앤스로픽' 아모데이, 유엔 안보리서 AI 국제공조 촉구 뉴스핌",https://news.google.com/rss/articles/CBMiXEFVX3lxTE5oU0ZWWjBMblBHclotVHBDZzc0bVotMUlDRUdjV253c2lkSzZfV1psaG5KaWNtMjFEdEUxTWtNTHpvdnUyMm1VbWZOcFNlMTVCN1J4OUlyNTVxbnY3?oc=5,google_rss_오픈AI when:2d,173.5,13.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,173.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_regulation_data,,,,
2140,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"패트리온(Patreon) 공동 창업자 샘 얌, 오픈AI에 합류해 새로운 크리에이터 사업부를 이끌게 돼 - 더 인포메이션",패트리온 patreon 공동 창업자 샘 얌 오픈ai에 합류해 새로운 크리에이터 사업부를 이끌게 돼 더 인포메이션,TradingView,TradingView,"Wed, 23 Sep 2026 21:11:32 GMT","패트리온(Patreon) 공동 창업자 샘 얌, 오픈AI에 합류해 새로운 크리에이터 사업부를 이끌게 돼 - 더 인포메이션 TradingView",https://news.google.com/rss/articles/CBMieEFVX3lxTE5kRWdsb21VcVoyU1hNcGhBeVM0UGtjRG5IZVpydW52VEp3a3oxYlVpMVM1RzJNMmRqaVFxOVlZUDZiSWxDa0ZRYmZCLWZMekFuU2NWaWpoN0dWaWtLM2lvdnVlbFlhY3VLdnVSbnMyelJZbkduNnlUWg?oc=5,google_rss_오픈AI when:2d,173.5,13.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,173.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:announcement,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,,
2032,경쟁사/해외이슈,경쟁사_해외이슈,구글,[스냅드래곤 서밋 2026] 삼성 헤드셋 '갤럭시 XR'부터 AI 안경까지…구글·퀄컴 동맹 확장,스냅드래곤 서밋 2026 삼성 헤드셋 갤럭시 xr 부터 ai 안경까지 구글 퀄컴 동맹 확장,v.daum.net,v.daum.net,"Thu, 24 Sep 2026 01:26:41 GMT",[스냅드래곤 서밋 2026] 삼성 헤드셋 '갤럭시 XR'부터 AI 안경까지…구글·퀄컴 동맹 확장 v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE5DeHdRTk53RVQxd1MwLUNHT0FSR0E3RlJvR005aWRZVFowLU43c280MDFDUHBHZGR6Z0xOX2FxSEl5eURvU0FPUExNS2tuU3c?oc=5,google_rss_구글 when:2d,173.5,13.5,ai_infrastructure_security,ai_infrastructure_security,구글,,,,,,,general,24.0,published_today,business_change,event:구글:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,173.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:스냅드래곤 서밋 2026 삼성 헤드셋 갤럭시 xr 부터 ai 안경까지 구글 퀄컴 동맹 확장,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,self_filler_reference:스냅드래곤 서밋 2026 삼성 헤드셋 갤럭시 xr 부터 ai 안경까지 구글 퀄컴 동맹 확장,self_filler_reference,,,,
2114,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI, 패트리온 공동창업자 샘 얌 영입…크리에이터 제품 조직 신설",오픈ai 패트리온 공동창업자 샘 얌 영입 크리에이터 제품 조직 신설,AI 매터스,AI 매터스,"Thu, 24 Sep 2026 00:52:30 GMT","오픈AI, 패트리온 공동창업자 샘 얌 영입…크리에이터 제품 조직 신설 AI 매터스",https://news.google.com/rss/articles/CBMiVEFVX3lxTE5zYl9zbnJuaTZWcVhUNHh4MzB0TzhmNHUwd29USkRZSVJQNnlrUldMZXRocWdtcEMyWTg1ejZlS2RWYXhwaVhIeUFXWVFYX0pGT2N2UQ?oc=5,google_rss_오픈AI when:2d,173.5,13.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,173.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:executive_or_org_change,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,,
2156,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI, GPT-6 솔‧루나 출시했다",오픈ai gpt 6 솔 루나 출시했다,스타트업레시피,스타트업레시피,"Thu, 24 Sep 2026 00:00:18 GMT","오픈AI, GPT-6 솔‧루나 출시했다 스타트업레시피",https://news.google.com/rss/articles/CBMiXkFVX3lxTE5ZUFpzWUYyS05DOEotOTJqYWYxOXl6dDgzdEw1V1Z4Q0tKREd6M3dyd01RdnNaRE9oaHdEUUhWRE11cy1NSjZaUTRLTWNfbXNxYmhRUG15N1RhVy1maWc?oc=5,google_rss_오픈AI when:2d,173.5,13.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,173.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,,
1671,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버제트 노조 임금 동결 반발 '전면파업', 네이버 창업자 이해진에게 공개 질의 예고",네이버제트 노조 임금 동결 반발 전면파업 네이버 창업자 이해진에게 공개 질의 예고,비즈니스포스트,비즈니스포스트,"Wed, 23 Sep 2026 01:00:27 GMT","네이버제트 노조 임금 동결 반발 '전면파업', 네이버 창업자 이해진에게 공개 질의 예고 비즈니스포스트",https://news.google.com/rss/articles/CBMic0FVX3lxTE96eWNyeFVEb19VR0draEJZZ3VpdktIc1NuVHg4dFRqVzJ4TXJzanRGTHJ3VHpFbV9oR1BKczU1Q3dfVlhRWV9odHQ1dWNaLUdTTnh1anRlZ0NMckhIVzJ1UWJnbl9peXB2U2pnQm1vZjVGbTQ?oc=5,"google_rss_""네이버"" when:2d",173.0,41.5,"labor_dispute,labor_negotiation",labor_pay_dispute,네이버,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:labor_ir:naver:strike_negotiation,review_scheduled,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,173.0,labor_negotiation,competitor:general,global_incident:labor_ir:naver:strike_negotiation:conflict_escalation,global_incident:labor_ir:naver:strike_negotiation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:labor_ir:naver:strike_negotiation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:labor_ir:naver:strike_negotiation,comp_domestic_strategy,,,,
2354,경쟁사/해외이슈,경쟁사_해외이슈,메타,메타 AI 에이전트 '뮤즈'…출시 2주 만에 챗GPT 기록 넘었다,메타 ai 에이전트 뮤즈 출시 2주 만에 챗gpt 기록 넘었다,중기이코노미,중기이코노미,"Wed, 23 Sep 2026 03:08:54 GMT",메타 AI 에이전트 '뮤즈'…출시 2주 만에 챗GPT 기록 넘었다 중기이코노미,https://news.google.com/rss/articles/CBMiakFVX3lxTFB6NlRobndidGNtNEZMM1c5dmVUTEFvX0pzT0RhZWdMNW9UTmhlUHhRYzdHTlJQdFF4N2VUWThEemZxaEVndks0eHhRc2piT3ZfQTBPekFEMWROd3ktN2NHVzRELWVzdVV5eEE?oc=5,google_rss_메타 when:2d,173.0,16.5,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,"메타,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,event:메타+오픈AI:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,173.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:메타 ai 에이전트 뮤즈 출시 2주 만에 챗gpt 기록 넘었다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_platform_ai:메타 ai 에이전트 뮤즈 출시 2주 만에 챗gpt 기록 넘었다,comp_overseas_platform_ai,,,,
2071,경쟁사/해외이슈,경쟁사_해외이슈,구글,"[스냅드래곤 서밋 2026] 구글 ""에이전틱 AI, 퀄컴과 깊은 협력 없인 구현 어려워""",스냅드래곤 서밋 2026 구글 에이전틱 ai 퀄컴과 깊은 협력 없인 구현 어려워,아이뉴스24,아이뉴스24,"Tue, 22 Sep 2026 22:16:53 GMT","[스냅드래곤 서밋 2026] 구글 ""에이전틱 AI, 퀄컴과 깊은 협력 없인 구현 어려워"" 아이뉴스24",https://news.google.com/rss/articles/CBMiS0FVX3lxTE5hU3NsWUxpV0k5QTJSWXlPeGFmYXZzSXA1dWhJWmNWR1M4SE1XOVJIeld2dGhHRXJ1alB1eFBQSUVqLUpBdHROMTJMOA?oc=5,google_rss_구글 when:2d,173.0,16.5,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,구글,,,,,,,general,14.0,published_yesterday,business_change,event:구글:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,173.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,comp_overseas_regulation_data:스냅드래곤 서밋 2026 구글 에이전틱 ai 퀄컴과 깊은 협력 없인 구현 어려워,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_regulation_data:스냅드래곤 서밋 2026 구글 에이전틱 ai 퀄컴과 깊은 협력 없인 구현 어려워,comp_overseas_regulation_data,,,,
2195,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI, 'GPT-6 솔·루나' 공개…성능 유지·비용은 절반",오픈ai gpt 6 솔 루나 공개 성능 유지 비용은 절반,mstoday.co.kr,mstoday.co.kr,"Wed, 23 Sep 2026 00:50:13 GMT","오픈AI, 'GPT-6 솔·루나' 공개…성능 유지·비용은 절반 mstoday.co.kr",https://news.google.com/rss/articles/CBMibEFVX3lxTE00bXpoUTdpY2VucW95bzlUZEE5S2RYSkNHWElyZWlIakhEQjlIUG56WGx2aXFNNTNxcU1TelJnUVBIV3NReGlseVVQVG5YcFhranhmU0VNUkdYN0liR3BXX012NS1sekl0RGIyMg?oc=5,google_rss_오픈AI AI when:2d,172.0,20.5,"ai_infrastructure_security,digital_asset_stablecoin",ai_infrastructure_security,오픈AI,,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:openai_security_access,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,172.0,"ai_infrastructure_security,digital_asset_stablecoin",competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:announcement,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,,
2161,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"""개발비 반값"" 가성비 챗GPT '깜짝'…오픈AI 새 모델 2종 출시",개발비 반값 가성비 챗gpt 깜짝 오픈ai 새 모델 2종 출시,한국경제,한국경제,"Wed, 23 Sep 2026 04:08:24 GMT","""개발비 반값"" 가성비 챗GPT '깜짝'…오픈AI 새 모델 2종 출시 한국경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTE05ZUFOcXpoWnNORmxETWJYSnBwY2pNaDBTbU9GUEFpVFBxX292YXJlVDJyUlYxd2hDby1td2NmUlpQYjhNWm9iTlVxVUpYRnRtUFFYWktnazlNZw?oc=5,google_rss_오픈AI when:2d,172.0,13.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,172.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,,
2181,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI, 개발 초기부터 외부 검증…“위험 부담 커진 탓”",오픈ai 개발 초기부터 외부 검증 위험 부담 커진 탓,서울경제,서울경제,"Wed, 23 Sep 2026 03:14:09 GMT","오픈AI, 개발 초기부터 외부 검증…“위험 부담 커진 탓” 서울경제",https://news.google.com/rss/articles/CBMiUkFVX3lxTE4zQXBGNW1TRV9QSDN3dnkyNFhSRnBya0syZkd3SFpNSUJOamM3ZFNYLWtPM0h4U2w0MTA4SFRHMTcyRF9zR29CR0xQSkpTMEhJWkHSAVNBVV95cUxQdVJOeGNTZzdXc0F1a0VIM19tQ1FGcGh0TFUyR3AxM0dkaDdvZTBuclpaZlZOOThiQi1RZ2kzekRFcElOZXJaZTVzbHdoa0VWbm1kUQ?oc=5,"google_rss_""오픈AI"" when:2d",172.0,13.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,172.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,,,
2285,경쟁사/해외이슈,경쟁사_해외이슈,MS,"전쟁 위험에도…MS, 중동 AI 인프라에 13조원 투자",전쟁 위험에도 ms 중동 ai 인프라에 13조원 투자,매일경제 마켓,매일경제 마켓,"Wed, 23 Sep 2026 20:14:09 GMT","전쟁 위험에도…MS, 중동 AI 인프라에 13조원 투자 매일경제 마켓",https://news.google.com/rss/articles/CBMiUkFVX3lxTE1JTHQ4am9OeGlwOVNObWdDdGlHc21LQnZ1dW1veVduVThNZUNfOEg4TEhiQlpMeGxmb25xN1FOR0tMRy1HRENUXzlGN1VhZWJFQWc?oc=5,google_rss_MS site:mk.co.kr when:2d,172.0,11.0,ai_infrastructure_security,ai_infrastructure_security,,,,,,,,general,24.0,published_today,business_change,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,172.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_overseas_platform_ai,,,,
