카테고리,카테고리명,검색어,기사제목,언론사,정규언론사,게시일,RSS게시일,RSS요약,본문전문,본문글자수,본문추출방식,본문품질점수,본문품질사유,중요도점수,본문사용가능,본문정제적용,원래RSS링크,링크,랭킹점수,사건태그,사건단계,원문날짜,원문날짜출처,날짜검증결과,날짜후보수,대표선택점수,개인정보보안사건키,개인정보보안대표보너스,전역사건키,전역사건기본키,전역사건대표보너스,이슈패밀리,정책규제의무,자사홍보성,제외단계,v20_issue_id,v20_issue_group,수집검색어,수집원카테고리,수집JSON카테고리,Gemini판단카테고리,최종카테고리,최종카테고리명,본문상태,최종카테고리검증결과
자사_및_계열사_이슈,자사 및 계열사 이슈,카카오,"카카오게임즈, 해킹사고 추가 유출 확인…개인정보 243명 노출",더퍼블릭,더퍼블릭,"Wed, 23 Sep 2026 01:27:17 GMT","Wed, 23 Sep 2026 01:27:17 GMT","카카오게임즈, 해킹사고 추가 유출 확인…개인정보 243명 노출 더퍼블릭",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,102.5,False,False,https://news.google.com/rss/articles/CBMia0FVX3lxTE41a09jcERIVk9hTC1yR1dqUTFaZFlJc0t0a2U1M29GNVNPNXU5eDFySE42U1NZWFFGQmhxNmd0bzZ5QWJaOUowU3F2TGR6OHEtN3FJdm0ydkxMbUJrenA3LVlFOWRDRFdnQzZ30gFvQVVfeXFMTnVJYWYwNXZVMERROXN5cjJtTmFSS1d1WUZmaVliRm1MMTd3LTBzN1VBX2JJM1A2QWI1VVN1TkhhRDQ4NUdwN2ZodlU1eFNCa2RGVlRiVUE5amtHZGFVcXhuc3pPR3cwRlFPSTd3Y1FR?oc=5,https://news.google.com/rss/articles/CBMia0FVX3lxTE41a09jcERIVk9hTC1yR1dqUTFaZFlJc0t0a2U1M29GNVNPNXU5eDFySE42U1NZWFFGQmhxNmd0bzZ5QWJaOUowU3F2TGR6OHEtN3FJdm0ydkxMbUJrenA3LVlFOWRDRFdnQzZ30gFvQVVfeXFMTnVJYWYwNXZVMERROXN5cjJtTmFSS1d1WUZmaVliRm1MMTd3LTBzN1VBX2JJM1A2QWI1VVN1TkhhRDQ4NUdwN2ZodlU1eFNCa2RGVlRiVUE5amtHZGFVcXhuc3pPR3cwRlFPSTd3Y1FR?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,111.8,"phishing_security,privacy_security_reliability",security_hacking_incident,,no_original_date_found,no_original_date_found_kept,0.0,-92.95,privacy_security:kakao:data_leak:initial_investigation_response,16.0,global_incident:platform_regulation:kakao:platform_regulation:general,global_incident:platform_regulation:kakao:platform_regulation,0.0,,,,issue_representative_attempt,I036,global_incident:platform_regulation:kakao:platform_regulation,카카오,자사 및 계열사 이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,,
자사_및_계열사_이슈,자사 및 계열사 이슈,카카오,"카카오, 모빌리티 美 ADR 상장 반대…콘텐츠 플랫폼은 통합",서울경제TV,서울경제TV,"Wed, 23 Sep 2026 09:06:06 GMT","Wed, 23 Sep 2026 09:06:06 GMT","카카오, 모빌리티 美 ADR 상장 반대…콘텐츠 플랫폼은 통합 서울경제TV",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,75.0,False,False,https://news.google.com/rss/articles/CBMiZEFVX3lxTE5PaWRzYnJWWGFkLXBjU1VWMFNDSXhidnJpeVNQMnI4SkVFWExVeFR3RmlPWW83V3ppNEM2MUp6Qm9NV1lFMC03enJ0VzRkbXRIZVh3bTZERE5wMnBaZVJOX2daU1o?oc=5,https://news.google.com/rss/articles/CBMiZEFVX3lxTE5PaWRzYnJWWGFkLXBjU1VWMFNDSXhidnJpeVNQMnI4SkVFWExVeFR3RmlPWW83V3ppNEM2MUp6Qm9NV1lFMC03enJ0VzRkbXRIZVh3bTZERE5wMnBaZVJOX2daU1o?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,119.8,"market_power_platform,strategy_mna_governance",market_power_platform,,no_original_date_found,no_original_date_found_kept,0.0,-104.7,,0.0,global_incident:platform_regulation:kakao:platform_regulation:general,global_incident:platform_regulation:kakao:platform_regulation,0.0,,,,issue_representative_attempt,I036,global_incident:platform_regulation:kakao:platform_regulation,카카오,자사 및 계열사 이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,,
자사_및_계열사_이슈,자사 및 계열사 이슈,카카오,"카카오그룹, 동남아 플랫폼 기업 그랩과 디지털자산 업무협약",매일경제 마켓,,"Wed, 23 Sep 2026 02:44:36 GMT",,"카카오그룹, 동남아 플랫폼 기업 그랩과 디지털자산 업무협약 매일경제 마켓",,0,v24_pre_body_guardrail,-100.0,never_allow_title_only_low_value_or_caption,,False,,https://news.google.com/rss/articles/CBMiUkFVX3lxTE4wQzNYQ2xOc2ZZN1hyT2xCUjhFWDlROUpCbmVLb0lwOGZsb0xXYVFZR0pNYW5xZTFsNWhHaGs5bXM1bnkySkFEN3VoWFVqLXdUUWc?oc=5,https://news.google.com/rss/articles/CBMiUkFVX3lxTE4wQzNYQ2xOc2ZZN1hyT2xCUjhFWDlROUpCbmVLb0lwOGZsb0xXYVFZR0pNYW5xZTFsNWhHaGs5bXM1bnkySkFEN3VoWFVqLXdUUWc?oc=5,,,,,,,,,,,,,,,,,issue_representative_attempt,I036,global_incident:platform_regulation:kakao:platform_regulation,카카오,자사 및 계열사 이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,최종금지_대체필요,fail:never_allow_title_only
자사_및_계열사_이슈,자사 및 계열사 이슈,카카오,"카카오 노조, 합병 저지 무산 뒤 법원 앞 피켓시위",연합뉴스,연합뉴스,"Wed, 23 Sep 2026 05:38:31 GMT","Wed, 23 Sep 2026 05:38:31 GMT","카카오 노조, 합병 저지 무산 뒤 법원 앞 피켓시위 연합뉴스",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,126.0,False,False,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBkemdZdW1LeU1yWFIyNnY1MU9HNnloOE1ucFZoOEV1VXRKbDN3RjhCVlR4T2x6VDJYR1hqaHVPN1BhR09YQmwxY2RMOWdqSU5vQWh2NXFuYktvamhCakRJa9IBYEFVX3lxTFBkemdZdW1LeU1yWFIyNnY1MU9HNnloOE1ucFZoOEV1VXRKbDN3RjhCVlR4T2x6VDJYR1hqaHVPN1BhR09YQmwxY2RMOWdqSU5vQWh2NXFuYktvamhCakRJaw?oc=5,https://news.google.com/rss/articles/CBMiYEFVX3lxTFBkemdZdW1LeU1yWFIyNnY1MU9HNnloOE1ucFZoOEV1VXRKbDN3RjhCVlR4T2x6VDJYR1hqaHVPN1BhR09YQmwxY2RMOWdqSU5vQWh2NXFuYktvamhCakRJa9IBYEFVX3lxTFBkemdZdW1LeU1yWFIyNnY1MU9HNnloOE1ucFZoOEV1VXRKbDN3RjhCVlR4T2x6VDJYR1hqaHVPN1BhR09YQmwxY2RMOWdqSU5vQWh2NXFuYktvamhCakRJaw?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,124.8,"labor_dispute,labor_negotiation,strategy_mna_governance",labor_general,,no_original_date_found,no_original_date_found_kept,0.0,-58.5,,0.0,global_incident:labor_ir:kakao:labor_ir:conflict_escalation,global_incident:labor_ir:kakao:labor_ir,0.0,,,,issue_representative_attempt,I044,카카오 노조 임단협/파업 및 내부 갈등,카카오,자사 및 계열사 이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,,
자사_및_계열사_이슈,자사 및 계열사 이슈,카카오,"카카오 노조, 합병 저지 무산 뒤 법원 앞 피켓시위",news.sbs.co.kr,news.sbs.co.kr,"Wed, 23 Sep 2026 05:59:00 GMT","Wed, 23 Sep 2026 05:59:00 GMT","카카오 노조, 합병 저지 무산 뒤 법원 앞 피켓시위 news.sbs.co.kr",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,126.0,False,False,https://news.google.com/rss/articles/CBMiZkFVX3lxTE5ueFBtQi1hT1lheG1VODRZd1dFUDA5OXZKSjlDNjRGMVhuSEItbm9mOENCUktSWmtXOWlfaUtWYzJKQzBDeVM4bzZ3amg2WVUxdU9Td1dGWUltNWxGSHN6UlRnWWM4dw?oc=5,https://news.google.com/rss/articles/CBMiZkFVX3lxTE5ueFBtQi1hT1lheG1VODRZd1dFUDA5OXZKSjlDNjRGMVhuSEItbm9mOENCUktSWmtXOWlfaUtWYzJKQzBDeVM4bzZ3amg2WVUxdU9Td1dGWUltNWxGSHN6UlRnWWM4dw?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,119.8,"labor_dispute,labor_negotiation,strategy_mna_governance",labor_general,,no_original_date_found,no_original_date_found_kept,0.0,-73.5,,0.0,global_incident:labor_ir:kakao:labor_ir:conflict_escalation,global_incident:labor_ir:kakao:labor_ir,0.0,,,,issue_representative_attempt,I044,카카오 노조 임단협/파업 및 내부 갈등,카카오,자사 및 계열사 이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,,
자사_및_계열사_이슈,자사 및 계열사 이슈,카카오,"카카오 노조, 합병 저지 무산 뒤 법원 앞 손팻말 시위",v.daum.net,v.daum.net,"Wed, 23 Sep 2026 09:24:00 GMT","Wed, 23 Sep 2026 09:24:00 GMT","카카오 노조, 합병 저지 무산 뒤 법원 앞 손팻말 시위 v.daum.net",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,126.0,False,False,https://news.google.com/rss/articles/CBMiVEFVX3lxTE9JbnJaNXVUX3U4N2stUWk0QzJ2WDhLNHktT1lBN2ZyYm4tQVUydmpHVzMzV2xadjZla2x0S3ZrdGhMbHdZU0h0TTFFZklmc1RnQUQzTw?oc=5,https://news.google.com/rss/articles/CBMiVEFVX3lxTE9JbnJaNXVUX3U4N2stUWk0QzJ2WDhLNHktT1lBN2ZyYm4tQVUydmpHVzMzV2xadjZla2x0S3ZrdGhMbHdZU0h0TTFFZklmc1RnQUQzTw?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,117.8,"labor_dispute,labor_negotiation,strategy_mna_governance",labor_general,,no_original_date_found,no_original_date_found_kept,0.0,-76.5,,0.0,global_incident:labor_ir:kakao:labor_ir:conflict_escalation,global_incident:labor_ir:kakao:labor_ir,0.0,,,,issue_representative_attempt,I044,카카오 노조 임단협/파업 및 내부 갈등,카카오,자사 및 계열사 이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,,
자사_및_계열사_이슈,자사 및 계열사 이슈,카카오톡,"카카오 노조, 합병 저지 무산 뒤 법원 앞 피켓시위",매일경제 마켓,매일경제 마켓,"Wed, 23 Sep 2026 05:38:31 GMT","Wed, 23 Sep 2026 05:38:31 GMT","카카오 노조, 합병 저지 무산 뒤 법원 앞 피켓시위 매일경제 마켓",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,126.0,False,False,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1wazBFSjBQeXNUa3Nja1pWRkZkdm9FVXBEaDRiN2g2ckZ6MWZwSVV0WThUWlNJTXVQcUxWWEh2Y0ZNV1dzMUlGanR5R2FMREZaZWc?oc=5,https://news.google.com/rss/articles/CBMiUkFVX3lxTE1wazBFSjBQeXNUa3Nja1pWRkZkdm9FVXBEaDRiN2g2ckZ6MWZwSVV0WThUWlNJTXVQcUxWWEh2Y0ZNV1dzMUlGanR5R2FMREZaZWc?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,110.8,"labor_dispute,labor_negotiation,strategy_mna_governance",labor_general,,no_original_date_found,no_original_date_found_kept,0.0,-72.0,,0.0,global_incident:labor_ir:kakao:labor_ir:conflict_escalation,global_incident:labor_ir:kakao:labor_ir,0.0,,,,issue_representative_attempt,I044,카카오 노조 임단협/파업 및 내부 갈등,카카오톡,자사 및 계열사 이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사_및_계열사_이슈,자사 및 계열사 이슈,,
정부_국회,정부/국회,공정거래위원회,"다비치안경 가맹점주 대표단, 공정위 과징금에 ""사실관계 바로잡아야"" : 네이버 블로그",blog.naver.com,,"Tue, 22 Sep 2026 18:54:11 GMT",,"다비치안경 가맹점주 대표단, 공정위 과징금에 ""사실관계 바로잡아야"" : 네이버 블로그 blog.naver.com",,0,domain_filter,-100.0,naver_blog_result,0.0,False,,https://news.google.com/rss/articles/CBMijgFBVV95cUxNc3RRaXJ4bUlMaGdRVTZCSllGTmptWEE4a2Vha1ZuNzVkd3AyeHh1VExoUjBsNEN1ZlFoRzZaSXlrSUtVNmxFX2tTUV9mODhUZjFsMndhNnF4M3d6UmRGdGV6ZkZ2YkxZYUFxZGFWdWNVUy1uQVJVbkpnY09KUzNtQ2dMLUZMc0JrYUJjWFJ3?oc=5,https://news.google.com/rss/articles/CBMijgFBVV95cUxNc3RRaXJ4bUlMaGdRVTZCSllGTmptWEE4a2Vha1ZuNzVkd3AyeHh1VExoUjBsNEN1ZlFoRzZaSXlrSUtVNmxFX2tTUV9mODhUZjFsMndhNnF4M3d6UmRGdGV6ZkZ2YkxZYUFxZGFWdWNVUy1uQVJVbkpnY09KUzNtQ2dMLUZMc0JrYUJjWFJ3?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,,platform_obligation,,,,not_checked_domain_filtered,,,,21.0,global_incident:platform_regulation:naver:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:naver:platform_operator_obligation,56.0,government:platform_obligation,Y,,issue_representative_attempt,I013,global_incident:platform_regulation:naver:platform_operator_obligation,공정거래위원회,정부/국회,정부_국회,경쟁사_해외이슈,정부_국회,정부/국회,,
정부_국회,정부/국회,인공지능 산업 동향,2035년 데이터센터 변압기 시장: AI 전력 밀도가 성장 견인 - 뉴스 및 통계,IndexBox,IndexBox,"Wed, 23 Sep 2026 20:51:05 GMT","Wed, 23 Sep 2026 20:51:05 GMT",2035년 데이터센터 변압기 시장: AI 전력 밀도가 성장 견인 - 뉴스 및 통계 IndexBox,Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,-35.5,False,False,https://news.google.com/rss/articles/CBMisAFBVV95cUxQeU5pRFJkQ0xkVkRDdkZWbkhOc0VybW1WdzRpLWU0dzdYT0JMMFFkRlluaGlKNkg3RGNoMjFEQXA2VFVTZHFQUjVjMGpWbUZlbHlyYTlSaXg1bUowWGx3VnR0N2pHdE9WcEtFMDJtOUtZTWJlSUgwX3FkWGt6azRtbUJtY2RXVndOaWFkTFNkaHdZUDFUT0U4NzhqeTFHbFZNU1RBdXp5T3l5NGkxNGNoTQ?oc=5,https://news.google.com/rss/articles/CBMisAFBVV95cUxQeU5pRFJkQ0xkVkRDdkZWbkhOc0VybW1WdzRpLWU0dzdYT0JMMFFkRlluaGlKNkg3RGNoMjFEQXA2VFVTZHFQUjVjMGpWbUZlbHlyYTlSaXg1bUowWGx3VnR0N2pHdE9WcEtFMDJtOUtZTWJlSUgwX3FkWGt6azRtbUJtY2RXVndOaWFkTFNkaHdZUDFUT0U4NzhqeTFHbFZNU1RBdXp5T3l5NGkxNGNoTQ?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,233.0,ai_infrastructure_security,ai_infrastructure_security,,no_original_date_found,no_original_date_found_kept,0.0,-189.55,,0.0,,,0.0,,,,issue_representative_attempt,I019,government_ai_core_policy:2035년 데이터센터 변압기 시장 ai 전력 밀도가 성장 견인 뉴스 및 통계,인공지능 산업 동향,산업동향,산업동향,경쟁사_해외이슈,정부_국회,정부/국회,,
정부_국회,정부/국회,인공지능 산업 동향,"한경협, AI 시대 데이터센터 확충 해법 찾는다…29일 정책 세미나",etoday.co.kr,etoday.co.kr,"Tue, 22 Sep 2026 21:00:00 GMT","Tue, 22 Sep 2026 21:00:00 GMT","한경협, AI 시대 데이터센터 확충 해법 찾는다…29일 정책 세미나 etoday.co.kr",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,-28.5,False,False,https://news.google.com/rss/articles/CBMiVEFVX3lxTE1mc0ZXNnFycHhod19yRzlXMnFZbEZmYy1NTVdEYmJKRW9OWm52YVRlQkFHUnNMV3UxdGFmTU81WHppOEhvWU1xU0hFX1NoYUsxYTNoaw?oc=5,https://news.google.com/rss/articles/CBMiVEFVX3lxTE1mc0ZXNnFycHhod19yRzlXMnFZbEZmYy1NTVdEYmJKRW9OWm52YVRlQkFHUnNMV3UxdGFmTU81WHppOEhvWU1xU0hFX1NoYUsxYTNoaw?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,83.5,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,,no_original_date_found,no_original_date_found_kept,0.0,-187.65,,0.0,,,0.0,,,,issue_representative_attempt,I020,government_ai_core_policy:한경협 ai 시대 데이터센터 확충 해법 찾는다 29일 정책 세미나,인공지능 산업 동향,산업동향,산업동향,경쟁사_해외이슈,정부_국회,정부/국회,,
정부_국회,정부/국회,금융위원회,"금융위 ""전북·경북·경남, 피지컬 AI 핵심 거점 육성 MOU체결""",엔지오프레스,,"Wed, 23 Sep 2026 00:56:37 GMT",,"금융위 ""전북·경북·경남, 피지컬 AI 핵심 거점 육성 MOU체결"" 엔지오프레스",,0,v24_pre_body_guardrail,-100.0,never_allow_title_only_low_value_or_caption,,False,,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBoNk5uOS1VTlVackxiX0FXVTBEeVZNYTdrYUtQLVFhQ2dyZWVGZTZTaFpncERoR2FKZE1EZVRHZE5fbnRaUVpxaS1kZjZPZG1ZQkwwZ0lnOG1zbnktMkRONmpvVkxUUEcx?oc=5,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBoNk5uOS1VTlVackxiX0FXVTBEeVZNYTdrYUtQLVFhQ2dyZWVGZTZTaFpncERoR2FKZE1EZVRHZE5fbnRaUVpxaS1kZjZPZG1ZQkwwZ0lnOG1zbnktMkRONmpvVkxUUEcx?oc=5,,,,,,,,,,,,,,,,,issue_representative_attempt,I054,government_ai_core_policy:금융위 전북 경북 경남 피지컬 ai 핵심 거점 육성 mou체결,금융위원회,정부/국회,정부_국회,정부_국회,정부_국회,정부/국회,최종금지_대체필요,fail:never_allow_title_only
정부_국회,정부/국회,공정거래위원회,"법원, 쿠팡의 “공정위 현장조사 중단해달라” 집행정지 신청 기각",미디어오늘,미디어오늘,"Wed, 23 Sep 2026 08:25:00 GMT","Wed, 23 Sep 2026 08:25:00 GMT","법원, 쿠팡의 “공정위 현장조사 중단해달라” 집행정지 신청 기각 미디어오늘",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,51.0,False,False,https://news.google.com/rss/articles/CBMicEFVX3lxTE1YNWdtQThOLUlHUUs5UktKckt4U3RYemJkZnhoVVp3RkNuY3cwRy12TFVrQ3hQTDh1Sl9ZSHRjRmNlb1B3Q0g3VEZ0U1NDUGpZejFPVkQ2Mno3RElQVllqX2NXY1ItSGFiMUR1WnBmMGY?oc=5,https://news.google.com/rss/articles/CBMicEFVX3lxTE1YNWdtQThOLUlHUUs5UktKckt4U3RYemJkZnhoVVp3RkNuY3cwRy12TFVrQ3hQTDh1Sl9ZSHRjRmNlb1B3Q0g3VEZ0U1NDUGpZejFPVkQ2Mno3RElQVllqX2NXY1ItSGFiMUR1WnBmMGY?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,201.8,antitrust_platform,antitrust_general,,no_original_date_found,no_original_date_found_kept,0.0,-129.0,,0.0,global_incident:platform_regulation:coupang:coupang_designation_disclosure:investigation_or_consultation,global_incident:platform_regulation:coupang:coupang_designation_disclosure,24.0,,,,issue_representative_attempt,I055,global_incident:platform_regulation:coupang:coupang_designation_disclosure,공정거래위원회,정부/국회,정부_국회,경쟁사_해외이슈,정부_국회,정부/국회,,
정부_국회,정부/국회,공정거래위원회,[데스크]”법 위에 쿠팡 있나”…공정위 현장조사까지 거부한 ‘공룡 커머스’의 오만,메디컬투데이,메디컬투데이,"Wed, 23 Sep 2026 09:12:00 GMT","Wed, 23 Sep 2026 09:12:00 GMT",[데스크]”법 위에 쿠팡 있나”…공정위 현장조사까지 거부한 ‘공룡 커머스’의 오만 메디컬투데이,Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,51.0,False,False,https://news.google.com/rss/articles/CBMibEFVX3lxTE8zUG5qbmlEUUtRdmd6eHVFc25vQTVaVm9VTFpKVkwwSnAzS09jb3p0RXo1WDkzMHd4dHJsQ191LXFCYVI4NzBvd2dJQmgybVJSaUl0WmdUVjZfNmlrZ3ZWcEdzUnhoSVhTT2k4dQ?oc=5,https://news.google.com/rss/articles/CBMibEFVX3lxTE8zUG5qbmlEUUtRdmd6eHVFc25vQTVaVm9VTFpKVkwwSnAzS09jb3p0RXo1WDkzMHd4dHJsQ191LXFCYVI4NzBvd2dJQmgybVJSaUl0WmdUVjZfNmlrZ3ZWcEdzUnhoSVhTT2k4dQ?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,194.6,antitrust_platform,antitrust_general,,no_original_date_found,no_original_date_found_kept,0.0,-129.0,,0.0,global_incident:platform_regulation:coupang:coupang_designation_disclosure:investigation_or_consultation,global_incident:platform_regulation:coupang:coupang_designation_disclosure,24.0,,,,issue_representative_attempt,I055,global_incident:platform_regulation:coupang:coupang_designation_disclosure,공정거래위원회,정부/국회,정부_국회,경쟁사_해외이슈,정부_국회,정부/국회,,
정부_국회,정부/국회,공정거래위원회,[데스크]”법 위에 쿠팡 있나”…공정위 현장조사까지 거부한 ‘공룡 커머스’의 오만,알파경제,알파경제,"Wed, 23 Sep 2026 09:12:00 GMT","Wed, 23 Sep 2026 09:12:00 GMT",[데스크]”법 위에 쿠팡 있나”…공정위 현장조사까지 거부한 ‘공룡 커머스’의 오만 알파경제,Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,51.0,False,False,https://news.google.com/rss/articles/CBMibkFVX3lxTE1aVzA3YmNvd1JZLXBQWUMwNWd4eElfM0pLZmZfQnlwX01uYVpiUG1Oa0ppbGFNTHQyZFNrdFNzak44bXFqTGxGUDhHZjR3TUswaWdaQWJzMHFLSHhxNE1sLXY3YVpvQ3pIbjUyTlJB?oc=5,https://news.google.com/rss/articles/CBMibkFVX3lxTE1aVzA3YmNvd1JZLXBQWUMwNWd4eElfM0pLZmZfQnlwX01uYVpiUG1Oa0ppbGFNTHQyZFNrdFNzak44bXFqTGxGUDhHZjR3TUswaWdaQWJzMHFLSHhxNE1sLXY3YVpvQ3pIbjUyTlJB?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,194.6,antitrust_platform,antitrust_general,,no_original_date_found,no_original_date_found_kept,0.0,-129.0,,0.0,global_incident:platform_regulation:coupang:coupang_designation_disclosure:investigation_or_consultation,global_incident:platform_regulation:coupang:coupang_designation_disclosure,24.0,,,,issue_representative_attempt,I055,global_incident:platform_regulation:coupang:coupang_designation_disclosure,공정거래위원회,정부/국회,정부_국회,경쟁사_해외이슈,정부_국회,정부/국회,,
정부_국회,정부/국회,공정거래위원회,"""공정위 조사 멈춰달라"" 쿠팡 집행정지 기각",연합뉴스TV,연합뉴스TV,"Wed, 23 Sep 2026 11:07:00 GMT","Wed, 23 Sep 2026 11:07:00 GMT","""공정위 조사 멈춰달라"" 쿠팡 집행정지 기각 연합뉴스TV",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,51.0,False,False,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE8weEZqaERSLWsyX295Zk1PckdvaExnQWdNZmRrMm5fUFF5Zy1lOW4ySXNjQlBOazg5aE5wcTlpVjBWbGgxVVQzWXNfTnV5OFRaWV9nMEl4VURwZnB1NzRmRC1jV0pMbkk?oc=5,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE8weEZqaERSLWsyX295Zk1PckdvaExnQWdNZmRrMm5fUFF5Zy1lOW4ySXNjQlBOazg5aE5wcTlpVjBWbGgxVVQzWXNfTnV5OFRaWV9nMEl4VURwZnB1NzRmRC1jV0pMbkk?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,201.6,antitrust_platform,antitrust_general,,no_original_date_found,no_original_date_found_kept,0.0,-113.0,,0.0,global_incident:platform_regulation:coupang:coupang_designation_disclosure:general,global_incident:platform_regulation:coupang:coupang_designation_disclosure,24.0,,,,issue_representative_attempt,I055,global_incident:platform_regulation:coupang:coupang_designation_disclosure,공정거래위원회,정부/국회,정부_국회,경쟁사_해외이슈,정부_국회,정부/국회,,
정부_국회,정부/국회,공정거래위원회,"""공정위 현장조사 효력 멈춰달라"" 쿠팡 집행정지 기각",연합뉴스,연합뉴스,"Wed, 23 Sep 2026 08:05:48 GMT","Wed, 23 Sep 2026 08:05:48 GMT","""공정위 현장조사 효력 멈춰달라"" 쿠팡 집행정지 기각 연합뉴스",Google 뉴스가 전세계 매체로부터 종합한 최신 뉴스,30,meta_description_short,-103.0,meta_description_not_full_body,51.0,False,False,https://news.google.com/rss/articles/CBMiW0FVX3lxTE5EeXVweE5wX3hsdTVLQk9UMGxqMGFIeExPOVlPY3JETFd4RENYYXMzV2xva0pXOGFkSW9qWkl5WC1NZzktYzhlcGVUdm43RVU0WlFPYVJuLWlJTDDSAWBBVV95cUxPeXhyeGVDaDdmZ0lWTmN3amhsMUVBMlQzZ0J0Sk50NjRjUGpJOS1xa0VFcXBtbFNLQTVtb2NJRzNMVlRzaDdKTzE5VVFfM1FPV0c0dGRxa21IN001bWEyeW0?oc=5,https://news.google.com/rss/articles/CBMiW0FVX3lxTE5EeXVweE5wX3hsdTVLQk9UMGxqMGFIeExPOVlPY3JETFd4RENYYXMzV2xva0pXOGFkSW9qWkl5WC1NZzktYzhlcGVUdm43RVU0WlFPYVJuLWlJTDDSAWBBVV95cUxPeXhyeGVDaDdmZ0lWTmN3amhsMUVBMlQzZ0J0Sk50NjRjUGpJOS1xa0VFcXBtbFNLQTVtb2NJRzNMVlRzaDdKTzE5VVFfM1FPV0c0dGRxa21IN001bWEyeW0?oc=5&hl=ko&gl=KR&ceid=KR%3Ako,201.6,antitrust_platform,antitrust_general,,no_original_date_found,no_original_date_found_kept,0.0,-111.0,,0.0,global_incident:platform_regulation:coupang:coupang_designation_disclosure:investigation_or_consultation,global_incident:platform_regulation:coupang:coupang_designation_disclosure,24.0,,,,issue_representative_attempt,I055,global_incident:platform_regulation:coupang:coupang_designation_disclosure,공정거래위원회,정부/국회,정부_국회,경쟁사_해외이슈,정부_국회,정부/국회,,
