id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason
2264,경쟁사/해외이슈,경쟁사_해외이슈,KT,"""통신사 넘어 AX 기업으로""…KT, 18조 미래 투자 시동",통신사 넘어 ax 기업으로 kt 18조 미래 투자 시동,v.daum.net,v.daum.net,"Mon, 06 Jul 2026 01:02:11 GMT","""통신사 넘어 AX 기업으로""…KT, 18조 미래 투자 시동 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE8yajZiWGJOMDFmdGtiWVlwVUlsamIxTWItTEo4U05uQ21zRzJQN1BXdEhtWldVYklzalV5S2l4cC1FdGY0Q0V1VFRqRnl6S1E?oc=5,google_rss_KT when:4d,304.0,4.0,,,KT,,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,304.0,,,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,self_filler_reference,,
2295,경쟁사/해외이슈,경쟁사_해외이슈,KT,"""통신사 넘어 AX 기업으로""…KT, 18조 미래 투자 시동",통신사 넘어 ax 기업으로 kt 18조 미래 투자 시동,네이트,네이트,"Mon, 06 Jul 2026 01:01:00 GMT","""통신사 넘어 AX 기업으로""…KT, 18조 미래 투자 시동 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1PazdIM0ZpTFRWVEpkSm5yUFhQX0NyQUxneUM1eTdDbC1CQXZjOTMzVEExbkFOVFJJdmZmLVlOVlpmYnZoZGN5d3ZYMFBvaEplaENV?oc=5,google_rss_KT when:4d,304.0,4.0,,,KT,,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,304.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,
2258,경쟁사/해외이슈,경쟁사_해외이슈,KT,[KT 굴기] '박윤영 100일' 18조 AX 인프라 투자 밑그림 나왔다,kt 굴기 박윤영 100일 18조 ax 인프라 투자 밑그림 나왔다,녹색경제신문,녹색경제신문,"Mon, 06 Jul 2026 01:00:00 GMT",[KT 굴기] '박윤영 100일' 18조 AX 인프라 투자 밑그림 나왔다 녹색경제신문,https://news.google.com/rss/articles/CBMiaEFVX3lxTFBlRThYcVNOSjU1dm1HR1JuZ2hGYU1JYW9aR2YtcW5vSmhfc3FQaW5JRktnN2tyU0lVeDZxbEJtSE5MeEdNQjRxMjc0cUlBZjctbnV0REVvNThIaUJWSWdVT0lVcU93Nmlf?oc=5,google_rss_KT when:4d,304.0,4.0,,,KT,,,,,,,general,24.0,published_today,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,304.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,
2367,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"LGU+, 해외 무료 통화 '익시오 로밍콜' 출시...100개국으로 순차 확대",lgu+ 해외 무료 통화 익시오 로밍콜 출시 100개국으로 순차 확대,MSN,MSN,"Sun, 05 Jul 2026 07:08:15 GMT","LGU+, 해외 무료 통화 '익시오 로밍콜' 출시...100개국으로 순차 확대 MSN",https://news.google.com/rss/articles/CBMi-gJBVV95cUxQelM0MjFtMy1qWjVXV2E5aHV0dm85UU9rTV9LcVZGT2lYUFEyZ0tvTVkzcnV0ZmI5bGQyX3RsVk11c1hEcTE1M08tb2hBNmg4NlFNMFA5eVJNTXg1b1RlR091WlY3bDVmLXBSZE1IXzQxMnlPa3oxSmdLS1pSZ1BIYjd1bWxUOWdXT1JkYmU3bUkwTWdrMmltVThxNmdydDdkS0dCTnpDQXN0SmZockE0RTBUMVVNanQ5ZllRbG8xTlNWVzZiaUt2UEpYQTQ2NG45TEx6SVlVQXF2bnZLQTEwVzFpMVlYMVNaSVp2RXJpZTRrSWRfVm9DNEI5R1Q0M2ZGVFR2QXdYZWhWUmREMmdFOUdIeXMwN0dVVER5R3VWc0Y2Z0Fmell5U1pFd3pkcnRxRS1oMUFNNkMxc2NsaTRDOS1HN1NZeUFpVVF1bV9EN3A0NU9DMU9JQWFpTS1rZFlpWlNYUTc4cjVWREIyN3Nza2xRZUdMYndNdUE?oc=5,google_rss_LGU+ when:4d,297.5,4.0,,,LGU+,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,297.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:lgu+ 해외 무료 통화 익시오 로밍콜 출시 100개국으로 순차 확대,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:lgu+ 해외 무료 통화 익시오 로밍콜 출시 100개국으로 순차 확대,comp_domestic_strategy,,
2372,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"LG U+, 일본에 '익시오 로밍콜' 출시…연내 100여개국으로 확대",lg u+ 일본에 익시오 로밍콜 출시 연내 100여개국으로 확대,MSN,MSN,"Sun, 05 Jul 2026 06:27:14 GMT","LG U+, 일본에 '익시오 로밍콜' 출시…연내 100여개국으로 확대 MSN",https://news.google.com/rss/articles/CBMi4AJBVV95cUxPTm5BYjJsZ2JiV1M3eGdvd3BXMkpSUnRCQm8tSTZNbnRaaXA2XzdFT1ZyeUxBemdJVW9uZnFETEhLd0hHRlRmYXl1bHVhV1Rab3NnVGQ1TWZCMExHUkhyUjQwR1lvNGVLeVYybUgzdWxjTGdTeXJQcm1xRmt3VUU2QmdrYUNwTnhOSkFUSnNxM0NQb2JIZjJPUU1YOGxJQW4yOThpYXZMZ2ZETWR4bWFMUEJiaEVpVEhtQTJmNk9OSFM3bXhmQXhfeDNiOVI4QnQzOXR0cGxLUW5wUGRWbWZhSTlGemd4Y1UwOWtQWXBuclpIRjBqTVJjMGVlcDNNWDNvcUNlUDJlMnhCT0VRdzA5LTNTRXlUUHk1cF9xQ3NGZW92cmJ2ODB4cGhjX3B1NGdScXU1LU9ZR3ZMZGtWeGxSU0NPeG5GN0gydF9vcWYzMlRpSnIxRVpkMTZVcEk2NWJE?oc=5,google_rss_LGU+ when:4d,297.5,4.0,,,LGU+,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,297.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:lg u+ 일본에 익시오 로밍콜 출시 연내 100여개국으로 확대,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:lg u+ 일본에 익시오 로밍콜 출시 연내 100여개국으로 확대,comp_domestic_strategy,,
2062,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버의 2배·이마트의 16배…쿠팡, 정보보호 투자 1349억원 '역대 최대'",네이버의 2배 이마트의 16배 쿠팡 정보보호 투자 1349억원 역대 최대,MSN,MSN,"Fri, 03 Jul 2026 14:29:12 GMT","네이버의 2배·이마트의 16배…쿠팡, 정보보호 투자 1349억원 '역대 최대' MSN",https://news.google.com/rss/articles/CBMikwNBVV95cUxOUUI4OFY0anN1OWhQTmFSdFpGQjFNN1Y2eW9RNUFBYkdaSE5CNEZ4MWkzQ1h6aGNKZmVNVUp2WHlYcVdFUHVSWFFUb2lDdWFhdWlEcHF6ME50OW8zcEw2VFhQaU5tUE95bExzdkZFMW43eTJmSlRtUlVENnliTUQzMjRGS3gzMVpsbjBoMWRfNkg5ZmpkN3Z0a1ZFYUZFTl9lcjl5cWRGcUxWY20wVzB5MHg0QzBHU05tcS10ZlZMcGFwWGh6U0RzVTBIRFZpUlNoZDBzcnBoS2ZPQ2c5eENGdFF1Y1FjcDNiTzhqUEZkVzZvVy1Ud0pEMXFxRlV6SWdycklQRm5PYjRRSFJfbnN5RHpRMUtXWk1tNmxUZFg3czJEQTVuWUYwRHBLd25MZnZtMGFlR0VKT29faEZyYVhnUUtoc3BBa05KekdtZ3AxcElfbC01dU05SDlEWFZadlZXcjhfaS1ZM3liSmNYY0dOMjRoNkpaVVZnWGMtLWZfcGFVckF2Y3lqaGFia1NLZHROSjM4?oc=5,google_rss_네이버 개인정보 when:4d,296.5,6.5,,,"네이버,쿠팡",,,,,,,general,0.0,,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,296.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:네이버의 2배 이마트의 16배 쿠팡 정보보호 투자 1349억원 역대 최대,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:네이버의 2배 이마트의 16배 쿠팡 정보보호 투자 1349억원 역대 최대,comp_domestic_strategy,,
2624,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,SKT·쿠팡 등 '1년'간 약 '1억'건 개인정보 털려…왜 반복되나,skt 쿠팡 등 1년 간 약 1억 건 개인정보 털려 왜 반복되나,v.daum.net,v.daum.net,"Thu, 02 Jul 2026 20:03:12 GMT",SKT·쿠팡 등 '1년'간 약 '1억'건 개인정보 털려…왜 반복되나 v.daum.net,https://news.google.com/rss/articles/CBMiRkFVX3lxTE42THYtSVZKV0hQbmZ6UXlqZE1vMXd1dVJkRkgwZU4xV0ZrU1lxWHlfUDBkUkRSSWZicThjTk9ZWGtWUDdMcmc?oc=5,google_rss_쿠팡 해킹 when:4d,292.0,22.0,,,"SKT,쿠팡",,,,,,,general,0.0,,direct_risk,privacy_security:coupang:data_leak,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,292.0,,,global_incident:platform_regulation:coupang:coupang_designation_disclosure:general,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:platform_regulation:coupang:coupang_designation_disclosure,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:coupang_designation_disclosure,self_filler_reference,,
2893,경쟁사/해외이슈,경쟁사_해외이슈,구글,"[재계 투데이] SKT, T 우주 '구글 AI 플랜' 출시 ​外",재계 투데이 skt t 우주 구글 ai 플랜 출시,DealSite경제TV,DealSite경제TV,"Fri, 03 Jul 2026 08:07:38 GMT","[재계 투데이] SKT, T 우주 '구글 AI 플랜' 출시 ​外 DealSite경제TV",https://news.google.com/rss/articles/CBMiVkFVX3lxTFBJNVI3Mm1hVnFPbUpJMU5jQ2pDNjIxLWZOQ3F1SkFZSDJGRFdnUE5LVDRQYXJwQXFtWHFvakRQUjFfNzBtVEg2SDZfa2ZiMG5sWkVyZktR?oc=5,google_rss_구글 when:4d,290.5,13.5,ai_infrastructure_security,ai_infrastructure_security,"SKT,구글",,,,,,,general,0.0,,business_change,event:SKT+구글:ai_infrastructure_security,general,,roundup,0,naver_telco_strategy_or_infra,Y,telco,290.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:재계 투데이 skt t 우주 구글 ai 플랜 출시,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:재계 투데이 skt t 우주 구글 ai 플랜 출시,comp_domestic_ai_platform,,
2961,경쟁사/해외이슈,경쟁사_해외이슈,구글,SK텔레콤 ‘T 우주+제미나이’ 3종 출시,sk텔레콤 t 우주+제미나이 3종 출시,헤럴드경제,헤럴드경제,"Fri, 03 Jul 2026 02:29:27 GMT",SK텔레콤 ‘T 우주+제미나이’ 3종 출시 헤럴드경제,https://news.google.com/rss/articles/CBMiVkFVX3lxTE8xcHZPZzIxTDZKZ0lzazd4Z3g2Y0pkdDcta2REWURxMUlac3NrX0dGNE9hZDc0dmRLaXdoWTBIOUFuejk5MmVVQ1NNX1NMV2c2NXZzNTZR?oc=5,google_rss_구글 AI when:4d,289.5,9.5,ai_agent,,"SKT,구글",,,,,,,general,0.0,,general,,general,,"weak_form_without_full_basis:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,289.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:sk텔레콤 t 우주+제미나이 3종 출시,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:sk텔레콤 t 우주+제미나이 3종 출시,comp_domestic_strategy,,
2346,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"LGU+, '익시오 로밍콜' 출시…해외서도 별도 과금 없이 통화",lgu+ 익시오 로밍콜 출시 해외서도 별도 과금 없이 통화,연합뉴스,연합뉴스,"Sun, 05 Jul 2026 00:00:06 GMT","LGU+, '익시오 로밍콜' 출시…해외서도 별도 과금 없이 통화 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9nWV9NVGVtY0l5NTVKWl9WN2MwZldlS05qVGJkQUVRZTVUbkFEd01fR01sXzhuVDFZTkNjSUFRRGFDMXlHNkRKNkRfS1NtY0JmTVoxc3RzMmJqckZtVHQtLdIBYEFVX3lxTE9nWV9NVGVtY0l5NTVKWl9WN2MwZldlS05qVGJkQUVRZTVUbkFEd01fR01sXzhuVDFZTkNjSUFRRGFDMXlHNkRKNkRfS1NtY0JmTVoxc3RzMmJqckZtVHQtLQ?oc=5,google_rss_LGU+ when:4d,288.5,4.0,,,LGU+,,,,,,,general,14.0,published_yesterday,general,,general,,"weak_form_without_full_basis:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,288.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:lgu+ 익시오 로밍콜 출시 해외서도 별도 과금 없이 통화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:lgu+ 익시오 로밍콜 출시 해외서도 별도 과금 없이 통화,comp_domestic_strategy,,
597,정부/국회,정부_국회,공정거래위원회,"‘5G 과장광고’ LG유플러스, 공정위 28억 과징금 소송 패소",5g 과장광고 lg유플러스 공정위 28억 과징금 소송 패소,v.daum.net,v.daum.net,"Sun, 05 Jul 2026 08:27:05 GMT","‘5G 과장광고’ LG유플러스, 공정위 28억 과징금 소송 패소 v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTE9Bdkpzenk2VWZFY09vbzU0cDg0R21UWjNXUWQxUDBkSVEzNnZZWE1ZRW9IOW9SM0ZIOWdUQmc4TVZDaVg2Y3c?oc=5,google_rss_공정거래위원회 when:4d,252.6,135.5,"antitrust_platform,legal_regulatory_enforcement,search_ads",antitrust_general,"LGU+,공정위",,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:lguplus:platform_algorithm_ad_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,252.6,"legal_regulatory_enforcement,policy_legislation",government:platform_obligation,global_incident:platform_regulation:lguplus:platform_algorithm_ad_obligation:sanction_penalty,global_incident:platform_regulation:lguplus:platform_algorithm_ad_obligation,정부_국회,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:platform_regulation:lguplus:platform_algorithm_ad_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,2,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,local_low_confidence,OFF_TOPIC,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,domestic,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,global_incident:platform_regulation:lguplus:platform_algorithm_ad_obligation,self_filler_reference,,
598,정부/국회,정부_국회,공정거래위원회,"‘5G 과장광고’ LG유플러스, 공정위 28억 과징금 소송 패소",5g 과장광고 lg유플러스 공정위 28억 과징금 소송 패소,동아일보,동아일보,"Sun, 05 Jul 2026 08:25:00 GMT","‘5G 과장광고’ LG유플러스, 공정위 28억 과징금 소송 패소 동아일보",https://news.google.com/rss/articles/CBMidkFVX3lxTFBsNFNTWlBkOXY1eDNKbDBHSFd5TU5LbG0xak4yRy1Hc1VkU1p5YzN2TDRqY2w5bUJyNXNMS3pnZjUzTVF3MS1ZZjd6a2pyajNnbEk1ejdGbkJpOE1FMS05VlVSWWY0NFNhVkoyLWhhUVVwQkxJaEHSAWZBVV95cUxQZUN2OUpsb1M0UlU0QUhfYkJTbWxCc3BLcGZPNWEtU3QwZkpWLWdvcXRheml4eS0wYTBISFlHbW5pbE5hdWRIX2g4TXc4QlFqQUl4R2lENFI5REw3OENwLTlCbHk2TVE?oc=5,google_rss_공정거래위원회 when:4d,252.6,135.5,"antitrust_platform,legal_regulatory_enforcement,search_ads",antitrust_general,"LGU+,공정위",,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:lguplus:platform_algorithm_ad_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,252.6,"legal_regulatory_enforcement,policy_legislation",government:platform_obligation,global_incident:platform_regulation:lguplus:platform_algorithm_ad_obligation:sanction_penalty,global_incident:platform_regulation:lguplus:platform_algorithm_ad_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:lguplus:platform_algorithm_ad_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,domestic,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,global_incident:platform_regulation:lguplus:platform_algorithm_ad_obligation,comp_domestic_direct_risk,,
683,정부/국회,정부_국회,공정거래위원회,"'5G 과장광고' LG유플러스, 공정위 28억 과징금 소송 패소",5g 과장광고 lg유플러스 공정위 28억 과징금 소송 패소,뉴스1,뉴스1,"Sat, 04 Jul 2026 00:00:00 GMT","'5G 과장광고' LG유플러스, 공정위 28억 과징금 소송 패소 뉴스1",https://news.google.com/rss/articles/CBMiakFVX3lxTFBhaTFyQ1FiVG9Mc0lEZUxmRFhfVDNSbXhBR0xaMUhVTkdCUnh3amdiTGFCX0FaclF5Y28zSU40eGlxUWJmMWJVMjJfT3cxYUtOV3I2cGhCNV9ZMnowOU8wR0todkNpUllmQWc?oc=5,google_rss_공정거래위원회 과징금 when:4d,251.0,135.5,"antitrust_platform,legal_regulatory_enforcement,search_ads",antitrust_general,"LGU+,공정위",,Y,,,,government:platform_obligation,platform_operator_obligation,0.0,,official_action,global_incident:platform_regulation:lguplus:platform_algorithm_ad_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,251.0,"legal_regulatory_enforcement,policy_legislation",government:platform_obligation,global_incident:platform_regulation:lguplus:platform_algorithm_ad_obligation:sanction_penalty,global_incident:platform_regulation:lguplus:platform_algorithm_ad_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:lguplus:platform_algorithm_ad_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,domestic,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,global_incident:platform_regulation:lguplus:platform_algorithm_ad_obligation,comp_domestic_direct_risk,,
107,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오-네이버 교차 교섭 논란에 화섬노조 “교섭권 위임일 뿐⋯정보 유출 없어”,카카오 네이버 교차 교섭 논란에 화섬노조 교섭권 위임일 뿐 정보 유출 없어,v.daum.net,v.daum.net,"Fri, 03 Jul 2026 02:17:06 GMT",카카오-네이버 교차 교섭 논란에 화섬노조 “교섭권 위임일 뿐⋯정보 유출 없어” v.daum.net,https://news.google.com/rss/articles/CBMiS0FVX3lxTFB0SFk1c1NtVGt0aHY3TzBPTVNhendJVllfVDVJZEREM2xEQkVLLWVULUl3dDloMnhrMmg2WmwwbklNNGdOQ2NUOFJvZw?oc=5,google_rss_카카오 노조 when:4d,251.0,127.0,"labor_dispute,labor_negotiation,privacy_security_reliability",labor_general,"네이버,카카오",,,Y,must_review:self_strict:labor_strike:labor_negotiation+privacy_security_reliability,,,direct_self_risk,0.0,,direct_risk,privacy_security:kakao:data_leak,vote_or_mediation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,251.0,"labor_negotiation,privacy_security_reliability",self:labor_strike,global_incident:privacy_security:kakao:kakao:data_leak:conflict_escalation,global_incident:privacy_security:kakao:kakao,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_labor,카카오 노조 임단협/파업 및 내부 갈등,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨,local_low_confidence,DIRECT_RISK,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,카카오 노조 임단협/파업 및 내부 갈등,self_labor,,
113,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,카카오-네이버 교차 교섭 논란에 화섬노조 “교섭권 위임일 뿐⋯정보 유출 없어”,카카오 네이버 교차 교섭 논란에 화섬노조 교섭권 위임일 뿐 정보 유출 없어,이투데이,이투데이,"Fri, 03 Jul 2026 02:16:00 GMT",카카오-네이버 교차 교섭 논란에 화섬노조 “교섭권 위임일 뿐⋯정보 유출 없어” 이투데이,https://news.google.com/rss/articles/CBMiVEFVX3lxTE05UWFjSWcxc2xpMU5fUDM3OFBDenRXaUVrV0VXNjZsVk1VeVlMTnN0SE5NQnlkeWl1NlkyeG42Y1QtNmNDa3lhc0lLbWFsUVJDOG5jTg?oc=5,google_rss_카카오 노조 when:4d,251.0,127.0,"labor_dispute,labor_negotiation,privacy_security_reliability",labor_general,"네이버,카카오",,,Y,must_review:self_strict:labor_strike:labor_negotiation+privacy_security_reliability,,,direct_self_risk,0.0,,direct_risk,privacy_security:kakao:data_leak,vote_or_mediation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,251.0,"labor_negotiation,privacy_security_reliability",self:labor_strike,global_incident:privacy_security:kakao:kakao:data_leak:conflict_escalation,global_incident:privacy_security:kakao:kakao,자사_및_계열사_이슈,SELF_DIRECT_RISK,self_labor,카카오 노조 임단협/파업 및 내부 갈등,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,5,5,5,,,로컬 보조 라벨,local_low_confidence,DIRECT_RISK,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오 또는 계열사에 직접 발생한 외부 대응 필요 이슈,카카오 노조 임단협/파업 및 내부 갈등,self_labor,,
