id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26가드레일사유,v26_2_profile_reason
1723,경쟁사/해외이슈,경쟁사_해외이슈,네이버,합참 지휘통제에 네이버 AI 붙인다…네이버클라우드·고려대 '맞손',합참 지휘통제에 네이버 ai 붙인다 네이버클라우드 고려대 맞손,뉴시스,뉴시스,"Tue, 21 Jul 2026 01:53:37 GMT",합참 지휘통제에 네이버 AI 붙인다…네이버클라우드·고려대 '맞손' 뉴시스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE5mUDh5SEVncTA2ZWd2QW9TVmF2R1lfY0E0TFpjNnBuV3prcHgyRjVNcDloQWV2SElSNmRTdGZGYXFvbDlfSmV1NzFEUkQ3SDlXNjNFbjdWZVA3aXV2UWpoc9IBeEFVX3lxTE42bWNVYTgyQThGazU5THJuV2htNzBCOEdWazZabVo1VUt6cVptOTcwVHZxMDZvQUxOX19rZzRqcmpTN3A2dV9yX2JLZTdMSXFqckJsNVFLTk1hckxxYWtYMFRtdVlKbWtRQkRKX2lEREU1dmxFWFZwNg?oc=5,google_rss_네이버 when:2d,205.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,205.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:합참 지휘통제에 네이버 ai 붙인다 네이버클라우드 고려대 맞손,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:합참 지휘통제에 네이버 ai 붙인다 네이버클라우드 고려대 맞손,comp_domestic_ai_platform,,
1896,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"[AI픽] 네이버클라우드, 고려대와 국방 AI 개발 나선다",네이버클라우드 고려대와 국방 ai 개발 나선다,매일경제 마켓,매일경제 마켓,"Tue, 21 Jul 2026 00:43:51 GMT","[AI픽] 네이버클라우드, 고려대와 국방 AI 개발 나선다 매일경제 마켓",https://news.google.com/rss/articles/CBMiUkFVX3lxTFBFSWdZY2stdzIwVEswR2xvQi1FZml6MGNlLUdjUV95RzFVT2hRU0FlUHZoYXNVcEtYLVVyM2YyNGctbWlzZ2h4a1A3M1lmdEVnNWc?oc=5,google_rss_네이버 site:mk.co.kr when:2d,204.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,204.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 고려대와 국방 ai 개발 나선다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 고려대와 국방 ai 개발 나선다,comp_domestic_ai_platform,,
2793,경쟁사/해외이슈,경쟁사_해외이슈,MS,"MS, 클라우드 ‘애저’에 AMD AI랙 대거 도입…엔비디아 독주 견제",ms 클라우드 애저에 amd ai랙 대거 도입 엔비디아 독주 견제,v.daum.net,v.daum.net,"Mon, 20 Jul 2026 19:32:09 GMT","MS, 클라우드 ‘애저’에 AMD AI랙 대거 도입…엔비디아 독주 견제 v.daum.net",https://news.google.com/rss/articles/CBMiVEFVX3lxTE9nWnhHWURCM2dUS3ZUNlZpNHFOR1czekMzSnl5STVJNk95YWZBRy1kZV81QS1VbXNFcXN0LXFPZEZUeU9adVZ3S0t5MjJwU2lLOW44VQ?oc=5,google_rss_MS when:2d,204.0,11.0,ai_infrastructure_security,ai_infrastructure_security,,,,,,,,general,24.0,published_today,business_change,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,204.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:ms 클라우드 애저에 amd ai랙 대거 도입 엔비디아 독주 견제,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,self_filler_reference:ms 클라우드 애저에 amd ai랙 대거 도입 엔비디아 독주 견제,self_filler_reference,,
1982,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"LG유플, '5G 과장광고' 소송 대법 간다…KT·SKT 촉각",lg유플 5g 과장광고 소송 대법 간다 kt skt 촉각,v.daum.net,v.daum.net,"Mon, 20 Jul 2026 02:57:13 GMT","LG유플, '5G 과장광고' 소송 대법 간다…KT·SKT 촉각 v.daum.net",https://news.google.com/rss/articles/CBMiS0FVX3lxTE9pMjhVRVZtNEk2ckVFV3hucXptZk5WTl9VUUxsemJXV3ZFcndzV0ZnRUlzaTV0cVFrMlN2ZmRKRlI2VmNheGtJdkNUaw?oc=5,google_rss_SKT when:2d,203.5,22.0,search_ads,,"KT,SKT",,,,,,,general,14.0,published_yesterday,direct_risk,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,203.5,,,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:lg유플 5g 과장광고 소송 대법 간다 kt skt 촉각,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,self_filler_reference:lg유플 5g 과장광고 소송 대법 간다 kt skt 촉각,self_filler_reference,,
2827,경쟁사/해외이슈,경쟁사_해외이슈,메타,메타 인스타 광고계정 잠김 해킹이슈 TO DO 리스트,메타 인스타 광고계정 잠김 해킹이슈 to do 리스트,브런치,브런치,"Mon, 20 Jul 2026 15:46:24 GMT",메타 인스타 광고계정 잠김 해킹이슈 TO DO 리스트 브런치,https://news.google.com/rss/articles/CBMiR0FVX3lxTE9NTGNfMG9UeGFjZXlwblM4TWl2YWdkNS03aUF5ZGtZZ1FGU0dVdUl0N2dBdXNHVHZxeEJWNktQTER3TjktNjJr?oc=5,google_rss_메타 when:2d,203.0,39.0,"phishing_security,privacy_security_reliability,search_ads",security_hacking_incident,메타,,,,,,,general,24.0,published_today,direct_risk,privacy_security:meta:data_leak,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,203.0,privacy_security_reliability,competitor:security_reliability,global_incident:privacy_security:meta:meta:data_leak:general,global_incident:privacy_security:meta:meta,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:privacy_security:meta:meta,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:privacy_security:meta:meta,comp_overseas_regulation_data,,
1796,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"HD현대·네이버클라우드, 피지컬 AI 기반 조선산업 혁신 ‘맞손’",hd현대 네이버클라우드 피지컬 ai 기반 조선산업 혁신 맞손,iusm.co.kr,iusm.co.kr,"Mon, 20 Jul 2026 09:16:06 GMT","HD현대·네이버클라우드, 피지컬 AI 기반 조선산업 혁신 ‘맞손’ iusm.co.kr",https://news.google.com/rss/articles/CBMibkFVX3lxTE5TeHRBaXNsV0RTanVVbW5teEpDT1U5b1NZbVhHOHJxcG1Odkh1RE1UQl9nTGZ2M3VpVlpXUGRsVE5saVI4elFsVjlGcHFScHU3UnpsUS1VMGZFUVl3UjEyczFxQVNDc3dIaExrZF9R0gFuQVVfeXFMTlN4dEFpc2xXRFNqdVVtbm14SkNPVTlvU1ltWEc4cnFwbU52SHVETVRCX2dMZnYzdWlWWldQZGxUTmxpUjh6UWxWOUZwcVJwdTdSemxRLVUwZkVRWXdSMTJzMXFBU0Nzd0hoTGtkX1E?oc=5,google_rss_네이버 AI when:2d,203.0,20.5,"ai_infrastructure_security,kim_beomsoo_trial",ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security+kim_beomsoo_trial,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,203.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:hd현대 네이버클라우드 피지컬 ai 기반 조선산업 혁신 맞손,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:hd현대 네이버클라우드 피지컬 ai 기반 조선산업 혁신 맞손,comp_domestic_ai_platform,,
1937,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, AI 동반자 스타트업 발굴한다…‘AI 심사역’도 도입",skt ai 동반자 스타트업 발굴한다 ai 심사역도 도입,디지털데일리,디지털데일리,"Tue, 21 Jul 2026 00:42:18 GMT","SKT, AI 동반자 스타트업 발굴한다…‘AI 심사역’도 도입 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTFBFUEtlTXZfdnFNRTRUZTkzN3k3NTN5Sng2cjExNXhGS3Q4TkRLNGo1dEZWSHphaS01c1hYb3o1Y3M5ZVBVNzFvMzc0eVBJOTF4TkFCMVJLUUVRTFVWSlVEWUs0MHk?oc=5,google_rss_SKT when:2d,203.0,11.0,ai_infrastructure_security,ai_infrastructure_security,SKT,,,,,,,general,24.0,published_today,business_change,event:SKT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,203.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,
1995,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"LG유플, '5G 과장광고' 소송 대법 간다…KT·SKT 촉각",lg유플 5g 과장광고 소송 대법 간다 kt skt 촉각,SBS Biz,SBS Biz,"Mon, 20 Jul 2026 02:21:00 GMT","LG유플, '5G 과장광고' 소송 대법 간다…KT·SKT 촉각 SBS Biz",https://news.google.com/rss/articles/CBMiWEFVX3lxTE9TR0hTWmxOd1B2VDlkalRRb19oMjdGbEszWU54Z285dHBEYnB5NVhhb25EWW55N0JvQ2JSdlV2VjdvQ2FISWxDTHpsVTFKOUM0Qzc4ZXcxZE4?oc=5,google_rss_SKT when:2d,202.5,22.0,search_ads,,"KT,SKT",,,,,,,general,14.0,published_yesterday,direct_risk,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,202.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_finance_commerce,comp_domestic_finance_commerce:lg유플 5g 과장광고 소송 대법 간다 kt skt 촉각,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_FINANCE_COMMERCE,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_finance_commerce:lg유플 5g 과장광고 소송 대법 간다 kt skt 촉각,comp_domestic_finance_commerce,,
1970,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT ""감쪽같은 AI 영상 합성, 광고 시장 사로잡겠다""",skt 감쪽같은 ai 영상 합성 광고 시장 사로잡겠다,지디넷코리아,지디넷코리아,"Mon, 20 Jul 2026 07:59:07 GMT","SKT ""감쪽같은 AI 영상 합성, 광고 시장 사로잡겠다"" 지디넷코리아",https://news.google.com/rss/articles/CBMiVkFVX3lxTFBnRFY0a2JzQkpKUFVTdUpKaFR4S1hJSWFFT2N0UUhTd0tFUGFta0N5UFBNZ2JFNmF6MkpwaEg2a2xtN2xrVUV1M29VNmZsUTFYVjkxUHF3?oc=5,google_rss_SKT when:2d,202.5,14.0,"ai_infrastructure_security,search_ads",ai_infrastructure_security,SKT,,,,,,,general,14.0,published_yesterday,business_change,event:SKT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,202.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,
1795,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"이해진·최수연, 브룩필드 간다…네이버 AI 조단위 투자 임박",이해진 최수연 브룩필드 간다 네이버 ai 조단위 투자 임박,연합뉴스,연합뉴스,"Mon, 20 Jul 2026 02:37:16 GMT","이해진·최수연, 브룩필드 간다…네이버 AI 조단위 투자 임박 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE1fdTNhV29uaWNxUVdhSGFTS0JMNlgydjZabGpXSXVsNUZZN21sZUxJTDFicHN2Y2diWlVOTGxKemszSlhrV2JvcHpHZmxGdjAtSHFGTmRkX0NLSW_SAWBBVV95cUxPcWg3MFhRM0NpSUVGaGxvcXlVODlsUjdmbU1OLTg2YTBtZVY5Slg3SFVNYkFaWTlSNkhvUldSVWtHanZYY2FGNWxDbHVLdnJ3cXEyVktkVFZaQmM2bkpzYWo?oc=5,google_rss_네이버 AI when:2d,202.0,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,202.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:이해진 최수연 브룩필드 간다 네이버 ai 조단위 투자 임박,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:이해진 최수연 브룩필드 간다 네이버 ai 조단위 투자 임박,comp_domestic_ai_platform,,
2746,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"AI 자금, 오픈AI·앤트로픽으로 쏠렸다…투자금 80% 독식",ai 자금 오픈ai 앤트로픽으로 쏠렸다 투자금 80 독식,시큐리티팩트,시큐리티팩트,"Mon, 20 Jul 2026 02:32:00 GMT","AI 자금, 오픈AI·앤트로픽으로 쏠렸다…투자금 80% 독식 시큐리티팩트",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBPUnJtdjl0TDlzcEQ3by1EcHZ3bDNCc0s1RU5jazZkcmdtRFM4OHFTWlFCYjVTaXNvSmY4eUFZQmk4dEhHVm9zbUo0LWNGbVBoaTZTaklIZzRkMWdMb1Z1RQ?oc=5,google_rss_오픈AI when:2d,202.0,13.5,ai_infrastructure_security,ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,202.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,
2049,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT 개인정보보호 자문위, 첫 정기회의 개최…본격 활동 착수",kt 개인정보보호 자문위 첫 정기회의 개최 본격 활동 착수,디지털데일리,디지털데일리,"Mon, 20 Jul 2026 01:47:06 GMT","KT 개인정보보호 자문위, 첫 정기회의 개최…본격 활동 착수 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9BQ1NjY3lrb1BaOEE1Z0J5c21wS1ZEc3U4T3NManlWYXVNVV95SGZ0SVRGZ2hDYU4xYXpRaF80cUx1STZBT2JvcnhTRXgzN0NHLXhtY3BWTFVvZU9GSTRMS1MwUGM?oc=5,google_rss_KT when:2d,201.5,22.0,,,KT,,,,,,,general,14.0,published_yesterday,direct_risk,privacy_security:kt:data_leak,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,201.5,,,global_incident:platform_regulation:kt:platform_regulation:announcement,global_incident:platform_regulation:kt:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:kt:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:kt:platform_regulation,comp_domestic_direct_risk,,
1794,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드-HD한국조선해양, 조선 맞춤형 클라우드 구축…조선업 AI 전환 본격화",네이버클라우드 hd한국조선해양 조선 맞춤형 클라우드 구축 조선업 ai 전환 본격화,베타뉴스,베타뉴스,"Tue, 21 Jul 2026 02:04:14 GMT","네이버클라우드-HD한국조선해양, 조선 맞춤형 클라우드 구축…조선업 AI 전환 본격화 베타뉴스",https://news.google.com/rss/articles/CBMiZEFVX3lxTE1zdEdFWXF1WDUxRTBRaWw2bldBTGZod1ZyWDVFdXJKQWxYZ3hHc29xVUhLLWtONGl0MUt1U0JZVDhLbGUwZ2FRemRKV1RoTnJfUm8xelBqallQZUlIY3lDMEFpRVM?oc=5,google_rss_네이버 AI when:2d,201.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,201.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 hd한국조선해양 조선 맞춤형 클라우드 구축 조선업 ai 전환 본격화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 hd한국조선해양 조선 맞춤형 클라우드 구축 조선업 ai 전환 본격화,comp_domestic_ai_platform,,
1733,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드, 국방 AI로 사업영역 넓혀..고려대와 200억원 규모 사업 추진",네이버클라우드 국방 ai로 사업영역 넓혀 고려대와 200억원 규모 사업 추진,한국정경신문,한국정경신문,"Tue, 21 Jul 2026 01:01:30 GMT","네이버클라우드, 국방 AI로 사업영역 넓혀..고려대와 200억원 규모 사업 추진 한국정경신문",https://news.google.com/rss/articles/CBMiUkFVX3lxTE9KZk04dzB3X2ZOWWp4MGo2dXBseTlBQWR3aTFGUnNlNHdkTkJSa1FpUE5JSEEwdU85bDJkTVhBYWQzekQ2YlZTSzJxZl9wc2x2WGc?oc=5,google_rss_네이버 when:2d,201.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,201.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 국방 ai로 사업영역 넓혀 고려대와 200억원 규모 사업 추진,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 국방 ai로 사업영역 넓혀 고려대와 200억원 규모 사업 추진,comp_domestic_ai_platform,,
1712,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드, 고려대와 200억 규모 ‘국방 AI’ 사업",네이버클라우드 고려대와 200억 규모 국방 ai 사업,브릿지경제,브릿지경제,"Tue, 21 Jul 2026 00:55:00 GMT","네이버클라우드, 고려대와 200억 규모 ‘국방 AI’ 사업 브릿지경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTE9qeDR0NHRZaWdGZzhIWklYQi1iQWtWcTAzT1YwOWhBRGZpQURBSEZheUFvamdNSklCZ1VIUmZhWS1MN0dQaFJSQUVUNWlPWnFBN3dxQWFGaUNYZw?oc=5,google_rss_네이버 when:2d,201.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,201.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 고려대와 200억 규모 국방 ai 사업,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 고려대와 200억 규모 국방 ai 사업,comp_domestic_ai_platform,,
1779,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"[AI픽] 네이버클라우드, 고려대와 국방 AI 개발 나선다",네이버클라우드 고려대와 국방 ai 개발 나선다,네이트,네이트,"Tue, 21 Jul 2026 00:44:00 GMT","[AI픽] 네이버클라우드, 고려대와 국방 AI 개발 나선다 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE9mbWZjZDRibjZmcEMzcXg5NmVwOHRURGx3SVNUVWM1aURYUEUybW43R2Z2Y0NMXzF6MngxenBIR1EtU0N5SHV0a3ZDQWVzS1RNQ1lN?oc=5,google_rss_네이버 when:2d,201.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,201.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버클라우드 고려대와 국방 ai 개발 나선다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버클라우드 고려대와 국방 ai 개발 나선다,comp_domestic_ai_platform,,
