id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26가드레일사유,v26_2_profile_reason,v27_event_key,v32_weak_non_digital_gov
642,정부/국회,정부_국회,공정거래위원회,담합 과징금 줄어든 제지업계…반발하는 인쇄업계 “공정위가 면죄부 줬다”,담합 과징금 줄어든 제지업계 반발하는 인쇄업계 공정위가 면죄부 줬다,edaily.co.kr,이데일리,"Mon, 20 Jul 2026 04:36:12 GMT",담합 과징금 줄어든 제지업계…반발하는 인쇄업계 “공정위가 면죄부 줬다” edaily.co.kr,https://news.google.com/rss/articles/CBMigAFBVV95cUxQc0RWR0diUjhuRlZybnd1UURhNGV4eXNuOU5ZcUwxaW5veXhzLTI5YjdBSy03Y2Y5czFUMTJHM0ZqRlNWTl9LZDFvblZTa1ZkTlZhZGxkV29UVktjLVY1R285TXlTNy00RFpoQ2lfdVIwTFVnWFI2Z281Sy1jNzFMaw?oc=5,google_rss_공정거래위원회 과징금 when:2d,107.6,139.5,"ai_infrastructure_security,antitrust_platform,legal_regulatory_enforcement",antitrust_collusion,공정위,,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:fair_trade_authority:platform_operator_obligation,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,107.6,"legal_regulatory_enforcement,policy_legislation,ai_infrastructure_security",government:platform_obligation,global_incident:platform_regulation:fair_trade_authority:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:fair_trade_authority:platform_operator_obligation,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,global_incident:platform_regulation:fair_trade_authority:platform_operator_obligation,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,global_incident:platform_regulation:fair_trade_authority:platform_operator_obligation,government_ai_core_policy,,,,
2699,경쟁사/해외이슈,경쟁사_해외이슈,구글,"""6월 출시""라던 제미나이 3.5 프로, 두 달째 출시 연기",6월 출시 라던 제미나이 3 5 프로 두 달째 출시 연기,AI 매터스,AI 매터스,"Mon, 20 Jul 2026 02:28:21 GMT","""6월 출시""라던 제미나이 3.5 프로, 두 달째 출시 연기 AI 매터스",https://news.google.com/rss/articles/CBMiVEFVX3lxTFAxRVkzMC1KSUY4ZzhsR0F1VWpFVk5LV3VUTVl2VWQwWmR0R0g0R3lCdkkwZHFOQ2VNZTM2Z1lVM1NNV0g4MGxtMl9CaU81MnNhVGJZNg?oc=5,google_rss_구글 AI when:2d,107.0,16.5,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,구글,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,business_change,event:구글:ai_infrastructure_security,general,,"weak_form_without_full_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,107.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:6월 출시 라던 제미나이 3 5 프로 두 달째 출시 연기,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_platform_ai:6월 출시 라던 제미나이 3 5 프로 두 달째 출시 연기,comp_overseas_platform_ai,,,,
1621,정부/국회,정부_국회,국가AI전략위원회,"정부, AI 성능 뒷받침하는 컴퓨팅 인프라 전략 구축 나선다",정부 ai 성능 뒷받침하는 컴퓨팅 인프라 전략 구축 나선다,뉴스1,뉴스1,"Mon, 20 Jul 2026 07:00:00 GMT","정부, AI 성능 뒷받침하는 컴퓨팅 인프라 전략 구축 나선다 뉴스1",https://news.google.com/rss/articles/CBMiZkFVX3lxTE5MYWFtcjNYMXdOcTc3M1J6VUJPMjcxMl92cF92cnRWX0RMNTNoblhnVk55YTZ3OFFPemFKM3NrVmhXN3h4NklsbjQ4cTFqUks0eFhrbF94eTFxckJYeWNlajRmWWx0UQ?oc=5,google_rss_국가AI전략위원회 when:2d,106.6,47.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,,,,,,,,general,14.0,published_yesterday,business_change,,general,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,,,,106.6,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,AI 정책 컨트롤타워 인선/공백,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,AI 정책 컨트롤타워 인선/공백,government_ai_core_policy,,,,
750,정부/국회,정부_국회,금융위원회,"당정, 디지털자산기본법 입법 논의 속도…與·금융위·금감원 비공개 업무설명회",당정 디지털자산기본법 입법 논의 속도 금융위 금감원 비공개 업무설명회,블루밍비트,블루밍비트,"Mon, 20 Jul 2026 06:27:50 GMT","당정, 디지털자산기본법 입법 논의 속도…與·금융위·금감원 비공개 업무설명회 블루밍비트",https://news.google.com/rss/articles/CBMiUEFVX3lxTE85cHczZllBMDZqUmljQlFkaTk5akI2Um5HZXdVYVczVmpwMkpkNTRtYzJWQWc1TVh3cDMwdHVSbm1HV1RoRWlYa3ZsbjdBWUdI?oc=5,google_rss_금융위원회 when:2d,105.6,96.0,"digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_legislation,"금감원,금융위",,,,,,,general,14.0,published_yesterday,general,global_incident:digital_asset_policy:financial_authority:digital_asset_policy,consultation,Y,"industry_basis_pass:actor=False,change=True,bridge=True",2,,,,105.6,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:financial_authority:digital_asset_policy:announcement,global_incident:digital_asset_policy:financial_authority:digital_asset_policy,정부_국회,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:digital_asset_policy:financial_authority:digital_asset_policy,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:digital_asset_policy:financial_authority:digital_asset_policy,government_regulatory_enforcement,,,,
1375,정부/국회,정부_국회,정무위원회,[속보]與 “디지털자산기본법 빨리 입법…월 2회 정무위 소위 개최”,디지털자산기본법 빨리 입법 월 2회 정무위 소위 개최,edaily.co.kr,이데일리,"Mon, 20 Jul 2026 02:21:30 GMT",[속보]與 “디지털자산기본법 빨리 입법…월 2회 정무위 소위 개최” edaily.co.kr,https://news.google.com/rss/articles/CBMigAFBVV95cUxQalFlcjRXZ1prZ3ozQV9CSm4xaHVfOXQ5N05YaXdiaUFiOGxYc0RRd0RUSlRJNnBUN2lhTzF1U2pzRzZaV3JITXpjSWxHWnUxZ0NNQXJfZ0R1VDI2bklXaV9VYTZHVjFXXy1TUklfQlJKSHBPTkh6c0QyVlI0RGMyVw?oc=5,google_rss_정무위원회 when:2d,105.6,92.0,"ai_infrastructure_security,digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_legislation,,,,,,,,general,19.0,published_yesterday+exclusive_breaking,general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,general,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,,,,105.6,"policy_legislation,ai_infrastructure_security,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy:general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,government_ai_core_policy,,,,
885,정부/국회,정부_국회,금융위원회,"당정, 스테이블코인법 속도낸다…“금감원은 감독 강화”(종합)",당정 스테이블코인법 속도낸다 금감원은 감독 강화,edaily.co.kr,이데일리,"Mon, 20 Jul 2026 03:56:46 GMT","당정, 스테이블코인법 속도낸다…“금감원은 감독 강화”(종합) edaily.co.kr",https://news.google.com/rss/articles/CBMigAFBVV95cUxPYWI1YzViQVVjNDE0NldpejZYR1czYmIxbTMxOGNfcWVVWXRkZkRSUmxVRFFRSkN4ak5zS2wybkRtNTVQZXhzTXlfTHRWdkpWU2tHS1NsYldyUm5PTkN1Wk5MOVlGYm52T1RLRDl3dDBhWkVHVjJ6cjhueV9FODFyNA?oc=5,google_rss_금융위원회 AI when:2d,105.6,90.5,"ai_infrastructure_security,digital_asset_stablecoin,stablecoin",stablecoin_general,금감원,,,,,,,general,19.0,published_yesterday+exclusive_breaking,general,global_incident:digital_asset_policy:financial_authority:stablecoin_policy,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,105.6,"policy_legislation,ai_infrastructure_security,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:financial_authority:stablecoin_policy:general,global_incident:digital_asset_policy:financial_authority:stablecoin_policy,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,global_incident:digital_asset_policy:financial_authority:stablecoin_policy,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,global_incident:digital_asset_policy:financial_authority:stablecoin_policy,government_ai_core_policy,,,,
1546,정부/국회,정부_국회,스테이블코인,"“국채도 토큰으로 거래”…정부, 스테이블코인법 연내 입법 추진",국채도 토큰으로 거래 정부 스테이블코인법 연내 입법 추진,MSN,MSN,"Mon, 20 Jul 2026 03:07:12 GMT","“국채도 토큰으로 거래”…정부, 스테이블코인법 연내 입법 추진 MSN",https://news.google.com/rss/articles/CBMimgNBVV95cUxQc2ZjUUdiZGk5X2dwYXpvWURGRUY4QURENEFsUXFhWjRVRHRnWm1ETzNySVBVUm50U2dNOVNBZXBTVENBaFQtX3pwaXRHbEI4VHZyT0o2RXdScU1fTzBiQUtJUXFqd3BlUElkTTNnVHlKVUNXaTN1S3hiYzdyRWpRUDBvUFRwOGt3UVAwM2FRTnF6ZFp4eHhXOGQ5TUxoN1lJUngteXpDdk1JaXJ4aE1JS0FPTFNXa01sd005RkpBQXZSc3dlb0dyYkZYRkRRYkpzLTRleEhLdWRCcjZDYXpYZnJVcWJfLTdJbXh2TVZ4bHlNN1g3VUt2RTNVVXEwYXc0U3AyZktvMHZneUppQ1MtREUtamVHaXdyR2xEQmhFOXUtdDlXblJxb2lOMXZkVmNyVUJnTDJodFRhWFRhbjNnM1NCSElDZmRsM2hZbW9zMkxIcHNEcXdhVFduZGJ1QzM3NmxXVG9tZVhTYjljTU1uMnZVYlhBMkhFOFBDMjUwYUVoSVl6ZjV0Q0FSWGFBcmNyZmFKa2UzNWhNUQ?oc=5,google_rss_스테이블코인 법안 when:2d,105.6,85.0,"digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_legislation,,,,,,,,general,14.0,published_yesterday,general,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,105.6,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy:announcement,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,정부_국회,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,3,4,3,,,로컬 보조 라벨,local_low_confidence,,GOV_DIGITAL_FINANCE_POLICY,COMP_GENERAL_LOW_RELEVANCE,overseas,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,government_digital_finance_policy,,,,
3348,정부/국회,정부_국회,디지털자산기본법,"디지털자산기본법 입법 논의 4개월 만에 재개…당정, 정부안 협의",디지털자산기본법 입법 논의 4개월 만에 재개 당정 정부안 협의,블루밍비트,블루밍비트,"Mon, 20 Jul 2026 02:46:52 GMT","디지털자산기본법 입법 논의 4개월 만에 재개…당정, 정부안 협의 블루밍비트",https://news.google.com/rss/articles/CBMiUEFVX3lxTE5NZU9vd2QzaTNJV0dWcHNMaHBlcE51OEN5ZWNMbEFEZFF0TTY4MmgtMHhYalY4Tnh6MXU2bE5qM04tV2FHMy1sRGx2ZTFEeVBo?oc=5,google_rss_디지털자산기본법 when:2d,105.6,85.0,"digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_legislation,,,,,,,,general,14.0,published_yesterday,general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,consultation,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,,,,105.6,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy:investigation_or_consultation,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,정부_국회,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,3,4,3,,,로컬 보조 라벨,local_low_confidence,,GOV_DIGITAL_FINANCE_POLICY,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,government_digital_finance_policy,,,,
382,정부/국회,정부_국회,과학기술정보통신부,"AI 신약 발굴 속도 10배 높인다...과기정통부, ‘K-문샷 AI 신약 미션’ 실행전략 마련 돌입",ai 신약 발굴 속도 10배 높인다 과기정통부 k 문샷 ai 신약 미션 실행전략 마련 돌입,직썰,직썰,"Mon, 20 Jul 2026 06:47:48 GMT","AI 신약 발굴 속도 10배 높인다...과기정통부, ‘K-문샷 AI 신약 미션’ 실행전략 마련 돌입 직썰",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBXdk41RXdJZk5RSjRvRUtaYjlmdzRuVHRNY2RWRG15cjJDZUgwaGd3T1FyMHNFVXZFaEo4Q1p0bzZKS0hMbHZldUM5RWhZSGZzM0NrUnREUlhWZFMxdXl6NHl0ZVFGeW9M0gFsQVVfeXFMT2pOZWpZMExfQS1BQ3pDUl9EUjh2S3I4VWNtSG1ySnVFRUk1RjhZV1VncXJpdEF6UmNsN0NvUE9iU0RnU19PNFRObkxObU1XZWIwc3pXZ29YUGRTTEtOSGhnWGhhWFZ0RWNoR05Y?oc=5,google_rss_과학기술정보통신부 AI when:2d,105.6,62.5,"ai_infrastructure_security,k_moonshot,policy_legislation",ai_infrastructure_security,과기정통부,,,,,,,general,14.0,published_yesterday,business_change,event:과기정통부:ai_infrastructure_security+k_moonshot,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,105.6,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:ai 신약 발굴 속도 10배 높인다 과기정통부 k 문샷 ai 신약 미션 실행전략 마련 돌입,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local_low_confidence,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:ai 신약 발굴 속도 10배 높인다 과기정통부 k 문샷 ai 신약 미션 실행전략 마련 돌입,government_ai_core_policy,,,,
3126,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"'키미 K3' 추격에 빗장 거는 미국, 중국 AI 사용 금지 검토",키미 k3 추격에 빗장 거는 미국 중국 ai 사용 금지 검토,네이트,네이트,"Tue, 21 Jul 2026 02:09:00 GMT","'키미 K3' 추격에 빗장 거는 미국, 중국 AI 사용 금지 검토 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE05bU1weVVWd0NYRVlHUFJSRDNjVmlYNThKZ3pkN0hubk1TbjVYWktjRkFrRHdrM1d4amQ0Q25GdktkTEpJYU1GdGpLN3gyOWkzVTZZ?oc=5,google_rss_중국 AI when:2d,105.0,11.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,24.0,published_today,business_change,,consultation,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,global_platform_or_overseas_rule,Y,global,105.0,ai_infrastructure_security,competitor:ai_strategy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:키미 k3 추격에 빗장 거는 미국 중국 ai 사용 금지 검토,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,government_ai_core_policy:키미 k3 추격에 빗장 거는 미국 중국 ai 사용 금지 검토,government_ai_core_policy,,,,
3156,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"美, 中 무료 AI 모델 '키미' 등장에 충격…중국산 AI 차단 검토",무료 ai 모델 키미 등장에 충격 중국산 ai 차단 검토,디지털투데이,디지털투데이,"Tue, 21 Jul 2026 01:32:00 GMT","美, 中 무료 AI 모델 '키미' 등장에 충격…중국산 AI 차단 검토 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTE8zUGZIZjV0OEVyX2JSdVBrZjBPdDhZT2Ryd3VGTV9vR2l0SEYyd0lDTU5aR1F2NWNIaFU3amwwM0J4YUdHdUtKb3RkWUlwNHRvR0kwYVpYTk9nNmhzLTVrZVJFTzVwSXBXRXJZdThqVXZidlE?oc=5,google_rss_중국 AI when:2d,105.0,11.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,24.0,published_today,business_change,,consultation,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,global_platform_or_overseas_rule,Y,global,105.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:무료 ai 모델 키미 등장에 충격 중국산 ai 차단 검토,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,government_ai_core_policy:무료 ai 모델 키미 등장에 충격 중국산 ai 차단 검토,government_ai_core_policy,,,,
3184,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,中 AI 추격에 긴장한 美...'중국산 AI 사용 전면 금지' 검토,ai 추격에 긴장한 중국산 ai 사용 전면 금지 검토,데일리안,데일리안,"Mon, 20 Jul 2026 23:50:00 GMT",中 AI 추격에 긴장한 美...'중국산 AI 사용 전면 금지' 검토 데일리안,https://news.google.com/rss/articles/CBMi9wFBVV95cUxOR2VKS1VTcGExRE9fcFNCLXo5ZUNTSzhmWG1zRmhlMXFZNWE2b1ltTldzdWh4c0J0Y1ZkZHcyMTBuN2V5dERSS1FmNlFRNVZOc24yeUFidXFyZzFkOEp6SkhjMWVBMWdudFFhY21leGViSlhpVmgzWnZOdkp3MEVTeGVSUy12a05ra1dVaS1UTlQ5dGFnWTlvS2tNTjNITEFjT2ZRZy1jcDVlVWE1WVZqTEdja253RHNxQ01JNzFvUHRILXpnNDY0Nmk5NEtnRUtjcHFLMEotakFZMHZVNjdwdmo1Z0RHY0RHcWZKRmY5Y3lRTEJUeDI4?oc=5,google_rss_중국 AI when:2d,105.0,11.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,24.0,published_today,business_change,,consultation,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,global_platform_or_overseas_rule,Y,global,105.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:ai 추격에 긴장한 중국산 ai 사용 전면 금지 검토,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,government_ai_core_policy:ai 추격에 긴장한 중국산 ai 사용 전면 금지 검토,government_ai_core_policy,,,,
3202,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"美, 中 AI 접근금지 검토…'키미' 견제",ai 접근금지 검토 키미 견제,v.daum.net,v.daum.net,"Mon, 20 Jul 2026 20:54:04 GMT","美, 中 AI 접근금지 검토…'키미' 견제 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE9WUTdBU0FjV1lvcDl5S3lZbFg2T1plSUJSZFZneko5UW9qNTVKci1WMEFjcDg1ZmdrNHkxRUcyTUhkd0hTVVpfdElBaWR2QVU?oc=5,"google_rss_""중국 AI"" when:2d",105.0,11.0,ai_infrastructure_security,ai_infrastructure_security,,v43_not_true_competitor,,,,,,general,24.0,published_today,business_change,,consultation,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,global_platform_or_overseas_rule,Y,global,105.0,ai_infrastructure_security,competitor:ai_strategy,,,산업동향,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:ai 접근금지 검토 키미 견제,카카오 대외협력 관점 간접 참고,2,2,2,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,local,OFF_TOPIC,,COMP_GENERAL_LOW_RELEVANCE,other,,카카오 대외협력 관점 간접 참고,self_filler_reference:ai 접근금지 검토 키미 견제,self_filler_reference,,,,
932,정부/국회,정부_국회,금융위원회,"당정, 스테이블코인법 속도낸다…""금감원은 감독 강화""(종합)",당정 스테이블코인법 속도낸다 금감원은 감독 강화,네이트,네이트,"Mon, 20 Jul 2026 03:58:00 GMT","당정, 스테이블코인법 속도낸다…""금감원은 감독 강화""(종합) 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE8wZy1nZTM3blZzRUxreW1sTFdWWjJHZVhpYXJEcnlSVTRFQTBtYVVGdTAtb1p4R0dvcVdGM0kyRGxJbGNTQ3RpRU52RHUyU0tvN1Bj?oc=5,google_rss_금융위원회 법안 when:2d,104.6,83.5,"digital_asset_stablecoin,stablecoin",stablecoin_general,금감원,,,,,,,general,19.0,published_yesterday+exclusive_breaking,general,global_incident:digital_asset_policy:financial_authority:stablecoin_policy,general,,"insufficient_industry_basis:actor=False,change=False,bridge=False",0,,,,104.6,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:financial_authority:stablecoin_policy:general,global_incident:digital_asset_policy:financial_authority:stablecoin_policy,정부_국회,GOV_FINANCIAL_DIGITAL_POLICY,government_digital_finance_policy,global_incident:digital_asset_policy:financial_authority:stablecoin_policy,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,3,4,3,,,로컬 보조 라벨,local_low_confidence,,GOV_DIGITAL_FINANCE_POLICY,,other,카카오페이·카카오뱅크 등 금융 계열사에 참고 가능한 디지털금융 정책,,global_incident:digital_asset_policy:financial_authority:stablecoin_policy,government_digital_finance_policy,,,,
3005,경쟁사/해외이슈,경쟁사_해외이슈,EU 규제,"명품 브랜드, 안 팔린 옷·신발 폐기 못한다…EU 금지 규정 시행",명품 브랜드 안 팔린 옷 신발 폐기 못한다 eu 금지 규정 시행,네이트,네이트,"Mon, 20 Jul 2026 10:18:00 GMT","명품 브랜드, 안 팔린 옷·신발 폐기 못한다…EU 금지 규정 시행 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE12NE1zZmJranlWMHRTV3lNMVg1djNBTHpnOHdIVGFIN3Jha2V6bWUtRnFRODMtcjVIWlpBcGNUa1V6ZVJjQjZUQUNzVDcwYnJ0X1ZV?oc=5,google_rss_EU 규제 when:2d,104.5,4.0,,,,v43_not_true_competitor,,,,,,general,14.0,published_yesterday,general,,action_started,,"insufficient_industry_basis:actor=False,change=True,bridge=False",1,global_platform_or_overseas_rule,Y,global,104.5,policy_legislation,,,,경쟁사_해외이슈,OFF_TOPIC,off_topic,off_topic:명품 브랜드 안 팔린 옷 신발 폐기 못한다 eu 금지 규정 시행,카카오 대외협력 관점 간접 참고,4,2,2,,Y,카카오 대외협력 브리핑 관련성이 낮음 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,other,,카카오 대외협력 관점 간접 참고,off_topic:명품 브랜드 안 팔린 옷 신발 폐기 못한다 eu 금지 규정 시행,off_topic,,,,
