id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason,v32_weak_non_digital_gov,v26가드레일사유
171,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카톡·전화로 '모두의 AI' 쓴다…카카오, 다음달 베타 서비스 공개",카톡 전화로 모두의 ai 쓴다 카카오 다음달 베타 서비스 공개,네이트,네이트,"Fri, 28 Aug 2026 05:42:00 GMT","카톡·전화로 '모두의 AI' 쓴다…카카오, 다음달 베타 서비스 공개 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBIb2NFN192bFd1ZjczZTZ0dUUzS2RQQ0pjWHlqT2I0X1BxR2xZUm8xVnBXby1KN2lvZFBFRkRlR09nLVI0WUxkM1EwanVfQkNOcUFj?oc=5,google_rss_카카오 카나나 when:2d,77.3,29.5,ai_infrastructure_security,ai_infrastructure_security,"카카오,카카오서비스,카카오톡",,,,,,,general,24.0,published_today,business_change,event:카카오+카카오서비스:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,77.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카톡 전화로 모두의 ai 쓴다 카카오 다음달 베타 서비스 공개,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카톡 전화로 모두의 ai 쓴다 카카오 다음달 베타 서비스 공개,self_strategic_reference,,,,
396,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오톡,"카톡·전화로 쓰는 AI⋯'모두의 AI' 카카오, 9월 시범 서비스 공개",카톡 전화로 쓰는 ai 모두의 ai 카카오 9월 시범 서비스 공개,네이트,네이트,"Fri, 28 Aug 2026 05:25:00 GMT","카톡·전화로 쓰는 AI⋯'모두의 AI' 카카오, 9월 시범 서비스 공개 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1ESWMxLVFLMUl0Ny1nUldCSWY2ZGRsdnAtR19rSGcyOFhBTnVRdXNweVhRSU9pamhjOVJBU2FVNlNpVE1ROUVUM00tYUNXd05IdTVn?oc=5,"google_rss_""카카오톡"" when:2d",77.3,29.5,ai_infrastructure_security,ai_infrastructure_security,"카카오,카카오서비스,카카오톡",,,,,,,general,24.0,published_today,business_change,event:카카오+카카오서비스:ai_infrastructure_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,77.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카톡 전화로 쓰는 ai 모두의 ai 카카오 9월 시범 서비스 공개,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카톡 전화로 쓰는 ai 모두의 ai 카카오 9월 시범 서비스 공개,self_strategic_reference,,,,
46,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,‘모두의 AI’ 사업자 SKT·카카오·KT 선정,모두의 ai 사업자 skt 카카오 kt 선정,v.daum.net,v.daum.net,"Fri, 28 Aug 2026 05:12:45 GMT",‘모두의 AI’ 사업자 SKT·카카오·KT 선정 v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTFBUSTFVRTVvTDE3cXJPN1c4SEZuc1F6dXQtLXdzMW1WOGUxWkx6bW12SWpjSVdqNG5iX003Zk9aakRUZmtNMGc0NHktN1BwT1E?oc=5,google_rss_카카오 when:2d,77.3,29.5,ai_infrastructure_security,ai_infrastructure_security,"KT,SKT,카카오",,,,,,,general,24.0,published_today,business_change,event:KT+SKT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,77.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,KT 금융 AX/AI 인프라 전략,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,KT 금융 AX/AI 인프라 전략,self_strategic_reference,,,,
73,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,'모두의 AI'에 SKT·카카오·KT…독파모 탈락 모티프도 참여,모두의 ai 에 skt 카카오 kt 독파모 탈락 모티프도 참여,자본시장뉴스,자본시장뉴스,"Fri, 28 Aug 2026 05:10:00 GMT",'모두의 AI'에 SKT·카카오·KT…독파모 탈락 모티프도 참여 자본시장뉴스,https://news.google.com/rss/articles/CBMiZ0FVX3lxTE1SbDNKMF9yM0tPUVphY1pwLWVnTlFDUmVmUUpCaUkxemVpTm9iaGVXRzJkR094c3M0N0xWY0lGNDlxS2hQODBXOTBJLWNIWTdYc0V3WHFmeDNhT1ROZEY5VWc0R1pXeTg?oc=5,google_rss_카카오 when:2d,77.3,29.5,ai_infrastructure_security,ai_infrastructure_security,"KT,SKT,카카오",,,,,,,general,24.0,published_today,business_change,event:KT+SKT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,77.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,KT 금융 AX/AI 인프라 전략,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,KT 금융 AX/AI 인프라 전략,self_strategic_reference,,,,
6,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"SKT·카카오·KT, ‘모두의 AI’ 사업자로 선정...국민 AI서비스 시동",skt 카카오 kt 모두의 ai 사업자로 선정 국민 ai서비스 시동,디일렉,디일렉,"Fri, 28 Aug 2026 04:41:17 GMT","SKT·카카오·KT, ‘모두의 AI’ 사업자로 선정...국민 AI서비스 시동 디일렉",https://news.google.com/rss/articles/CBMiZkFVX3lxTFBJaFVzSlNfSUdJZzNrdFpTSkNabWdKVGJmaGxtTHhJamVDWmF3TkVsRG1HazMzaEIzX1lyZzNQM1pHRDB6TFFPTEtUb3hvU1hZMGtOMHFoU2ZmcElvRGwyMV9HdmxpZw?oc=5,google_rss_카카오 when:2d,77.3,29.5,ai_infrastructure_security,ai_infrastructure_security,"KT,SKT,카카오",,,,,,,general,24.0,published_today,business_change,event:KT+SKT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,77.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,KT 금융 AX/AI 인프라 전략,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,KT 금융 AX/AI 인프라 전략,self_strategic_reference,,,,
4,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오, 모티프3 개발한 모티프 AI그룹장 영입",카카오 모티프3 개발한 모티프 ai그룹장 영입,연합인포맥스,연합인포맥스,"Fri, 28 Aug 2026 04:29:13 GMT","카카오, 모티프3 개발한 모티프 AI그룹장 영입 연합인포맥스",https://news.google.com/rss/articles/CBMicEFVX3lxTE9BTWJQaGc2dlNxbW1FSm1IVHpLWWdPcWlodng5LUJPY2wwRXZDRUs5WWRwTUxYay1iQ1VpT0Zod2hLdnZKeE5QanZESDR2aWxJTnlmSmd0MXM3aFQ3TXZ4M05sT0ZRRHBUc3NlM1ZWVjg?oc=5,google_rss_카카오 when:2d,77.3,29.5,ai_infrastructure_security,ai_infrastructure_security,카카오,,,,,,,general,24.0,published_today,business_change,event:카카오:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,77.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오 모티프3 개발한 모티프 ai그룹장 영입,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오 모티프3 개발한 모티프 ai그룹장 영입,self_strategic_reference,,,,
364,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오톡,"카카오, '모두의 AI' 사업자 선정…카카오톡·전화로 AI 서비스 제공",카카오 모두의 ai 사업자 선정 카카오톡 전화로 ai 서비스 제공,열린뉴스통신,열린뉴스통신,"Fri, 28 Aug 2026 04:27:49 GMT","카카오, '모두의 AI' 사업자 선정…카카오톡·전화로 AI 서비스 제공 열린뉴스통신",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9SZzZOME9jcEp3VTB4VTJKQzJhUzJoaHVqVVoydlAxcVNsQ085WnZPakxibFNrM1BiN1l3SnlRVUZzd0poRGVmV3ZIUW1SRjlVR3FIUlozcnFncWhMVU9FX2xfc1E?oc=5,google_rss_카카오톡 when:2d,77.3,29.5,ai_infrastructure_security,ai_infrastructure_security,"카카오,카카오서비스,카카오톡",,,,,,,general,24.0,published_today,business_change,event:카카오+카카오서비스:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,77.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오 모두의 ai 사업자 선정 카카오톡 전화로 ai 서비스 제공,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오 모두의 ai 사업자 선정 카카오톡 전화로 ai 서비스 제공,self_strategic_reference,,,,
32,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,'모두의 AI' SKT·카카오·KT 선정...연내 서비스 예정,모두의 ai skt 카카오 kt 선정 연내 서비스 예정,오피니언뉴스,오피니언뉴스,"Fri, 28 Aug 2026 04:21:06 GMT",'모두의 AI' SKT·카카오·KT 선정...연내 서비스 예정 오피니언뉴스,https://news.google.com/rss/articles/CBMickFVX3lxTE80M2duV2FubVhPUmlPcEpoVG12Q0YxbVJUenFhVS1Ga1ZLV1RkQnQ1emM2alJtel9NcVpDbk5VbnNueXl0X0F3MjBTWU1Mam8waExHN2NHS0lkV1cxaXJhdWIweFQzUGxBdGZiRUpCOEh6QQ?oc=5,google_rss_카카오 when:2d,77.3,29.5,ai_infrastructure_security,ai_infrastructure_security,"KT,SKT,카카오",,,,,,,general,24.0,published_today,business_change,event:KT+SKT:ai_infrastructure_security,review_scheduled,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,77.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,KT 금융 AX/AI 인프라 전략,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,KT 금융 AX/AI 인프라 전략,self_strategic_reference,,,,
31,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오, ‘모두의 AI’ 사업자 선정⋯LGU+ 등 14개사와 구현",카카오 모두의 ai 사업자 선정 lgu+ 등 14개사와 구현,브릿지경제,브릿지경제,"Fri, 28 Aug 2026 03:48:00 GMT","카카오, ‘모두의 AI’ 사업자 선정⋯LGU+ 등 14개사와 구현 브릿지경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTE5oZVNLb2xNUkVZQ09uaDJvalJjOWVvSWRYcVZaT1pRT2hFYmlTZ1ptTnM2dzdORmNlNUZRVVlibU9pZ0hSekxmRERRT1hDT0NWU2JxdGluNWxZdw?oc=5,google_rss_카카오 when:2d,77.3,29.5,ai_infrastructure_security,ai_infrastructure_security,"LGU+,카카오",,,,,,,general,24.0,published_today,business_change,event:LGU++카카오:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,77.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오 모두의 ai 사업자 선정 lgu+ 등 14개사와 구현,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,self_strategic_reference:카카오 모두의 ai 사업자 선정 lgu+ 등 14개사와 구현,self_strategic_reference,,,,
23,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오, 카카오톡 중심 '모두의AI' 생태계 구축",카카오 카카오톡 중심 모두의ai 생태계 구축,위키리크스한국,위키리크스한국,"Fri, 28 Aug 2026 03:38:22 GMT","카카오, 카카오톡 중심 '모두의AI' 생태계 구축 위키리크스한국",https://news.google.com/rss/articles/CBMib0FVX3lxTE8zV3pxZ1VVX0RDRWxfcC1OUEdDVXp4bGN3Ml9Vcm5XQV9aWmNVQWVPT0tkbU1FeWhGR3NPTDFEbFM5YkRmNTZiLTFiaGRKdWx4M1BMNXFXNHI2WEcwVDVXMXhuVjRKRktBTUtOcTBtSQ?oc=5,google_rss_카카오 when:2d,77.3,29.5,ai_infrastructure_security,ai_infrastructure_security,"카카오,카카오서비스,카카오톡",,,,,,,general,24.0,published_today,business_change,event:카카오+카카오서비스:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,77.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오 카카오톡 중심 모두의ai 생태계 구축,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오 카카오톡 중심 모두의ai 생태계 구축,self_strategic_reference,,,,
83,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,‘모두의 AI’ 사업자에 SKT·카카오·KT 선정…연내 서비스 예정,모두의 ai 사업자에 skt 카카오 kt 선정 연내 서비스 예정,v.daum.net,v.daum.net,"Fri, 28 Aug 2026 03:25:00 GMT",‘모두의 AI’ 사업자에 SKT·카카오·KT 선정…연내 서비스 예정 v.daum.net,https://news.google.com/rss/articles/CBMiT0FVX3lxTE8yVlZscVg0TW5RUDRtLW5vbUxVdi1vTVExRDhxWGVCSS12SDhjTVI2X24zSDc5S3VTRkJOWTdYclB3Y29FVkRwMlhuNl9ueW8?oc=5,google_rss_카카오 when:2d,77.3,29.5,ai_infrastructure_security,ai_infrastructure_security,"KT,SKT,카카오",,,,,,,general,24.0,published_today,business_change,event:KT+SKT:ai_infrastructure_security,review_scheduled,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,77.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,KT 금융 AX/AI 인프라 전략,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,KT 금융 AX/AI 인프라 전략,self_strategic_reference,,,,
69,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,‘모두의 AI’ 사업자에 SKT·카카오·KT 선정…연내 서비스 예정,모두의 ai 사업자에 skt 카카오 kt 선정 연내 서비스 예정,동아일보,동아일보,"Fri, 28 Aug 2026 03:23:48 GMT",‘모두의 AI’ 사업자에 SKT·카카오·KT 선정…연내 서비스 예정 동아일보,https://news.google.com/rss/articles/CBMib0FVX3lxTFBTZzhDelZrY0ZxTXNwVFZMMVhTVU0yd2psWTlDV3RxQjVobGhDWm1YM0RZY1QtMnVTdG9fM1daa21ERENFaWc2SXhoVTVRNVBpVXB2LXp4MVE2VzJRRElBUUtaOTRvZk9MVWFHVVZuVdIBZkFVX3lxTE5kVHB4NVllUzhJNGlMQnh1eWMzVmgwaHBfRHdFWFg3aUJIUHlNbUZmNXU0amVOUkVlTmM3LWxmLWpkSVA4dklNZU14LW90ZXZKbTNtODR4clV3TEU4NmhJcDkzZjJ5UQ?oc=5,google_rss_카카오 when:2d,77.3,29.5,ai_infrastructure_security,ai_infrastructure_security,"KT,SKT,카카오",,,,,,,general,24.0,published_today,business_change,event:KT+SKT:ai_infrastructure_security,review_scheduled,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,77.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,KT 금융 AX/AI 인프라 전략,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,KT 금융 AX/AI 인프라 전략,self_strategic_reference,,,,
40,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,SKT·카카오·KT '국민 AI' 개발 나선다…'모두의 AI' 사업자 선정,skt 카카오 kt 국민 ai 개발 나선다 모두의 ai 사업자 선정,티제이비,티제이비,"Fri, 28 Aug 2026 03:07:35 GMT",SKT·카카오·KT '국민 AI' 개발 나선다…'모두의 AI' 사업자 선정 티제이비,https://news.google.com/rss/articles/CBMiXEFVX3lxTE1rQ3R1U0F5OTVGNmdhZ2tIakNUWmZlQlI3U1RVYVNwV1pBcjJKdDNzTGhZcHVmRDdCNm5iTWpNRWVldVVsQWNGaFRUc09DNThhd1REVUx1eWNmbFd4?oc=5,google_rss_카카오 when:2d,77.3,29.5,ai_infrastructure_security,ai_infrastructure_security,"KT,SKT,카카오",,,,,,,general,24.0,published_today,business_change,event:KT+SKT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,77.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,KT 금융 AX/AI 인프라 전략,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,KT 금융 AX/AI 인프라 전략,self_strategic_reference,,,,
232,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"넵튠, 카카오페이 미니게임 파트너사로 선정",넵튠 카카오페이 미니게임 파트너사로 선정,edaily.co.kr,이데일리,"Fri, 28 Aug 2026 00:21:39 GMT","넵튠, 카카오페이 미니게임 파트너사로 선정 edaily.co.kr",https://news.google.com/rss/articles/CBMigAFBVV95cUxOUlUtWDJuQ2ZmZEJSTEczSHNKdi1IYUVhd1QxdTNHUW1rbkZyQW1fakw0Nl9PRXdaTUtpLTQ5MGdWQ2tSSmNDdTZWV1lKWE1RNy1ad2dWNjN0eFZvR3VfX1NmNUg5YWNpaWVKT2ZCcUliaHE5eU9MSXJqTVhzT3MtUg?oc=5,google_rss_카카오 카카오페이 when:2d,75.8,32.0,ai_infrastructure_security,ai_infrastructure_security,"카카오,카카오페이",,,,,,,general,24.0,published_today,general,event:카카오+카카오페이:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,75.8,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:넵튠 카카오페이 미니게임 파트너사로 선정,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:넵튠 카카오페이 미니게임 파트너사로 선정,self_strategic_reference,,,,
44,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"카카오, 모두의 AI 사업자 선정... 일상 속 인공지능 서비스 구축 나선다",카카오 모두의 ai 사업자 선정 일상 속 인공지능 서비스 구축 나선다,2news.co.kr,2news.co.kr,"Fri, 28 Aug 2026 04:58:00 GMT","카카오, 모두의 AI 사업자 선정... 일상 속 인공지능 서비스 구축 나선다 2news.co.kr",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1haUh2bFFfejdFTWRhT25Lb25HTi1icnhQU3BFLWljaGlOd0VGWHVxWEdzM0ItTHBYUGJjQ0xSWVNqXzZpbVZNa0N6MnBLT2NoaGRuTk1TRWt2UTNnVzA1MWhBMy1Ma09m?oc=5,google_rss_카카오 when:2d,75.3,29.5,ai_infrastructure_security,ai_infrastructure_security,카카오,,,,,,,general,24.0,published_today,business_change,event:카카오:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,,,,75.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:카카오 모두의 ai 사업자 선정 일상 속 인공지능 서비스 구축 나선다,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local,STRATEGIC_REFERENCE,,,other,,,self_strategic_reference:카카오 모두의 ai 사업자 선정 일상 속 인공지능 서비스 구축 나선다,self_strategic_reference,,,,
8,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,전국민 무료 ‘모두의 AI’ 사업자에 SKT·카카오·KT 선정,전국민 무료 모두의 ai 사업자에 skt 카카오 kt 선정,국민일보,국민일보,"Fri, 28 Aug 2026 02:44:00 GMT",전국민 무료 ‘모두의 AI’ 사업자에 SKT·카카오·KT 선정 국민일보,https://news.google.com/rss/articles/CBMibEFVX3lxTE5YdmRON0dOck5zUHQwZUlHeGw2dGRhNElpNGliVUljb1E3NnpmMmpJNVM0NlRrX2dHZHR1M2U1YnItTzB3WExYVXZBMWFSZVI5a280X1pUclQwZFlpS1Nna182N1k0a3AzUVZkddIBbEFVX3lxTE5YdmRON0dOck5zUHQwZUlHeGw2dGRhNElpNGliVUljb1E3NnpmMmpJNVM0NlRrX2dHZHR1M2U1YnItTzB3WExYVXZBMWFSZVI5a280X1pUclQwZFlpS1Nna182N1k0a3AzUVZkdQ?oc=5,google_rss_카카오 when:2d,75.3,29.5,ai_infrastructure_security,ai_infrastructure_security,"KT,SKT,카카오",,,,,,,general,24.0,published_today,business_change,event:KT+SKT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,75.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,KT 금융 AX/AI 인프라 전략,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,KT 금융 AX/AI 인프라 전략,self_strategic_reference,,,,
25,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"SKT·카카오·KT, ‘모두의 AI’ 최종 선정…연내 서비스",skt 카카오 kt 모두의 ai 최종 선정 연내 서비스,에너지경제신문,에너지경제신문,"Fri, 28 Aug 2026 02:43:22 GMT","SKT·카카오·KT, ‘모두의 AI’ 최종 선정…연내 서비스 에너지경제신문",https://news.google.com/rss/articles/CBMiW0FVX3lxTFBNMEdoQTluaElzdVVWWWZQRlJHazNFYnh1Y2VUelJxblZ0UU1fSE15T1I5UktkdzRwd1d0X2NTMGFDNmZRMWN3OS1jY3dUQXFDSUNjYnh1MzNQRTA?oc=5,google_rss_카카오 when:2d,75.3,29.5,ai_infrastructure_security,ai_infrastructure_security,"KT,SKT,카카오",,,,,,,general,24.0,published_today,business_change,event:KT+SKT:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,,,,75.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,KT 금융 AX/AI 인프라 전략,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,KT 금융 AX/AI 인프라 전략,self_strategic_reference,,,,
