id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v27_event_key,v26가드레일사유
2008,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 2분기 매출 16% 성장…AI 투자에 영업익은 숨고르기",네이버 2분기 매출 16 성장 ai 투자에 영업익은 숨고르기,데일리안,데일리안,"Thu, 06 Aug 2026 23:48:00 GMT","네이버, 2분기 매출 16% 성장…AI 투자에 영업익은 숨고르기 데일리안",https://news.google.com/rss/articles/CBMi4wFBVV95cUxNUnBnbzYzazdKc0dkWTJjUVFpc1VnR2ZsU1E2OTRjVGJnM2FGN2FPeE5WNDEtOU9wbi1COXFiTXhaTzV2N09QLTcxMUkzMWZyam8xdTRMMW9CMzFyWFlDTXBnZWVGS0s3Qi0tUk12dS0wdEpEYU91dDFPbFYtLWFDOTNfV2IwNHFJMHJ5SXh1SEk0NWhtMUNBUGthMEptOTdwZFdWczVqZzRqMHZrNG8zUEdCUUZ3YkJqMGc4NzZ3R21pU2psb29BT3pZeWJmc3VXa1VvVjVfdlBKV2RfWHY0NmhMaw?oc=5,google_rss_네이버 개인정보 when:4d,222.5,38.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,네이버,,,,,,,general,0.0,,business_change,event:네이버:ai_infrastructure_security+financial_performance,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,222.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 2분기 매출 16 성장 ai 투자에 영업익은 숨고르기,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 2분기 매출 16 성장 ai 투자에 영업익은 숨고르기,comp_domestic_ai_platform,,,
1920,경쟁사/해외이슈,경쟁사_해외이슈,네이버,매출은 역대 최대 이익은 제자리… 네이버 ‘AI 수익화’ 시험대,매출은 역대 최대 이익은 제자리 네이버 ai 수익화 시험대,IT조선,IT조선,"Fri, 07 Aug 2026 08:19:33 GMT",매출은 역대 최대 이익은 제자리… 네이버 ‘AI 수익화’ 시험대 IT조선,https://news.google.com/rss/articles/CBMicEFVX3lxTFBuZHdBb1FNME9RbUNFb2Y0NEE2T1VfZ3lJaDZ3aVA4QWlqVUFqTHZkTlVBQ2dKa0N6RmY3bDBjaUs5SXYtMTJUcDFnaVl1M3U4M3F6YkZhYWV6ZnEtRVNuNXhtV3BUa1llMGlwUnlyZzTSAXRBVV95cUxNQTg2aXVVeFdpcEFVRjYwU2hQUWlxOWhqY2plbmFNbWtOTVprS2VESzl6TEZ4dkZDcTlFMkRvdkxySEdQa2FBNnFGaW5nakMtcGRqcTExUDdPZFBaWTVHTExSUjQ3SU1lYk1WQWFZbEJacmZzNA?oc=5,google_rss_네이버 AI when:4d,222.5,38.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,네이버,,,,,,,general,0.0,,business_change,event:네이버:ai_infrastructure_security+financial_performance,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,222.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:매출은 역대 최대 이익은 제자리 네이버 ai 수익화 시험대,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:매출은 역대 최대 이익은 제자리 네이버 ai 수익화 시험대,comp_domestic_ai_platform,,,
2010,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 2분기 매출 3.4조원 분기 최대…AI 투자 영향으로 영업익 0.2% 감소",네이버 2분기 매출 3 4조원 분기 최대 ai 투자 영향으로 영업익 0 2 감소,메디컬투데이,메디컬투데이,"Fri, 07 Aug 2026 01:34:58 GMT","네이버, 2분기 매출 3.4조원 분기 최대…AI 투자 영향으로 영업익 0.2% 감소 메디컬투데이",https://news.google.com/rss/articles/CBMibEFVX3lxTE5kUHg1M08wRXhoTnh1anpZNEw2MEViZHZCUVh1LVhWWlZ3VkhuLUlZMlI1TzUzM0hGREVoUEl5Ny1YZElHU1dBckE0c21nZFJCdmI0ZElxR2ZjRDlTZXRsMG01c1B3LU5XSjlFYg?oc=5,google_rss_네이버 개인정보 when:4d,222.5,38.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,네이버,,,,,,,general,0.0,,business_change,event:네이버:ai_infrastructure_security+financial_performance,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,222.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 2분기 매출 3 4조원 분기 최대 ai 투자 영향으로 영업익 0 2 감소,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 2분기 매출 3 4조원 분기 최대 ai 투자 영향으로 영업익 0 2 감소,comp_domestic_ai_platform,,,
2003,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 2Q 매출 3.4조 '역대 최대'…AI 투자에도 성장↑",네이버 2q 매출 3 4조 역대 최대 ai 투자에도 성장,톱데일리,톱데일리,"Fri, 07 Aug 2026 00:24:00 GMT","네이버, 2Q 매출 3.4조 '역대 최대'…AI 투자에도 성장↑ 톱데일리",https://news.google.com/rss/articles/CBMiUEFVX3lxTE0yR0cxTXRZdm8xMExvQVB2OFpRYk1tRmxWTTZPTjVJT1l1c1lITlF1elNNT1ZfalRXRFdCWXE4VzdOd282R1hpRHFKV29hYThN?oc=5,google_rss_네이버 개인정보 when:4d,222.5,38.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,네이버,,,,,,,general,0.0,,business_change,event:네이버:ai_infrastructure_security+financial_performance,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,222.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 2q 매출 3 4조 역대 최대 ai 투자에도 성장,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 2q 매출 3 4조 역대 최대 ai 투자에도 성장,comp_domestic_ai_platform,,,
2885,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,스카이넷의 전조? ‘오픈AI-앤트로픽-메타’ 주요 AI 모델의 탈주극 벌어져,스카이넷의 전조 오픈ai 앤트로픽 메타 주요 ai 모델의 탈주극 벌어져,보안뉴스,보안뉴스,"Sun, 09 Aug 2026 01:17:00 GMT",스카이넷의 전조? ‘오픈AI-앤트로픽-메타’ 주요 AI 모델의 탈주극 벌어져 보안뉴스,https://news.google.com/rss/articles/CBMiakFVX3lxTE5WVmo1RUdxcHE5dFd3YksxR2l6aEZzYi0yOUozbk9GczZiZXlkS1l2dnJ0V2Z1U1YzT3A4QV9WZXBoNjVTYno5WnpmNlZjc1hLTzg1bUJteDNRSDVQczFSdmJvZTdPVXNmMWc?oc=5,google_rss_오픈AI when:4d,222.0,27.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,"메타,앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,222.0,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_regulation_data,,,
2092,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 2분기 매출 역대 최대…AI·커머스 수익화 속도(종합)",네이버 2분기 매출 역대 최대 ai 커머스 수익화 속도,edaily.co.kr,이데일리,"Fri, 07 Aug 2026 02:39:25 GMT","네이버, 2분기 매출 역대 최대…AI·커머스 수익화 속도(종합) edaily.co.kr",https://news.google.com/rss/articles/CBMigAFBVV95cUxNanpUV01UUWF2UjFud0Z0QXRqcmZiazJPbTBKYkt4a0FlTFpYWkc4MmxQdjJpSUM0d1VpWlZQZ0hZajN6LVAzQ2xIampRWTFFRGR5Nzc4UlRTeC1Tcy0xa3E2eDZjSjFIOEFqQmNDcENSOUtQRUxpcVdFYTRyY0REUg?oc=5,google_rss_네이버 site:edaily.co.kr when:4d,221.75,38.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,네이버,,,,,,,general,5.0,exclusive_breaking,business_change,event:네이버:ai_infrastructure_security+financial_performance,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,221.75,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 2분기 매출 역대 최대 ai 커머스 수익화 속도,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 2분기 매출 역대 최대 ai 커머스 수익화 속도,comp_domestic_ai_platform,,,
1990,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"매출 두자릿수 성장한 네이버, 영업익은 소폭 감소…AI 투자 영향",매출 두자릿수 성장한 네이버 영업익은 소폭 감소 ai 투자 영향,hankyung.com,한국경제,"Thu, 06 Aug 2026 23:29:30 GMT","매출 두자릿수 성장한 네이버, 영업익은 소폭 감소…AI 투자 영향 hankyung.com",https://news.google.com/rss/articles/CBMiWkFVX3lxTE1TSnRIQlFwRGNod0lnalJ0akpKdkVfUWJtRExCSkRrV2NzUVBYNWE2MVZuekhnN0RxVndSanhXR3FXTmJjem9PSjhGY3FxZzM3WVNuR2k5ZE41UQ?oc=5,google_rss_네이버 개인정보 when:4d,220.5,38.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,네이버,,,,,,,general,0.0,,business_change,event:네이버:ai_infrastructure_security+financial_performance,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,220.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:매출 두자릿수 성장한 네이버 영업익은 소폭 감소 ai 투자 영향,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:매출 두자릿수 성장한 네이버 영업익은 소폭 감소 ai 투자 영향,comp_domestic_ai_platform,,,
2098,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 2분기 매출 역대 최대…AI 투자에 영업익은 소폭 감소",네이버 2분기 매출 역대 최대 ai 투자에 영업익은 소폭 감소,edaily.co.kr,이데일리,"Thu, 06 Aug 2026 23:24:26 GMT","네이버, 2분기 매출 역대 최대…AI 투자에 영업익은 소폭 감소 edaily.co.kr",https://news.google.com/rss/articles/CBMigAFBVV95cUxPVjJhWmY3TERGUHRoSzVDTDFLT2VSMWlXelpXLXRLcF9BVGk0T3lQcXRXVG9oY1BGOGZnUVNqZGhuX01IcWpXa2JSOWFNbTZ3VmpWVXd4cGlIWWdhblVveWpZU1BZWUhqVlg4Z3ZjbDVTNVJuLU1BZTlkRDI3ZTdFSQ?oc=5,google_rss_네이버 site:edaily.co.kr when:4d,220.5,38.5,"ai_infrastructure_security,earnings,financial_performance",ai_infrastructure_security,네이버,,,,,,,general,0.0,,business_change,event:네이버:ai_infrastructure_security+financial_performance,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,220.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 2분기 매출 역대 최대 ai 투자에 영업익은 소폭 감소,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 2분기 매출 역대 최대 ai 투자에 영업익은 소폭 감소,comp_domestic_ai_platform,,,
1918,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"[컨콜] 네이버, AI 수익화 본궤도…광고·GPU 두 축 키운다",컨콜 네이버 ai 수익화 본궤도 광고 gpu 두 축 키운다,아이티데일리,아이티데일리,"Fri, 07 Aug 2026 04:57:52 GMT","[컨콜] 네이버, AI 수익화 본궤도…광고·GPU 두 축 키운다 아이티데일리",https://news.google.com/rss/articles/CBMiaEFVX3lxTFA2ZEZqTDI5MkpiZDVhRXJWSDBJd05ZQUx3a1pFR0RPZFR3OVlRR2Z5eG5qaFdQVWpBUXN2TU9PXzh3QzdfUXFObzhoaHF2TW1FV0VFanZPdEVkRTEweld6NlFPMW9qZkh3?oc=5,google_rss_네이버 AI when:4d,220.5,33.5,"ai_infrastructure_security,aidc_datacenter,financial_performance,search_ads",aidc_gpu_npu,네이버,,,,,,,general,0.0,,business_change,event:네이버:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,220.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,,
227,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,네이버 vs 카카오: 인공지능 투자 전략이 극명한 차이,네이버 vs 카카오 인공지능 투자 전략이 극명한 차이,tokenpost.kr,tokenpost.kr,"Sat, 08 Aug 2026 23:57:19 GMT",네이버 vs 카카오: 인공지능 투자 전략이 극명한 차이 tokenpost.kr,https://news.google.com/rss/articles/CBMiVkFVX3lxTE0xNWF0a1ppTDlEZ3VHdFdiUEZYQVRqWEtFUXFhX1lhWE01OUJqXzFMVmoxeGZKZXc2VVdYQTRtV19LYWs4R0ZQWGNEdjVFSGdEOFYwRGlR0gFWQVVfeXFMTTE1YXRrWmlMOURndUd0V2JQRlhBVGpYS0VRcWFfWWFYTTU5QmpfMUxWajF4ZkpldzZVV1hBNG1XX0thazhHRlBYY0R2NUVIZ0Q4VjBEaVE?oc=5,google_rss_카카오 지분 when:4d,219.8,39.0,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,"네이버,카카오",,,,,,,general,14.0,published_yesterday,business_change,event:네이버+카카오:ai_infrastructure_security+policy_legislation,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,219.8,"policy_legislation,ai_infrastructure_security",self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:네이버 vs 카카오 인공지능 투자 전략이 극명한 차이,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,self_strategic_reference:네이버 vs 카카오 인공지능 투자 전략이 극명한 차이,self_strategic_reference,,,
2234,경쟁사/해외이슈,경쟁사_해외이슈,SKT,네카오 역대급 실적…AIDC 힘입은 SKT·LGU+[뉴스잇(IT)쥬],네카오 역대급 실적 aidc 힘입은 skt lgu+ 뉴스잇 it 쥬,v.daum.net,v.daum.net,"Sun, 09 Aug 2026 05:25:49 GMT",네카오 역대급 실적…AIDC 힘입은 SKT·LGU+[뉴스잇(IT)쥬] v.daum.net,https://news.google.com/rss/articles/CBMiS0FVX3lxTE1RRVJKNVJqVWhrcjFFSno1OGtjQWRKZnJoUFVGVi12NGlXcl9ZYUg0d05nUkpKeTgwQ3Brb3FlNHpUZ3daakdSc0lRWQ?oc=5,google_rss_SKT when:4d,219.5,49.0,"ai_infrastructure_security,aidc_datacenter,earnings,financial_performance",aidc_general,"LGU+,SKT",,,,,,,general,14.0,published_yesterday,direct_risk,event:LGU++SKT:ai_infrastructure_security+aidc_datacenter,general,,"insufficient_industry_basis:actor=True,change=False,bridge=False",1,naver_telco_strategy_or_infra,Y,telco,219.5,"financial_performance,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,2,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,self_filler_reference,,,
2996,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"앤트로픽·오픈AI, 사이버보안 테스트서 가짜 신원 만들어 공격 시도",앤트로픽 오픈ai 사이버보안 테스트서 가짜 신원 만들어 공격 시도,v.daum.net,v.daum.net,"Fri, 07 Aug 2026 04:54:45 GMT","앤트로픽·오픈AI, 사이버보안 테스트서 가짜 신원 만들어 공격 시도 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE5jaVlPZU1CeUNfODhLdWRGS3NVOWtJQVVpZzRRNE9TbUhtbWtnbjRjUGs1dFczdUY5eFlyTDJnN0FqcURHMWoxQ0NlYUZ6LTg?oc=5,google_rss_오픈AI 해킹 when:4d,218.5,27.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,"앤트로픽,오픈AI",,,,,,,general,0.0,,direct_risk,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,218.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,self_filler_reference,,,
2881,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"앤트로픽·오픈AI, 사이버보안 테스트서 가짜 신원 만들어 공격 시도",앤트로픽 오픈ai 사이버보안 테스트서 가짜 신원 만들어 공격 시도,보안뉴스,보안뉴스,"Fri, 07 Aug 2026 04:54:00 GMT","앤트로픽·오픈AI, 사이버보안 테스트서 가짜 신원 만들어 공격 시도 보안뉴스",https://news.google.com/rss/articles/CBMibkFVX3lxTE9xRGs2TUR1SGdfMEtDZW9rR2h5djNZNnRQMkVNZERlQVZzMXc1SDR4b3gtdWJsdEdmZmVzM012Y3ZlaFNoNDh6bks0NTZaYUw1YXVKNWNEcXNxZng4THdNS1ZjTlFuR3ltMEpEa0hR?oc=5,google_rss_오픈AI when:4d,218.5,27.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_general,"앤트로픽,오픈AI",,,,,,,general,0.0,,direct_risk,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,218.5,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_regulation_data,,,
2912,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈 AI 삼성전자·카카오만 찾는다 엔비디아의 약점 5개, 전부 한국 기업이 가지고 있다 한국 기업 곧 역대급 상승장온다! Prime (FLBjIIsmpl)",오픈 ai 삼성전자 카카오만 찾는다 엔비디아의 약점 5개 전부 한국 기업이 가지고 있다 한국 기업 곧 역대급 상승장온다 prime flbjiismpl,Mshale,Mshale,"Sun, 09 Aug 2026 22:21:19 GMT","오픈 AI 삼성전자·카카오만 찾는다 엔비디아의 약점 5개, 전부 한국 기업이 가지고 있다 한국 기업 곧 역대급 상승장온다! Prime (FLBjIIsmpl) Mshale",https://news.google.com/rss/articles/CBMiW0FVX3lxTE9WeTJnSl9XcE9fNFpZM3lWMEFrdlUwbnl5amRsME9SaUs3M3dvSXBBenlSakU0ZzVaMHg2RXVlOXRXX1NCams0ZjBiWGh1dWhQNjF4SEhtNFBxNk0?oc=5,google_rss_오픈AI when:4d,218.5,20.5,"ai_infrastructure_security,kim_beomsoo_trial",ai_infrastructure_security,카카오,,,,,,,general,24.0,published_today,business_change,event:카카오:ai_infrastructure_security+kim_beomsoo_trial,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,218.5,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:오픈 ai 삼성전자 카카오만 찾는다 엔비디아의 약점 5개 전부 한국 기업이 가지고 있다 한국 기업 곧 역대급,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,self_strategic_reference:오픈 ai 삼성전자 카카오만 찾는다 엔비디아의 약점 5개 전부 한국 기업이 가지고 있다 한국 기업 곧 역대급,self_strategic_reference,,,
