id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유,v32_weak_non_digital_gov
2542,경쟁사/해외이슈,경쟁사_해외이슈,구글,"앤트로픽 클로드 공유 대화, 구글 노출…암호화폐 지갑 시드 문구도 드러났다",앤트로픽 클로드 공유 대화 구글 노출 암호화폐 지갑 시드 문구도 드러났다,디지털투데이,디지털투데이,"Tue, 28 Jul 2026 01:13:39 GMT","앤트로픽 클로드 공유 대화, 구글 노출…암호화폐 지갑 시드 문구도 드러났다 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTFBqWmRyWXJOaTdLNFRSc1piX2ptTW4xSHNSXy0tS3NJekJpUTUxYlpqSGx4Rk40V0RoVW9HU1BmMnZVcmNnMU1hM3Y2LVN1Xy1JeHB0bTJZWVFSYXlaLVhxM3VJclNhUFZxNEVDR1dFeGNGN1E?oc=5,google_rss_구글 when:2d,154.5,9.5,ai_agent,,"구글,앤트로픽",v43_not_true_competitor,,,,,,general,24.0,published_today,general,privacy_security:google:data_leak,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,154.5,,,global_incident:ai_security_policy:google:anthropic_glasswing_security:general,global_incident:ai_security_policy:google:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:google:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:google:anthropic_glasswing_security,comp_overseas_platform_ai,,,
3080,경쟁사/해외이슈,경쟁사_해외이슈,애플,"애플, 2026년 10월 출시 예정인 iPad Mini 방수 모델 준비 중?",애플 2026년 10월 출시 예정인 ipad mini 방수 모델 준비 중,VOI.ID,VOI.ID,"Mon, 27 Jul 2026 10:13:27 GMT","애플, 2026년 10월 출시 예정인 iPad Mini 방수 모델 준비 중? VOI.ID",https://news.google.com/rss/articles/CBMiSkFVX3lxTE84TzB3eWZHd2tSdWpjalZIVzlSTjMtcGxJczN6MXlfVU50azNuNVBLVFJLLXBHMUt0YWJ2b3RwZ1lNSGV3VmIwckZR0gFCQVVfeXFMTWtlTUlpQ05lc21lVW56S1BBclpTdndfeVVUSEVXTHVZdUlSYURwYnZObWFJdnFSSV9aVlFkZ1loV3hB?oc=5,google_rss_애플 개인정보 when:2d,154.5,4.0,,,애플,,,,,,,general,14.0,published_yesterday,general,,review_scheduled,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,154.5,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:애플 2026년 10월 출시 예정인 ipad mini 방수 모델 준비 중,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_platform_ai:애플 2026년 10월 출시 예정인 ipad mini 방수 모델 준비 중,comp_overseas_platform_ai,,,
3070,경쟁사/해외이슈,경쟁사_해외이슈,애플,"""내 얼굴 몰래 찍고 있나?"" 공포에…결국 출시 미룬 애플",내 얼굴 몰래 찍고 있나 공포에 결국 출시 미룬 애플,네이트,네이트,"Mon, 27 Jul 2026 08:13:00 GMT","""내 얼굴 몰래 찍고 있나?"" 공포에…결국 출시 미룬 애플 네이트",https://news.google.com/rss/articles/CBMiggFBVV95cUxNZXlHSm9LRHhxdmlZQXZkam4zZnc2TVY5R2Zsdk11ZGF0RmJCY1dheWFHUENkbk1CWklFb1pOaXp5MW01M3U1cXhqOFBSSnB6NWh3Mll3bWExcW9MNndYS1NuLXBEY1hzZFJWYWlVbHRVYnFINW1VSXkxNlQ3RDJ2THBB?oc=5,google_rss_애플 조사 when:2d,154.5,4.0,,,애플,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,154.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:내 얼굴 몰래 찍고 있나 공포에 결국 출시 미룬 애플,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:내 얼굴 몰래 찍고 있나 공포에 결국 출시 미룬 애플,competitor_general_low_relevance,,,
2362,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"쿠팡, 개인정보배상보험 한도 10억 불과…""1000억으로 올려야"" | 1min요약",쿠팡 개인정보배상보험 한도 10억 불과 1000억으로 올려야 1min요약,중앙일보,중앙일보,"Mon, 27 Jul 2026 03:01:22 GMT","쿠팡, 개인정보배상보험 한도 10억 불과…""1000억으로 올려야"" | 1min요약 중앙일보",https://news.google.com/rss/articles/CBMiW0FVX3lxTE84SjVpcWtBRk1BNHRBTHZnZHdlVXZJbnQxUVllcU9uN1BsdXJHenN3Y19WaGNTckFJTnV3VWNzU1RhTldZQlE3cTFuVy1RTnRDWTVLMWxQUmxTYlU?oc=5,google_rss_쿠팡 site:joongang.co.kr when:2d,152.5,22.0,,,쿠팡,,,,,,,general,14.0,published_yesterday,direct_risk,privacy_security:coupang:data_leak,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,152.5,,,global_incident:platform_regulation:coupang:coupang_designation_disclosure:general,global_incident:platform_regulation:coupang:coupang_designation_disclosure,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:coupang_designation_disclosure,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:coupang:coupang_designation_disclosure,comp_domestic_direct_risk,,,
3044,경쟁사/해외이슈,경쟁사_해외이슈,애플,"애플, 보급형 아이폰 18 출시 2027년 봄으로 미뤄…올가을 선택지는 ‘프로급’뿐",애플 보급형 아이폰 18 출시 2027년 봄으로 미뤄 올가을 선택지는 프로급뿐,Yellow.com,Yellow.com,"Mon, 27 Jul 2026 07:59:50 GMT","애플, 보급형 아이폰 18 출시 2027년 봄으로 미뤄…올가을 선택지는 ‘프로급’뿐 Yellow.com",https://news.google.com/rss/articles/CBMivANBVV95cUxOY05GS2VJUWNBSmVjZlF4WEFxNFZCODBHelV6YzdzU25PeGlWSDFqbXI5YW81Q0J5NlgzcEFhNlo4eFR6cktEUXJDWHdlcUlKbzRkZEJLWWFoaG1ZYmozWnBSRlgxVjhqS0QzSjBMem45TlFJQUUzZTZmbXI0bnd5dUx6ZWJ6Wk0yMUJJN1ZpRUszN0hvUjUtUHA4TjVFOTM1ZGNYTDNTTmxIRWRVb3Y5ZXh4Nm9PZHRYRVFtQW5fb2k5SlNiT25nY3U4QjBKdG5BZHpyMkdWWjN0M3Q2VUlUbnhlTzRneHdOS2J0NnZmSjFRdVpnRlVIMzU1NktZeDNvSlhKMUU3T2piSzhKSEpYSzhSdWdVcFUwUThlNHBib09ZREdRREthNG15REpESHZmSXdrVDNpVDhWREc1U0o0MWNvcDR3Mmc3N0RPcG9mSm4xbkZUSzE2Z3Z0dXpYZmFfTjZHOGpiSi1reFVOSWdla3RlSW1qUHA1dHNKUlRmczBMSEZnYjFGdFNGVXFJNzdLcktrU2R1S29MTjJkTTJRSUNwX1RvdHdmYkc5dS1xMjdrVEZhTzhnN21DV2g?oc=5,google_rss_애플 AI when:2d,152.5,4.0,,,애플,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,152.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:애플 보급형 아이폰 18 출시 2027년 봄으로 미뤄 올가을 선택지는 프로급뿐,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:애플 보급형 아이폰 18 출시 2027년 봄으로 미뤄 올가을 선택지는 프로급뿐,competitor_general_low_relevance,,,
1201,정부/국회,정부_국회,금융감독원,"엔비디아, 네이버에 1.5조 투자…AI팩토리 동맹 굳혔다",엔비디아 네이버에 1 5조 투자 ai팩토리 동맹 굳혔다,디지털데일리,디지털데일리,"Mon, 27 Jul 2026 00:11:42 GMT","엔비디아, 네이버에 1.5조 투자…AI팩토리 동맹 굳혔다 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5SNHZpV0ZKalp5bXBEekpEUkM5R3dTZWJHSjF3dWxXUVNJdHhIVXBYVVVOTEdzc1lvSHVXRkVRU1hsYXdPdEVwbmhXZENXMURqQjBKMTRhVVdPT3Vsbk9RcWhJN0s?oc=5,google_rss_금융감독원 site:ddaily.co.kr when:2d,152.1,-38.5,ai_infrastructure_security,ai_infrastructure_security,네이버,v43_not_government_policy,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,152.1,ai_infrastructure_security,government:tech_security_policy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:엔비디아 네이버에 1 5조 투자 ai팩토리 동맹 굳혔다,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,4,4,5,,,v26.2: no central Korean public actor/action for Government section: no_public_actor_action_domain / v26.2: overseas structural industry candidate,local_low_confidence,,OFF_TOPIC,COMP_DOMESTIC_AI_PLATFORM,mixed,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,comp_domestic_ai_platform:엔비디아 네이버에 1 5조 투자 ai팩토리 동맹 굳혔다,comp_domestic_ai_platform,weak_gov_basis:no_public_actor_action_domain,,
3084,경쟁사/해외이슈,경쟁사_해외이슈,애플,"애플 스마트 안경, 카메라 없는 설계 검토…2027년 출시 목표",애플 스마트 안경 카메라 없는 설계 검토 2027년 출시 목표,디지털포커스,디지털포커스,"Sun, 26 Jul 2026 23:22:40 GMT","애플 스마트 안경, 카메라 없는 설계 검토…2027년 출시 목표 디지털포커스",https://news.google.com/rss/articles/CBMicEFVX3lxTE16MzlxR2RWVDh0Y3JhZ05tU0VqdVZuZGlfVTQ2amk1dmVUd19qRlNBdEFkc3pZRG5EcUxKVC1FREtSY0czYW5lblppOEEwSmNSa3FFczlEeEdUc3BpQ1FtaFRiajM1VlpuQ2w4M2ZTVE0?oc=5,google_rss_애플 개인정보 when:2d,151.5,4.0,,,애플,,,,,,,general,14.0,published_yesterday,general,,consultation,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,151.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:애플 스마트 안경 카메라 없는 설계 검토 2027년 출시 목표,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:애플 스마트 안경 카메라 없는 설계 검토 2027년 출시 목표,competitor_general_low_relevance,,,
3085,경쟁사/해외이슈,경쟁사_해외이슈,애플,"애플, 2027년 이전 폴더블 아이폰 출시할까? 예측 시장의 전망",애플 2027년 이전 폴더블 아이폰 출시할까 예측 시장의 전망,Benzinga,Benzinga,"Mon, 27 Jul 2026 06:21:07 GMT","애플, 2027년 이전 폴더블 아이폰 출시할까? 예측 시장의 전망 Benzinga",https://news.google.com/rss/articles/CBMi2gJBVV95cUxNMFJ6UlV2Z1lwMm5SZ2xKMWhaQ1laMkE5R2pySHNfbzdlX3NkN1FsMGNFNUgwX2xXMXFLUmFnUXFxbFMzbjJKOW44cjBqcHA0RVRLYTdLaWVGOEtrTHFrWEVpS2xFbFllWVhWWUprZUNUVmM0ekd0X0k1WG1sc3dzb2FwQkhIWlZqMVg0N0FrUEIyLTdLMDhjbGFrX3JaWGZYZHFxN2htN1d4SnFXT01CZ2l5Z1FwNE4tcUE2XzJTVm1xNVMxNUV3bjliUXBaa3BYUzBwR2Q2MEg1ZnB4eTJyQWotdW43NHM0MTlYejJtdnFCNkp6M2ozX3hZa1NKU3JtVGUxYXB1b2JGaGg3OWtHSnRGak54N0FnQmFLWGhCMXVrbnlaZGN1bEVoWVExd1RYaW03YlI0VnBaS0xYWFh4Q1hYX0twNl9sMkNRWDJOUDQwdVJtTjVoRTVB?oc=5,google_rss_애플 스테이블코인 when:2d,151.5,4.0,,,애플,,,,,,,general,2.0,published_yesterday+analysis_without_direct_event,analysis_feature,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,151.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:애플 2027년 이전 폴더블 아이폰 출시할까 예측 시장의 전망,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:애플 2027년 이전 폴더블 아이폰 출시할까 예측 시장의 전망,competitor_general_low_relevance,,,
2704,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI, 미국 지역 뉴스에 800만 달러 추가 지원",오픈ai 미국 지역 뉴스에 800만 달러 추가 지원,한국기자협회,한국기자협회,"Mon, 27 Jul 2026 03:08:43 GMT","오픈AI, 미국 지역 뉴스에 800만 달러 추가 지원 한국기자협회",https://news.google.com/rss/articles/CBMiZkFVX3lxTFBFUjdKZ2ZmOURXMG1hSmJyWHZuaEc5TmxaYlJPdVhRbzBmWmVoRWsxUkI0OTVDY2gyY3NHaG1qTURNWUFsQjFkLUhKaGFoNHRkZ1F0Vjg1YTZFcHRKSGJEaU8tSll3UQ?oc=5,google_rss_오픈AI when:2d,151.0,13.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,151.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨,local,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_regulation_data,,,
2331,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,인천 쿠팡 화재 오늘 합동감식…참고인 조사도,인천 쿠팡 화재 오늘 합동감식 참고인 조사도,연합뉴스,연합뉴스,"Mon, 27 Jul 2026 20:50:16 GMT",인천 쿠팡 화재 오늘 합동감식…참고인 조사도 연합뉴스,https://news.google.com/rss/articles/CBMiYEFVX3lxTE1yVkZmZGxQYWxRcGhhdTBnUFVoTm80SW14U1hDV2dNUlNITEZ6YVFLQXBCTFdzNjZSNkZPUWtUNnZaLUpfdkxfQ1NjVHp0UFhZek93bnBRYU5tS0ZwZXRhR9IBYEFVX3lxTE1yVkZmZGxQYWxRcGhhdTBnUFVoTm80SW14U1hDV2dNUlNITEZ6YVFLQXBCTFdzNjZSNkZPUWtUNnZaLUpfdkxfQ1NjVHp0UFhZek93bnBRYU5tS0ZwZXRhRw?oc=5,google_rss_쿠팡 site:yna.co.kr when:2d,151.0,7.0,,,쿠팡,,,,,,,general,24.0,published_today,official_action,,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,151.0,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,comp_domestic_direct_risk:인천 쿠팡 화재 오늘 합동감식 참고인 조사도,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_direct_risk:인천 쿠팡 화재 오늘 합동감식 참고인 조사도,comp_domestic_direct_risk,,,
2993,경쟁사/해외이슈,경쟁사_해외이슈,애플,"애플, 엔비디아 꺾고 시총 1위…15개월 만의 왕좌 교체",애플 엔비디아 꺾고 시총 1위 15개월 만의 왕좌 교체,서울경제TV,서울경제TV,"Mon, 27 Jul 2026 23:32:06 GMT","애플, 엔비디아 꺾고 시총 1위…15개월 만의 왕좌 교체 서울경제TV",https://news.google.com/rss/articles/CBMiZEFVX3lxTE8zckdQZnJSdEZnMXZNek9ud3lQRS03cHpZZzYxSTg5UXBEVjNfdWlvNWNzOEwxQnNfSUw5OVpmdUVPcjJfWC16M0ZvOW1ob0dUcVBOZU8wa3FkNHFGTGhvOHZOTm0?oc=5,google_rss_애플 when:2d,151.0,4.0,,,애플,v43_not_true_competitor,,,,,,general,24.0,published_today,general,global_incident:leadership_service:apple:executive_change,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,151.0,,,global_incident:leadership_service:apple:executive_change:executive_or_org_change,global_incident:leadership_service:apple:executive_change,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,global_incident:leadership_service:apple:executive_change,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,global_incident:leadership_service:apple:executive_change,competitor_general_low_relevance,,,
2645,경쟁사/해외이슈,경쟁사_해외이슈,구글,앤트로픽 클로드 공유 대화 구글 노출…지갑 복구문구 포함,앤트로픽 클로드 공유 대화 구글 노출 지갑 복구문구 포함,tokenpost.kr,tokenpost.kr,"Mon, 27 Jul 2026 18:38:30 GMT",앤트로픽 클로드 공유 대화 구글 노출…지갑 복구문구 포함 tokenpost.kr,https://news.google.com/rss/articles/CBMiXkFVX3lxTE5hRHp0eXd3MXhmZlRQNTFhQVNSWFpDb1lhMHBwWW1RcjIyb3ZRYmwzWHFCcW5mN0ZKMGJVRE5tQ253T1QxOE5zUnVpLVJrLWFhMHRqaV83ckpUN3dXa3fSAV5BVV95cUxOYUR6dHl3dzF4ZmZUUDUxYUFTUlhaQ29ZYTBwcFltUXIyMm92UWJsM1hxQnFuZjdGSjBiVURObUNud09UMThOc1J1aS1Say1hYTB0amlfN3JKVDd3V2t3?oc=5,google_rss_구글 규제 when:2d,150.5,9.5,ai_agent,,"구글,앤트로픽",v43_not_true_competitor,,,,,,general,24.0,published_today,general,privacy_security:google:data_leak,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,150.5,,,global_incident:ai_security_policy:google:anthropic_glasswing_security:general,global_incident:ai_security_policy:google:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:google:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:google:anthropic_glasswing_security,comp_overseas_platform_ai,,,
3103,경쟁사/해외이슈,경쟁사_해외이슈,애플,"애플, 사생활 침해 우려로 미뤘던 스마트안경 내년 6월 출시",애플 사생활 침해 우려로 미뤘던 스마트안경 내년 6월 출시,dt.co.kr,디지털타임스,"Mon, 27 Jul 2026 00:42:45 GMT","애플, 사생활 침해 우려로 미뤘던 스마트안경 내년 6월 출시 dt.co.kr",https://news.google.com/rss/articles/CBMiTkFVX3lxTE1UZTE0MFhnLUJCMzdVd1h6eFRQVjY3QlZyZ1RYVXhmVDYxQXdxVDA3ZU9DWEU5M1BsTklINmNrTHJ5X1lxa2U2SjdOZkJPZw?oc=5,google_rss_애플 site:dt.co.kr when:2d,149.5,4.0,,,애플,,,,,,,general,14.0,published_yesterday,general,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,149.5,,,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,competitor_general_low_relevance:애플 사생활 침해 우려로 미뤘던 스마트안경 내년 6월 출시,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,competitor_general_low_relevance:애플 사생활 침해 우려로 미뤘던 스마트안경 내년 6월 출시,competitor_general_low_relevance,,,
2664,경쟁사/해외이슈,경쟁사_해외이슈,구글,'포털 다음' 낯선 이름 뗐다…AI 검색 서비스 강화 '속도',포털 다음 낯선 이름 뗐다 ai 검색 서비스 강화 속도,한국경제,한국경제,"Mon, 27 Jul 2026 00:48:43 GMT",'포털 다음' 낯선 이름 뗐다…AI 검색 서비스 강화 '속도' 한국경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTE91UjNPTkc4MklHVmJXaE9NYkp6SDBUcXR2Q1JnbmxYX29IMFREQy1hMTNKQjN6eWlXR1FmLWltOC1jSXVmY2J1OXdLazJJUDg1T0FLVnROckY3UQ?oc=5,google_rss_구글 site:hankyung.com when:2d,147.5,72.0,"ai_infrastructure_security,search_ads",ai_infrastructure_security,,v43_not_true_competitor;brand_not_in_title,Y,,,,self:platform_obligation,platform_operator_obligation,14.0,published_yesterday,business_change,global_incident:platform_regulation:platform_sector:platform_algorithm_ad_obligation,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,147.5,ai_infrastructure_security,self:platform_obligation,global_incident:platform_regulation:platform_sector:platform_algorithm_ad_obligation:general,global_incident:platform_regulation:platform_sector:platform_algorithm_ad_obligation,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:platform_regulation:platform_sector:platform_algorithm_ad_obligation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:platform_sector:platform_algorithm_ad_obligation,self_filler_reference,,,
2547,경쟁사/해외이슈,경쟁사_해외이슈,구글,"[금융권 이모저모]KB금융, 구글 클라우드와 그룹 AX 가속화 外",금융권 이모저모 kb금융 구글 클라우드와 그룹 ax 가속화,비즈니스플러스,비즈니스플러스,"Tue, 28 Jul 2026 00:24:32 GMT","[금융권 이모저모]KB금융, 구글 클라우드와 그룹 AX 가속화 外 비즈니스플러스",https://news.google.com/rss/articles/CBMib0FVX3lxTE1nXzJOa0lwQm1UZkx2bU5rMXUxQ1BZOGhXaE9iZWFTT2drcFRRcE92eHZJNTV3Y1p3Mm4wMXJ1WjFONUpJRC1wY0hSZ2pyekY5MFZ0ZWlOUFFQbWt1V01JVkdLYV94cGNiU0llNGxpQQ?oc=5,google_rss_구글 when:2d,147.5,6.5,,,구글,,,,,,,general,24.0,published_today,general,,general,,roundup,0,global_platform_or_overseas_rule,Y,global,147.5,,,,,산업동향,INDUSTRY_STRUCTURAL_CHANGE,government_ai_core_policy,government_ai_core_policy:금융권 이모저모 kb금융 구글 클라우드와 그룹 ax 가속화,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,2,4,5,,,v26: 정부/국회 행위가 아닌 기업 실적·산업 분석 기사,local,,OFF_TOPIC,COMP_GENERAL_LOW_RELEVANCE,overseas,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,government_ai_core_policy:금융권 이모저모 kb금융 구글 클라우드와 그룹 ax 가속화,government_ai_core_policy,,,
