id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v26가드레일사유
1974,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"'네이버·엔비디아 100억불 AI 동맹'…브룩필드 ""韓 AI 혁신 구축""",네이버 엔비디아 100억불 ai 동맹 브룩필드 ai 혁신 구축,이데일리TV,이데일리TV,"Mon, 27 Jul 2026 08:37:00 GMT","'네이버·엔비디아 100억불 AI 동맹'…브룩필드 ""韓 AI 혁신 구축"" 이데일리TV",https://news.google.com/rss/articles/CBMie0FVX3lxTE9DUFR4N0liUDNQalp3TzlDaFJSOWdJaDA1a1dkZU1aek5WYV9nbjBuRHBCQ1lvWmYzaERkeHhRQ0JzMVp4Yzd0TmpaTzFnTHBVam9JaGZhdHlkd1JROFp6cUVKcGI4T19DTHJjN1RhNGdkby1aQzdCR2t6cw?oc=5,google_rss_네이버 site:edaily.co.kr when:2d,350.0,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,350.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 엔비디아 100억불 ai 동맹 브룩필드 ai 혁신 구축,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 엔비디아 100억불 ai 동맹 브룩필드 ai 혁신 구축,comp_domestic_ai_platform,,
1930,경쟁사/해외이슈,경쟁사_해외이슈,네이버,엔비디아 동맹에 급등하는 네이버…1.5조 투자에 자사주 소각 ‘겹호재’,엔비디아 동맹에 급등하는 네이버 1 5조 투자에 자사주 소각 겹호재,한국경제,한국경제,"Mon, 27 Jul 2026 07:54:47 GMT",엔비디아 동맹에 급등하는 네이버…1.5조 투자에 자사주 소각 ‘겹호재’ 한국경제,https://news.google.com/rss/articles/CBMiWkFVX3lxTFBPVHQ2SmRiX29zS01mUG1PQU9WQWhFOVphMFVNVU5EVzYtSU1BWXNIc2pVZ2pRV3VRcE5nbkpOMmJHcnRWZEdBdnE1c2pWWlRFYTRBaDFHS2ZXdw?oc=5,google_rss_네이버 개인정보 when:2d,350.0,13.5,financial_performance,financial_performance,네이버,,,,,,,general,14.0,published_yesterday,general,event:네이버:financial_performance,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,350.0,financial_performance,competitor:general,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:엔비디아 동맹에 급등하는 네이버 1 5조 투자에 자사주 소각 겹호재,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:엔비디아 동맹에 급등하는 네이버 1 5조 투자에 자사주 소각 겹호재,comp_domestic_strategy,,
1803,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"“네이버·엔비디아, AI 팩토리 동맹… 글로벌 인프라 사업 도전”",네이버 엔비디아 ai 팩토리 동맹 글로벌 인프라 사업 도전,sisaworld.kr,sisaworld.kr,"Mon, 27 Jul 2026 22:25:05 GMT","“네이버·엔비디아, AI 팩토리 동맹… 글로벌 인프라 사업 도전” sisaworld.kr",https://news.google.com/rss/articles/CBMiakFVX3lxTE8ybUc5QWE2NEJBRmZoeXJiUDdIRUJhUDV2QzIzRm00RlEyYmdnYTZmVjRYVlF4LUpWYlNZcVU2QnBId2NDVWdsNTlxT3l1RUxUTmU3Z01Md2NNaEdNV1B4VHJfRUZWWllvSkE?oc=5,google_rss_네이버 when:2d,349.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,349.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 엔비디아 ai 팩토리 동맹 글로벌 인프라 사업 도전,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 엔비디아 ai 팩토리 동맹 글로벌 인프라 사업 도전,comp_domestic_ai_platform,,
1794,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"엔비디아, 네이버 3대 주주行…'AI 고객' 직접 키우는 생태계 전쟁",엔비디아 네이버 3대 주주 ai 고객 직접 키우는 생태계 전쟁,ebn.co.kr,ebn.co.kr,"Mon, 27 Jul 2026 21:47:56 GMT","엔비디아, 네이버 3대 주주行…'AI 고객' 직접 키우는 생태계 전쟁 ebn.co.kr",https://news.google.com/rss/articles/CBMiaEFVX3lxTFBlNGFNV2FKamNrWnNjVGtKejJhU1BYR2VGQ2xEal9VR0xrUGE2dzJQbEVUT2cyTFlNOTBDd19wMDhFcUd4OGRPMHVCV2d4NTU0TkVzUHRqOE16cVB3X0dkX3dGZUQ2OFhq?oc=5,google_rss_네이버 when:2d,349.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,349.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:엔비디아 네이버 3대 주주 ai 고객 직접 키우는 생태계 전쟁,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:엔비디아 네이버 3대 주주 ai 고객 직접 키우는 생태계 전쟁,comp_domestic_ai_platform,,
1879,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"엔비디아가 3대 주주로…""네이버, AI 팩토리 승부""",엔비디아가 3대 주주로 네이버 ai 팩토리 승부,네이트,네이트,"Mon, 27 Jul 2026 20:03:00 GMT","엔비디아가 3대 주주로…""네이버, AI 팩토리 승부"" 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBuZGptaXZrdWRJTThOS1VOZEFQUEUtS3haSk90R1NSdnRIaTlWazBkYmxHUUtkT29iZE9hMTNRaHhIam1yUWw1NmpCcExCZG82a1c3aDlrZEZZUUg2RFRvTA?oc=5,google_rss_네이버 AI when:2d,349.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,349.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:엔비디아가 3대 주주로 네이버 ai 팩토리 승부,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:엔비디아가 3대 주주로 네이버 ai 팩토리 승부,comp_domestic_ai_platform,,
1786,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"엔비디아, 네이버 3대 주주 오른다… 한미 ‘AI 생태계 동맹’ 결속력 강화",엔비디아 네이버 3대 주주 오른다 한미 ai 생태계 동맹 결속력 강화,동아일보,동아일보,"Mon, 27 Jul 2026 19:30:00 GMT","엔비디아, 네이버 3대 주주 오른다… 한미 ‘AI 생태계 동맹’ 결속력 강화 동아일보",https://news.google.com/rss/articles/CBMidkFVX3lxTE1PUFFPOGI3VE05b3Ywd2xpeU9mUU9yeS1LelREOTg4azdia1l4N3Y2Zmg1S1IxbTY4YlMyZUd1dXIyTHhLWnhRazROWVhEZllGWlFZbzBuX2h0MU1EMzZBZ05paHZQVWw2VVhERGF3YjBvejQ5V0HSAWZBVV95cUxPLXJuTjZYWDlUUjRua19KWHhCN1UzU1NIOWlHVFRLTDhYbzFsTDVsTW9Zd0l6c3l5WGc5SVlaNG9ueUhzajZIQkp2ZzI0cVJZTkVoVm0xRHdZN1FGeV9NdTdvS3NMNmc?oc=5,google_rss_네이버 when:2d,349.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,349.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:엔비디아 네이버 3대 주주 오른다 한미 ai 생태계 동맹 결속력 강화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:엔비디아 네이버 3대 주주 오른다 한미 ai 생태계 동맹 결속력 강화,comp_domestic_ai_platform,,
1793,경쟁사/해외이슈,경쟁사_해외이슈,네이버,엔비디아 10억 달러 투자설 대두…네이버 AI 인프라 재편 명암,엔비디아 10억 달러 투자설 대두 네이버 ai 인프라 재편 명암,글로벌이코노믹,글로벌이코노믹,"Mon, 27 Jul 2026 19:30:00 GMT",엔비디아 10억 달러 투자설 대두…네이버 AI 인프라 재편 명암 글로벌이코노믹,https://news.google.com/rss/articles/CBMiiAFBVV95cUxPQm13b2lyek04bEQ5ZVpHbnRSbGFtQThxbXp5R182NXF4OGk5N0tVd3pOaVB4VWF6aU5zV245TG1pek14cEZEWDdESmc1WkptdFFVUGc0ZkxnZ0NrNi1RbzZWRmc4YklWczhnLWR3Wm5MU2NkZl95Rmh0c0dsblA1RVUtQ29ZLXVi?oc=5,google_rss_네이버 when:2d,349.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,349.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,
1840,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"엔비디아, 네이버에 '1.5조 투자' 3대 주주 된다…""AI 팩토리 동맹"" |",엔비디아 네이버에 1 5조 투자 3대 주주 된다 ai 팩토리 동맹,AP신문,AP신문,"Mon, 27 Jul 2026 18:54:18 GMT","엔비디아, 네이버에 '1.5조 투자' 3대 주주 된다…""AI 팩토리 동맹"" | AP신문",https://news.google.com/rss/articles/CBMibEFVX3lxTE5scFVqVGNlZHJfTC1MLWhqMVl2cUcwbWl1NGFyRDBwLXIza3RSb0xkRzliMzFXRXpiYjgwOTFmdnlHa2o1UVBWQ25MbWZScWtHbi1PZ3lGWldxaVkyU29zUW9jaXhKX3JOVmlHcg?oc=5,google_rss_네이버 when:2d,349.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,349.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:엔비디아 네이버에 1 5조 투자 3대 주주 된다 ai 팩토리 동맹,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:엔비디아 네이버에 1 5조 투자 3대 주주 된다 ai 팩토리 동맹,comp_domestic_ai_platform,,
2044,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 엔비디아와 동맹 맺고 AI 팩토리 승부수 [종합2]",네이버 엔비디아와 동맹 맺고 ai 팩토리 승부수,아이뉴스24,아이뉴스24,"Mon, 27 Jul 2026 05:15:58 GMT","네이버, 엔비디아와 동맹 맺고 AI 팩토리 승부수 [종합2] 아이뉴스24",https://news.google.com/rss/articles/CBMiS0FVX3lxTE5tRUh4bEJHakt1OXRfR3BtRlZjN3pKR3c2ajJLYnZCR21aMWgtR1kyZmVFeWh4N0xFRTkzRmpZTnl3YlZIX0ZGdFktcw?oc=5,google_rss_네이버 site:inews24.com when:2d,349.25,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,19.0,published_yesterday+exclusive_breaking,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,349.25,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 엔비디아와 동맹 맺고 ai 팩토리 승부수,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 엔비디아와 동맹 맺고 ai 팩토리 승부수,comp_domestic_ai_platform,,
1953,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 엔비디아와 2028년까지 200MW AI 팩토리 구축",네이버 엔비디아와 2028년까지 200mw ai 팩토리 구축,연합뉴스,연합뉴스,"Sun, 26 Jul 2026 22:59:33 GMT","네이버, 엔비디아와 2028년까지 200MW AI 팩토리 구축 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE8zNmlYcXNIOFkxdkhHUmxLN1ZfQmd4WFRMX2p5MTIwMUdiLWdhdEllNVhrNEJRX1VUSUlXQXhlYTJ6YXI2OWdwZUdQQW5aSVRDSUMxV3M1a3NDU1XSAWBBVV95cUxQYmJldFhuUi1ZTW5razV6WGdwV0dCUm9QOEJKcmxlSkpKeUxDdUxhT19oOWViMWNmYThSel9qWkZhS2YySzBNNWNDQmJJb0JqTVhhQl9CLUJtRHdoY09CYWw?oc=5,google_rss_네이버 site:yna.co.kr when:2d,349.0,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,349.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 엔비디아와 2028년까지 200mw ai 팩토리 구축,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 엔비디아와 2028년까지 200mw ai 팩토리 구축,comp_domestic_ai_platform,,
1898,경쟁사/해외이슈,경쟁사_해외이슈,네이버,[DD퇴근길] 엔비디아 1.5조원 투자…네이버 주가 날았다,dd퇴근길 엔비디아 1 5조원 투자 네이버 주가 날았다,디지털데일리,디지털데일리,"Mon, 27 Jul 2026 08:00:00 GMT",[DD퇴근길] 엔비디아 1.5조원 투자…네이버 주가 날았다 디지털데일리,https://news.google.com/rss/articles/CBMiZEFVX3lxTE94cWZXT2xPXzg4cFZ6WHlsM0ZGTHN4LVRTR1dTUlhvZDNGeUhLVjVEUVlzNVlFQ3ZTekJhMm1sRjFlakRwV01vbjMtNmw5ZFdRS0hKZFcyeVpac1hFTHlVUXBKSTQ?oc=5,google_rss_네이버 AI when:2d,349.0,13.5,financial_performance,financial_performance,네이버,,,,,,,general,14.0,published_yesterday,market_commentary,event:네이버:financial_performance,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,349.0,financial_performance,competitor:general,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:dd퇴근길 엔비디아 1 5조원 투자 네이버 주가 날았다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:dd퇴근길 엔비디아 1 5조원 투자 네이버 주가 날았다,comp_domestic_strategy,,
1847,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 엔비디아·브룩필드 우군 확보…글로벌 AI 기업 날개 달았다",네이버 엔비디아 브룩필드 우군 확보 글로벌 ai 기업 날개 달았다,지디넷코리아,지디넷코리아,"Mon, 27 Jul 2026 07:33:46 GMT","네이버, 엔비디아·브룩필드 우군 확보…글로벌 AI 기업 날개 달았다 지디넷코리아",https://news.google.com/rss/articles/CBMiVkFVX3lxTFBleDhTeHVxM1VQbGlmN0pKMThkR1N3WHNyTWRZbjlrNGtOVXpsbi0xVVhDZVp1TkZVN3FkbnJha3Z6SW0xaENwSFpUTEl6Qk5zUzI5dC1n?oc=5,google_rss_네이버 when:2d,349.0,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,349.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 엔비디아 브룩필드 우군 확보 글로벌 ai 기업 날개 달았다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 엔비디아 브룩필드 우군 확보 글로벌 ai 기업 날개 달았다,comp_domestic_ai_platform,,
1959,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"브룩필드 ""네이버·엔비디아와 韓 차세대 AI 인프라 구축 협력""",브룩필드 네이버 엔비디아와 차세대 ai 인프라 구축 협력,뉴스1,뉴스1,"Mon, 27 Jul 2026 07:24:28 GMT","브룩필드 ""네이버·엔비디아와 韓 차세대 AI 인프라 구축 협력"" 뉴스1",https://news.google.com/rss/articles/CBMiZEFVX3lxTE00VEVZd2VzMTNfZzF6MGh5Mm95WmplejcwQWJOWXpmaUEzd2MxRzU5djU4bTFIRU85dGdYS3YwZWV6anY4UkJpTENGSVVrN2FKVEdmcWVONjM2dS1qLWFrN3hVUzc?oc=5,google_rss_네이버 site:news1.kr when:2d,349.0,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,349.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,
2023,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"엔비디아, 네이버 3대 주주로…AI 결속 강화 - 머니투데이",엔비디아 네이버 3대 주주로 ai 결속 강화,머니투데이,머니투데이,"Mon, 27 Jul 2026 07:15:42 GMT","엔비디아, 네이버 3대 주주로…AI 결속 강화 - 머니투데이 머니투데이",https://news.google.com/rss/articles/CBMiZ0FVX3lxTFB2YldCdVZiQ3RVQWhuMWV6ZnRlYTFCdVRJclA1dFR6eUdOeTkwVDVsM0JMMXJSUUdaYTJxblZaUkpyM1VYa3RKMVhKdUQ2VFZEMG11UzNzSzliMFBXRWJQVGwtZ3ViZzDSAWxBVV95cUxPQzFNcEN3UjI1SDkyUFpwekJvd2tqZWVqMWRBSnYzV296bU1BX2VZWDhIUWhDbHlCMzI0WkhsYUdOV1RUbUR0Z0FDTFcxNWJOaWh5SEdROEJwaUdIZ251YTlHZU5XVVZVc1AxSkM?oc=5,google_rss_네이버 site:mt.co.kr when:2d,349.0,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,349.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:엔비디아 네이버 3대 주주로 ai 결속 강화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:엔비디아 네이버 3대 주주로 ai 결속 강화,comp_domestic_ai_platform,,
1858,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"엔비디아 품은 네이버…증권가 ""AI 팩토리 가치 이제 반영될 시점""",엔비디아 품은 네이버 증권가 ai 팩토리 가치 이제 반영될 시점,뉴스웍스,뉴스웍스,"Tue, 28 Jul 2026 00:00:15 GMT","엔비디아 품은 네이버…증권가 ""AI 팩토리 가치 이제 반영될 시점"" 뉴스웍스",https://news.google.com/rss/articles/CBMic0FVX3lxTFAzLVA1T0U2cFZ4aVNxZWo2T2FZcFRKbURDazdrQkFEOHVtUEZYSkNtRzNNMHRFRmhZRmNCR2xOOGw4bEdKZUd3WG00eGotM0VuNG9xcnRTeGhtcTJZZDZLNmN0clRmR1o0anNURzlFZGt5em8?oc=5,"google_rss_""네이버"" when:2d",348.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,12.0,published_today+analysis_without_direct_event,market_commentary,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,348.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:엔비디아 품은 네이버 증권가 ai 팩토리 가치 이제 반영될 시점,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:엔비디아 품은 네이버 증권가 ai 팩토리 가치 이제 반영될 시점,comp_domestic_ai_platform,,
