id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26가드레일사유,v26_2_profile_reason
1986,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT-서울대병원, 의료 전 영역 ‘AX 플랫폼’ 구축 추진",kt 서울대병원 의료 전 영역 ax 플랫폼 구축 추진,econonews.co.kr,econonews.co.kr,"Mon, 17 Aug 2026 00:00:00 GMT","KT-서울대병원, 의료 전 영역 ‘AX 플랫폼’ 구축 추진 econonews.co.kr",https://news.google.com/rss/articles/CBMibkFVX3lxTE92RmRvaEYzNkVXTFptT2JNMTQwYjlGVnFBTHJENXFLTGE2MXAxR0xfb215YS1kLTd4eWJORk14V1cydkFYb3NTaWl2a0hvSWJHNy1ZQ1ZlMEVkQy1zUkF4b2kwMmlna05vTkhLNi1n?oc=5,google_rss_KT when:4d,312.0,11.0,market_power_platform,market_power_platform,KT,,,,,,,general,24.0,published_today,general,global_incident:platform_regulation:kt:platform_regulation,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,312.0,market_power_platform,competitor:regulatory_enforcement,global_incident:platform_regulation:kt:platform_regulation:announcement,global_incident:platform_regulation:kt:platform_regulation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,
1846,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"키움증권 ""네이버, 글로벌 선도 AI 업체와 협력 강화 필요""",키움증권 네이버 글로벌 선도 ai 업체와 협력 강화 필요,파이낸셜뉴스,파이낸셜뉴스,"Thu, 13 Aug 2026 23:54:38 GMT","키움증권 ""네이버, 글로벌 선도 AI 업체와 협력 강화 필요"" 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTE83TmRsMDNqWFNyTmI5NkdmYkJiSmVaNTRXM0ZUWkxHZWVwQlZNelp4cDQ4RGpxOTJ3TWEydDdMQ0Z6RGFiLXZfZ2RNSDZXU3BjeWhEclItRm5RQQ?oc=5,google_rss_네이버 AI when:4d,309.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,0.0,,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,309.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:키움증권 네이버 글로벌 선도 ai 업체와 협력 강화 필요,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:키움증권 네이버 글로벌 선도 ai 업체와 협력 강화 필요,comp_domestic_ai_platform,,
1897,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"키움증권 ""네이버, 글로벌 선도 AI 업체와 협력 강화 필요""",키움증권 네이버 글로벌 선도 ai 업체와 협력 강화 필요,매일경제 마켓,매일경제 마켓,"Thu, 13 Aug 2026 23:54:11 GMT","키움증권 ""네이버, 글로벌 선도 AI 업체와 협력 강화 필요"" 매일경제 마켓",https://news.google.com/rss/articles/CBMiUkFVX3lxTE5wLVotU2NhbFN5RVJia1B5bUxVU2FPR2RyYmxUZ1lUaTlSakZmNXdWQjB0clNKaThCc3k0bjBQWC1GZ2plRDRfbkJyM0dVV2szaVE?oc=5,google_rss_네이버 site:mk.co.kr when:4d,309.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,0.0,,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,309.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:키움증권 네이버 글로벌 선도 ai 업체와 협력 강화 필요,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:키움증권 네이버 글로벌 선도 ai 업체와 협력 강화 필요,comp_domestic_ai_platform,,
1832,경쟁사/해외이슈,경쟁사_해외이슈,네이버,네이버 AI 사업 몸집 커진다…키움증권 “글로벌 제휴 필요”,네이버 ai 사업 몸집 커진다 키움증권 글로벌 제휴 필요,핀포인트뉴스,핀포인트뉴스,"Sat, 15 Aug 2026 05:13:13 GMT",네이버 AI 사업 몸집 커진다…키움증권 “글로벌 제휴 필요” 핀포인트뉴스,https://news.google.com/rss/articles/CBMic0FVX3lxTFA0QWV2TGV1RGFUWjl4ZVZTUFJVckI0aERsUUlNQ3ZjLTg4S21UQmJYSExETzQwZ19kZllZNzRCXzVqeXFCQW0yUVlIbno1NDFDOEhCSmpfMXg0VFZ1ckRkQkJqMVVQSm1aWXY3d21SX3FHOXfSAXdBVV95cUxONWhrZlAwY3FObDdXMHVjc2ZYbVI5cWc0UVhpOGJEaE1UZW5XZzJnaWdUQjBzNVI2aWF3LWdzN1VrN19DcjJOWUN6d2N4TE5Uc3JxWndGSHN4aXJsRXM5NUFJX3VVZ0xrUkpkdDVNaU1uRjFFWmJzUQ?oc=5,google_rss_네이버 AI when:4d,306.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,0.0,,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,306.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 ai 사업 몸집 커진다 키움증권 글로벌 제휴 필요,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 ai 사업 몸집 커진다 키움증권 글로벌 제휴 필요,comp_domestic_ai_platform,,
1801,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버클라우드, ‘공공 AX’ 전방위 확장…AI 인프라부터 현장 업무까지",네이버클라우드 공공 ax 전방위 확장 ai 인프라부터 현장 업무까지,테크월드,테크월드,"Fri, 14 Aug 2026 02:00:00 GMT","네이버클라우드, ‘공공 AX’ 전방위 확장…AI 인프라부터 현장 업무까지 테크월드",https://news.google.com/rss/articles/CBMiaEFVX3lxTE83NzdTUkwxVDlucWVKdndGUk56d09YcEtaN3c3WEp6cFdxVFdadzFQUEdkcFBfZkV5WXJEVVRZb0xhSTBYRGJ4V0dXb3VhdUgweTVlN3NfdzBzSkZpcmZBY1YyelhRRFJt?oc=5,google_rss_네이버 when:4d,306.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,0.0,,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,306.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_public_infra,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_PUBLIC_INFRA,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_public_infra,,
1974,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, 서울대학교병원과 의료 AX 플랫폼 구축 협력",kt 서울대학교병원과 의료 ax 플랫폼 구축 협력,메트로신문,메트로신문,"Mon, 17 Aug 2026 00:22:07 GMT","KT, 서울대학교병원과 의료 AX 플랫폼 구축 협력 메트로신문",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9Yc3p6ZVBZZUttQWM2S3BxV255Tkg5eWR0MldLcFEza01BVzZNYWRFa1pZdUt5Z2Y3R3h6MnFBbV85WEZ0dUMwVmlZZ1JCLS0wRVJ5ZFNlQ1NBXzVnUlBERw?oc=5,google_rss_KT when:4d,298.0,11.0,market_power_platform,market_power_platform,KT,,,,,,,general,24.0,published_today,general,global_incident:platform_regulation:kt:platform_regulation,general,,"weak_form_without_full_basis:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,298.0,market_power_platform,competitor:regulatory_enforcement,global_incident:platform_regulation:kt:platform_regulation:general,global_incident:platform_regulation:kt:platform_regulation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,
1970,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT·서울대학교병원, 의료 AX 플랫폼 구축 '맞손'",kt 서울대학교병원 의료 ax 플랫폼 구축 맞손,더트래커,더트래커,"Mon, 17 Aug 2026 00:00:48 GMT","KT·서울대학교병원, 의료 AX 플랫폼 구축 '맞손' 더트래커",https://news.google.com/rss/articles/CBMiWEFVX3lxTE9fQmRkMFpKTG5OaGJOb0JYQ1FNVmZaTWZ1YzhSeEJuU29nRGk1c1ozY2U2Ukd0eHBybTd4andFeFFEWjJfYXgxcWVlRERrU0RneEEzVFVPWWM?oc=5,google_rss_KT when:4d,298.0,11.0,market_power_platform,market_power_platform,KT,,,,,,,general,24.0,published_today,general,global_incident:platform_regulation:kt:platform_regulation,general,,"weak_form_without_full_basis:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,298.0,market_power_platform,competitor:regulatory_enforcement,global_incident:platform_regulation:kt:platform_regulation:general,global_incident:platform_regulation:kt:platform_regulation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,
1968,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT·서울대학교병원, 의료 전 영역 혁신 위한 ‘의료 AX 플랫폼’ 구축 추진",kt 서울대학교병원 의료 전 영역 혁신 위한 의료 ax 플랫폼 구축 추진,나눔경제뉴스,나눔경제뉴스,"Mon, 17 Aug 2026 00:00:00 GMT","KT·서울대학교병원, 의료 전 영역 혁신 위한 ‘의료 AX 플랫폼’ 구축 추진 나눔경제뉴스",https://news.google.com/rss/articles/CBMibEFVX3lxTE1KbUNVeElQcGVqLVYwMzUtMFVDZmI0dnFRYTlhRWlhdTV2c0dtZ1Z3dFpBR0g1alMzYXlCWjFfakFJYnkxRlhLZEpBYmI2eEdwVVRON1B4SzNZVk00Qm11WGxqc0FUdERocWc3Vg?oc=5,google_rss_KT when:4d,298.0,11.0,market_power_platform,market_power_platform,KT,,,,,,,general,24.0,published_today,general,global_incident:platform_regulation:kt:platform_regulation,general,,"weak_form_without_full_basis:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,298.0,market_power_platform,competitor:regulatory_enforcement,global_incident:platform_regulation:kt:platform_regulation:announcement,global_incident:platform_regulation:kt:platform_regulation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,
1977,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT-서울대병원, 의료 AX 협력…플랫폼 구축 업무협약",kt 서울대병원 의료 ax 협력 플랫폼 구축 업무협약,디지털투데이,디지털투데이,"Mon, 17 Aug 2026 00:00:00 GMT","KT-서울대병원, 의료 AX 협력…플랫폼 구축 업무협약 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTE14VVU5RWY5bW5XOW05SFVmYV9zUmZqbjdTNGg3eTBaQS1reDQ5cS12V0p4Wm55QlBBcXhVYndUZkZNa2pQUDlSbnpFTTl5S3NybFlwc1RMWXJPMkNvNHd1MmlOSUpDdFZ0eVMxekdDdzJVVVk?oc=5,google_rss_KT when:4d,298.0,11.0,market_power_platform,market_power_platform,KT,,,,,,,general,24.0,published_today,general,global_incident:platform_regulation:kt:platform_regulation,general,,"weak_form_without_full_basis:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,298.0,market_power_platform,competitor:regulatory_enforcement,global_incident:platform_regulation:kt:platform_regulation:general,global_incident:platform_regulation:kt:platform_regulation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,
1973,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT-서울대학교병원, ‘의료 AX 구축’ 협력",kt 서울대학교병원 의료 ax 구축 협력,BI KOREA,BI KOREA,"Sun, 16 Aug 2026 22:41:04 GMT","KT-서울대학교병원, ‘의료 AX 구축’ 협력 BI KOREA",https://news.google.com/rss/articles/CBMiZ0FVX3lxTE40UWZFQ3BZQ0MxdnkyZjRsd2duUWxKS1EzMlpyMkl4UV9Sb3RPa0UzTlRQdWRaaUY0UUcxdW1EdjJ4TjhUdzhNbzBkYVNzZGNYRWhEbHB6OE9xMlNjLXM3ZjBxY1FiTGc?oc=5,google_rss_KT when:4d,288.0,4.0,,,KT,,,,,,,general,24.0,published_today,general,,general,,"weak_form_without_full_basis:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,288.0,,,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,
1813,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"[단독]네이버, 풍력발전사 지분 30% 인수…AI 데이터센터 전력 확보 차원",네이버 풍력발전사 지분 30 인수 ai 데이터센터 전력 확보 차원,v.daum.net,v.daum.net,"Fri, 14 Aug 2026 09:42:58 GMT","[단독]네이버, 풍력발전사 지분 30% 인수…AI 데이터센터 전력 확보 차원 v.daum.net",https://news.google.com/rss/articles/CBMiVEFVX3lxTE5CSTVmVHFRTzl2YjA3VmRSYzc3dzBZdUViTEJoRUZCWE9jbTJfTUtnRkFLWFAxWDFwZlhiSzFtUm1WR09fV2szblphb2VMOGpxSm5sdQ?oc=5,google_rss_네이버 when:4d,265.25,51.5,"ai_infrastructure_security,aidc_datacenter,strategy_mna_governance",aidc_law_power,네이버,,,,,,,general,5.0,exclusive_breaking,direct_risk,global_incident:mna_capital:naver:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,265.25,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:mna_capital:naver:mna_capital:general,global_incident:mna_capital:naver:mna_capital,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,self_filler_reference,,
1787,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"[단독]네이버, 풍력발전사 지분 30% 인수…AI 데이터센터 전력 확보 차원",네이버 풍력발전사 지분 30 인수 ai 데이터센터 전력 확보 차원,news.mtn.co.kr,news.mtn.co.kr,"Fri, 14 Aug 2026 09:41:40 GMT","[단독]네이버, 풍력발전사 지분 30% 인수…AI 데이터센터 전력 확보 차원 news.mtn.co.kr",https://news.google.com/rss/articles/CBMiZEFVX3lxTE0xY3hEaklRTHhyTTZrcTZ3YmJDMTI4RGpoMms1cTBtYlNELTc1MnF4MmhXa1hONGFQeUhkYXFzclhiTTUwYUlHZktkQ0V4LTNwbFJFQ3NQYWtLX055ekZ4MExQMEY?oc=5,google_rss_네이버 when:4d,263.25,51.5,"ai_infrastructure_security,aidc_datacenter,strategy_mna_governance",aidc_law_power,네이버,,,,,,,general,5.0,exclusive_breaking,direct_risk,global_incident:mna_capital:naver:mna_capital,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,263.25,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:mna_capital:naver:mna_capital:general,global_incident:mna_capital:naver:mna_capital,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,
1768,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, ‘바다 위 AI 데이터센터’ 판탈라사 투자",네이버 바다 위 ai 데이터센터 판탈라사 투자,뉴스피릿,뉴스피릿,"Sun, 16 Aug 2026 10:32:04 GMT","네이버, ‘바다 위 AI 데이터센터’ 판탈라사 투자 뉴스피릿",https://news.google.com/rss/articles/CBMia0FVX3lxTE9UaGpnVlVLYmhKeFdPc29tZnBYV18xVmpSS2NzVWZoV20tMjNvUjhMTGJ4S3NVVkNaNmU1RU15dllMWFY1ZGZ0cU81eVRtMnozY0JYQS1OeFFaRnl4bGlCaHdTSzRfSXRfRC04?oc=5,google_rss_네이버 when:4d,243.0,23.5,"ai_infrastructure_security,aidc_datacenter",aidc_general,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,243.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,
1823,경쟁사/해외이슈,경쟁사_해외이슈,네이버,SK텔레콤·GS·네이버 등 AIDC 구축 경쟁...피플바이오·DCP 등 서울 도심에 AI 엣지 데이터센터 '앞장',sk텔레콤 gs 네이버 등 aidc 구축 경쟁 피플바이오 dcp 등 서울 도심에 ai 엣지 데이터센터 앞장,녹색경제신문,녹색경제신문,"Fri, 14 Aug 2026 23:50:14 GMT",SK텔레콤·GS·네이버 등 AIDC 구축 경쟁...피플바이오·DCP 등 서울 도심에 AI 엣지 데이터센터 '앞장' 녹색경제신문,https://news.google.com/rss/articles/CBMiaEFVX3lxTE9lNWJhZzJySEQ4Y0lONVJMckZJb2xWSmhfajBXRXJuTTBkLWczUFAyODFMQWR3YVp5RElQeXRLOHRTTGljQ3J6R1N2dVkxVmdOcUM2WmozeThlMVVKOV9HaUY4eEVpR3kx?oc=5,"google_rss_""네이버"" when:4d",242.5,26.5,"ai_infrastructure_security,aidc_datacenter",aidc_general,"SKT,네이버",,,,,,,general,0.0,,business_change,event:SKT+네이버:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,242.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,
1798,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 파력 발전 기반 AI 데이터센터 개발 기업 ‘판탈라사’ 투자",네이버 파력 발전 기반 ai 데이터센터 개발 기업 판탈라사 투자,scnews.co.kr,scnews.co.kr,"Sun, 16 Aug 2026 11:43:24 GMT","네이버, 파력 발전 기반 AI 데이터센터 개발 기업 ‘판탈라사’ 투자 scnews.co.kr",https://news.google.com/rss/articles/CBMie0FVX3lxTFBIcEIwN2JFc05hb3BpUU04TVZvbDlCNEpyX3k0TmtlcEVLd3NobmJDN3JTQTVRSU5OMnZtQkJBdFpnQU5BWk93MVQ3dkVIUWJUM3RZT29FU3AxTDdUNjBhbUZsaW5uOVZwY0FqQWVIVV82OEI1dW9DUFYxQQ?oc=5,google_rss_네이버 when:4d,241.0,23.5,"ai_infrastructure_security,aidc_datacenter",aidc_general,네이버,,,,,,,general,14.0,published_yesterday,business_change,event:네이버:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,241.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,
1883,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 파력 발전 AI 데이터센터 개발사 '판탈라사' 투자",네이버 파력 발전 ai 데이터센터 개발사 판탈라사 투자,IT타임스,IT타임스,"Fri, 14 Aug 2026 13:58:24 GMT","네이버, 파력 발전 AI 데이터센터 개발사 '판탈라사' 투자 IT타임스",https://news.google.com/rss/articles/CBMiaEFVX3lxTE8ySGRBc1pCUFJ1a3c2dnUzWEprQ256VS1tOEt4NE9PcUpKcXhjYzZTdDZ0V3JqbkM0VjU1QWRoV1pLV2hWVEx2Vm5JZXBzUkdIUTBlY0k0X29jSTB1cF9Talk0akx6cjUw?oc=5,google_rss_네이버 스테이블코인 when:4d,239.5,23.5,"ai_infrastructure_security,aidc_datacenter",aidc_general,네이버,,,,,,,general,0.0,,business_change,event:네이버:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,239.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform,,
