id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형
1568,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 엔비디아와 AI 팩토리 추진…골드번호 프로모션 시행",skt 엔비디아와 ai 팩토리 추진 골드번호 프로모션 시행,네이트,네이트,"Mon, 08 Jun 2026 01:47:00 GMT","SKT, 엔비디아와 AI 팩토리 추진…골드번호 프로모션 시행 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTE9zMUdBOEJQRzRySHg5cWNkbzBjeUtZU2xybTVTLThVRmNCOXRqeDFjVXpjZ3BGbDZ5bHpERUNLT0dMN0FCVmozZGhhR2std2ozc2JacTNvd3VaU3JPbkE4Rg?oc=5,google_rss_SKT when:1d,40.0,14.0,"ai_infrastructure_security,self_pr_promo",ai_infrastructure_security,SKT,,,,,,,general,40.0,ai_infrastructure_security,competitor:ai_strategy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,KT 금융 AX/AI 인프라 전략,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local,,GOV_AI_CORE_POLICY,COMP_GENERAL_LOW_RELEVANCE,mixed,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,KT 금융 AX/AI 인프라 전략,government_ai_core_policy
1577,경쟁사/해외이슈,경쟁사_해외이슈,KT,"KT, '2026 월드컵' 팝업 운영…AI 체험부터 응원 굿즈 제작까지",kt 2026 월드컵 팝업 운영 ai 체험부터 응원 굿즈 제작까지,테크월드,테크월드,"Mon, 08 Jun 2026 01:08:37 GMT","KT, '2026 월드컵' 팝업 운영…AI 체험부터 응원 굿즈 제작까지 테크월드",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9meXpMeDFTa0taWDk1Rm5MOTVLUC11WEd4NmxtaWNsd3JSS1VQM2xUVi1WanhpQk8zb0hIOHdsUDZYODFzLWZSVGRPeS1oZWxLdFZZQkpTWExVeXdFWjY3NG5JT3NqdVM2?oc=5,google_rss_KT when:1d,40.0,14.0,"ai_infrastructure_security,self_pr_promo",ai_infrastructure_security,KT,,,,,,,general,40.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform
2185,경쟁사/해외이슈,경쟁사_해외이슈,일본 빅테크,[전시] 글로벌 AIoT 및 스타트업 전시회 ‘컴퓨텍스 2026’ 성황리 폐막,전시 글로벌 aiot 및 스타트업 전시회 컴퓨텍스 2026 성황리 폐막,리뷰타임스,리뷰타임스,"Mon, 08 Jun 2026 00:28:53 GMT",[전시] 글로벌 AIoT 및 스타트업 전시회 ‘컴퓨텍스 2026’ 성황리 폐막 리뷰타임스,https://news.google.com/rss/articles/CBMicEFVX3lxTE5WTGFDLV9SZEVHMXpWSV9hS21LcnFHQkd2ZUtSbXRDblQ2dnVzMWQ2ZERfcDVOdXFSY0RTV3d0eEFoQXd5aW9vYVV6N0JNemhhLWdTblBjaUNyODQyR2tPMWVjTUZHYlNvZUdlSnZJcXE?oc=5,google_rss_일본 빅테크 when:1d,40.0,14.0,"ai_infrastructure_security,self_pr_promo",ai_infrastructure_security,,,,,,,,general,40.0,ai_infrastructure_security,competitor:ai_strategy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:전시 글로벌 aiot 및 스타트업 전시회 컴퓨텍스 2026 성황리 폐막,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local,,GOV_AI_CORE_POLICY,COMP_GENERAL_LOW_RELEVANCE,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,government_ai_core_policy:전시 글로벌 aiot 및 스타트업 전시회 컴퓨텍스 2026 성황리 폐막,government_ai_core_policy
1678,경쟁사/해외이슈,경쟁사_해외이슈,쿠팡,"[보도자료] 쿠팡풀필먼트서비스, ‘2026 ILRC 물류로봇경진대회’ 후원… AI 물류로봇 인재 육성",보도자료 쿠팡풀필먼트서비스 2026 ilrc 물류로봇경진대회 후원 ai 물류로봇 인재 육성,쿠팡 뉴스룸,쿠팡 뉴스룸,"Mon, 08 Jun 2026 00:20:19 GMT","[보도자료] 쿠팡풀필먼트서비스, ‘2026 ILRC 물류로봇경진대회’ 후원… AI 물류로봇 인재 육성 쿠팡 뉴스룸",https://news.google.com/rss/articles/CBMiUkFVX3lxTE02S0xTUWYzWG5IMEhGWkNTUzJKeE92MXlndkRLY1lYRllNTElSR0JWT3J6ZW1ZTHI1TndFWE1NM290aURPVFpoNmVnbXZsckFiMkE?oc=5,google_rss_쿠팡 when:1d,40.0,14.0,"ai_infrastructure_security,self_pr_promo",ai_infrastructure_security,쿠팡,,,,,,,general,40.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:보도자료 쿠팡풀필먼트서비스 2026 ilrc 물류로봇경진대회 후원 ai 물류로봇 인재 육성,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:보도자료 쿠팡풀필먼트서비스 2026 ilrc 물류로봇경진대회 후원 ai 물류로봇 인재 육성,comp_domestic_ai_platform
1500,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT-엔비디아, 글로벌 AI 인프라 동맹…2027년 한국 첫 ‘AI 팩토리’ 가동",skt 엔비디아 글로벌 ai 인프라 동맹 2027년 한국 첫 ai 팩토리 가동,조선일보,조선일보,"Sun, 07 Jun 2026 23:20:00 GMT","SKT-엔비디아, 글로벌 AI 인프라 동맹…2027년 한국 첫 ‘AI 팩토리’ 가동 조선일보",https://news.google.com/rss/articles/CBMigwFBVV95cUxOWHZkaXlxNVRjVklGR1lfbWREeTZ5UnlTX095RmwyamszOVJaN3dMU3FSbHpWTTZvb3lyTGp2NDNzNnlZTnRwRDdpSEh3ZkhpdXpDc3ZHSmZZdXItTzc3SW9kdzN2Vi1Majg2dU5UX3hQZVJJbHhxajJTelBfUDZVOFAwcw?oc=5,google_rss_SKT when:1d,40.0,11.0,ai_infrastructure_security,ai_infrastructure_security,SKT,,,,,,,general,40.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform
1498,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, 엔비디아와 '풀스택 AI 클라우드' 협력",skt 엔비디아와 풀스택 ai 클라우드 협력,전자신문,전자신문,"Sun, 07 Jun 2026 23:15:35 GMT","SKT, 엔비디아와 '풀스택 AI 클라우드' 협력 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE1nNUNKZ2ZMVHA1ZjBTbnhlRVlqZTN5eVdOTnIyZm5kTFlxWmgydXNYRWc2Sks2M2ZZNFZXRWVLWWlMdGYwNkNiNHdYMzRvUQ?oc=5,google_rss_SKT when:1d,40.0,11.0,ai_infrastructure_security,ai_infrastructure_security,SKT,,,,,,,general,40.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform
94,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오뱅크,"""청소년 SNS 금지, 빅테크 지배력만 키운다"" 경고",청소년 sns 금지 빅테크 지배력만 키운다 경고,이데일리,이데일리,"Sun, 07 Jun 2026 05:08:57 GMT","""청소년 SNS 금지, 빅테크 지배력만 키운다"" 경고 이데일리",https://news.google.com/rss/articles/CBMigAFBVV95cUxPTzhtc0JwRDcwVjdmSk5CLVcwT3ZqNjhadUdCa09vNlRUMWp6ZUZDelRwQkljX1hiZHNHZDJGd21STjByS2prRnpwWV9NaUkxVnBJTGdRNzRvYVdXQmpzcXpzWGVwWi11S0RjcDd1TTZiaFB3RkNYWGNJTkt2aXV5ZA?oc=5,google_rss_카카오뱅크 site:edaily.co.kr when:1d,40.0,11.0,"deepfake_youth,platform_obligation",deepfake_youth,,brand_not_in_title,Y,,,,industry:platform_obligation,platform_operator_obligation,40.0,platform_obligation,industry:platform_obligation,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation:general,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,규제 및 정책,청소년 SNS 이용 제한 정책,청소년 SNS 이용 제한 정책이 빅테크의 시장 지배력을 강화할 수 있다는 전망 파악,2,2,3,,,"직접적인 카카오 관련 규제나 제재 사안이 아니며, 일반적인 빅테크 영향에 대한 분석이므로 우선순위가 낮습니다. / v23_category_reassign:self_without_kakao_entity",gemini,FILLER_REFERENCE,,,other,,,청소년 SNS 이용 제한 정책,규제 및 정책
1862,경쟁사/해외이슈,경쟁사_해외이슈,배달의민족,"배민아카데미, 외식업주 AI 마케팅 지원한다",배민아카데미 외식업주 ai 마케팅 지원한다,전자신문,전자신문,"Mon, 08 Jun 2026 00:03:09 GMT","배민아카데미, 외식업주 AI 마케팅 지원한다 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTFA5Z3o2SXEtbEZEaUtzTUVQRHdNbzhsRUdoOWhuaU1qR1Z6bUtJby1ieU9XNmc2c0N0VFFFOFBSMy1HUUtJaGZsMHVMOWFjUQ?oc=5,google_rss_배달의민족 AI when:1d,40.0,11.0,ai_infrastructure_security,ai_infrastructure_security,배달의민족,,,,,,,general,40.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:platform_regulation:baemin:delivery_app_fee_policy:general,global_incident:platform_regulation:baemin:delivery_app_fee_policy,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,global_incident:platform_regulation:baemin:delivery_app_fee_policy,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:baemin:delivery_app_fee_policy,comp_domestic_ai_platform
1922,경쟁사/해외이슈,경쟁사_해외이슈,구글,"상장 앞두고 호재...스페이스X, 구글에도 클라우드 임대 계약",상장 앞두고 호재 스페이스x 구글에도 클라우드 임대 계약,SBSBiz,SBSBiz,"Sun, 07 Jun 2026 19:30:00 GMT","상장 앞두고 호재...스페이스X, 구글에도 클라우드 임대 계약 SBSBiz",https://news.google.com/rss/articles/CBMiWEFVX3lxTE1VRmlBTXZXUVBQc0s5S0djRV9fN0M2aWV0OE5LWmVhUVR1X3ZlaUxVS21YZHZhbWdjTFZDRlNLREptNl9Lbm5PMHl6SDRreTUwUFNQUTItSEjSAVhBVV95cUxNVUZpQU12V1FQUHNLOUtHY0VfXzdDNmlldDhOS1plYVFUdV92ZWlMVUttWGR2YW1nY0xWQ0ZTS0RKbTZfS25uTzB5ekg0a3k1MFBTUFEyLUhI?oc=5,google_rss_구글 AI when:1d,39.5,16.5,strategy_mna_governance,strategy_mna_governance,구글,,,,,,,general,39.5,strategy_mna_governance,competitor:strategy_mna,global_incident:mna_capital:google:mna_capital:general,global_incident:mna_capital:google:mna_capital,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_market_signal,global_incident:mna_capital:google:mna_capital,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,3,3,4,,,로컬 보조 라벨,local,,,COMP_OVERSEAS_MARKET_SIGNAL,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:mna_capital:google:mna_capital,comp_overseas_market_signal
111,정부/국회,정부_국회,과학기술정보통신부,"[충남도] '침수경보 · 치안순찰' 현장서 바로 처리 '충남형 AI 안전망' 가동...과기부, ‘2026년 온디바이스 인공지능(AI) 서비스 실증·확산’ 공모 선정",충남도 침수경보 치안순찰 현장서 바로 처리 충남형 ai 안전망 가동 과기부 2026년 온디바이스 인공지능 ai 서비스 실증 확산 공모 선정,한국지방정부신문,한국지방정부신문,"Sun, 07 Jun 2026 12:47:08 GMT","[충남도] '침수경보 · 치안순찰' 현장서 바로 처리 '충남형 AI 안전망' 가동...과기부, ‘2026년 온디바이스 인공지능(AI) 서비스 실증·확산’ 공모 선정 한국지방정부신문",https://news.google.com/rss/articles/CBMickFVX3lxTE1kQl9zM3REdWNTend0Vlk0Rm1HT2ZjUnl3QXM5c0psNmlNRERIZnF4MzhCbDhxVlJaQi0wSVIwSWs0V1JNYWZTekVtVTR0MkdJQVBRQm1RRnFtTGlsQWVDblkyZUhCVHZPUjM3S1ZxbWtndw?oc=5,google_rss_과학기술정보통신부 when:1d,39.5,16.5,ai_infrastructure_security,ai_infrastructure_security,과기정통부,,,,,,,general,39.5,ai_infrastructure_security,government:tech_security_policy,,,정부_국회,GOV_AI_DIGITAL_POLICY,government_ai_core_policy,government_ai_core_policy:충남도 침수경보 치안순찰 현장서 바로 처리 충남형 ai 안전망 가동 과기부 2026년 온디바이스 인공지능 a,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local,,GOV_AI_CORE_POLICY,,other,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,,government_ai_core_policy:충남도 침수경보 치안순찰 현장서 바로 처리 충남형 ai 안전망 가동 과기부 2026년 온디바이스 인공지능 a,government_ai_core_policy
739,정부/국회,정부_국회,금융감독원,"금융감독원, 불법 사금융 연계 차단 위해 대부업권 현장점검 확대",금융감독원 불법 사금융 연계 차단 위해 대부업권 현장점검 확대,Traders Union,Traders Union,"Sun, 07 Jun 2026 07:47:13 GMT","금융감독원, 불법 사금융 연계 차단 위해 대부업권 현장점검 확대 Traders Union",https://news.google.com/rss/articles/CBMinAFBVV95cUxOSFJsTEItRmVlUmtTUml1WmZCU1ppVnhNUUZYUmV6QVNQbTBDNHlTbThyQVJyS0ZwZDVzQWFqLUJQMW1zNk8tRVlOTmRXdjRYV3ZKek5xYkdDTTF6Y1lHaWE2ZlR3V250aWVEaXFFY3FFVXVkZjNVMlNseU9mZFRSZ1d2WHBpMVRyZ1ZRdFJ5REpLNVMwTnRDWHJaQjE?oc=5,"google_rss_""금융감독원"" when:1d",39.5,16.5,legal_regulatory_enforcement,legal_regulatory_enforcement,금감원,,,,,,,general,39.5,legal_regulatory_enforcement,government:regulatory_enforcement,,,정부_국회,GOV_PLATFORM_REGULATION,government_general_low_relevance,government_general_low_relevance:금융감독원 불법 사금융 연계 차단 위해 대부업권 현장점검 확대,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,2,2,1,,,로컬 보조 라벨,local,,GOV_GENERAL_LOW_RELEVANCE,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,government_general_low_relevance:금융감독원 불법 사금융 연계 차단 위해 대부업권 현장점검 확대,government_general_low_relevance
1246,정부/국회,정부_국회,국가AI전략위원회,"李대통령, 총리 후보에 한성숙 지명…'네이버 DNA'로 AI 대전환 이끈다",대통령 총리 후보에 한성숙 지명 네이버 dna 로 ai 대전환 이끈다,데일리한국,데일리한국,"Sun, 07 Jun 2026 05:27:31 GMT","李대통령, 총리 후보에 한성숙 지명…'네이버 DNA'로 AI 대전환 이끈다 데일리한국",https://news.google.com/rss/articles/CBMib0FVX3lxTE0wTXg0NUF5UEdmWFdrUFkyQW4xSnJhTmUyQ3VNVnNqQ1RsWk1hWE5HTlE0ajUwYkFyczVMWW5UUW1NM2tRSDFwczMwNHBvajJvdXBMbks4THJUenhkamhVN2lsY3ZNcUtNcENuTVNTc9IBc0FVX3lxTE1VdzloMTMzZVpRbS1WSFRHTWdGX1hCRllWdTFTZjNObGhjZW1FZGJqTnpyVDR6OVU4eVQ3RHVmYktwVV9tajVNOU1Bb2JFQTR2bUtqQkZZUGlfMndiUG92c00zWkNqNlNMcmhULVZKa1EwX1E?oc=5,google_rss_국가AI전략위원회 when:1d,39.5,16.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,39.5,"policy_legislation,ai_infrastructure_security",government:tech_security_policy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,AI 정책 컨트롤타워 인선/공백,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,5,4,5,,,로컬 보조 라벨,local,,GOV_AI_CORE_POLICY,COMP_DOMESTIC_AI_PLATFORM,domestic,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,카카오 AI agent/AI 서비스 전략과 연결되는 핵심 정책환경,AI 정책 컨트롤타워 인선/공백,comp_domestic_ai_platform
1873,경쟁사/해외이슈,경쟁사_해외이슈,구글,"구글, xAIi 데이터센터 사용료로 스페이스X에 매달 1.4조 지급하기로",구글 xaii 데이터센터 사용료로 스페이스x에 매달 1 4조 지급하기로,더구루,더구루,"Mon, 08 Jun 2026 02:19:07 GMT","구글, xAIi 데이터센터 사용료로 스페이스X에 매달 1.4조 지급하기로 더구루",https://news.google.com/rss/articles/CBMiY0FVX3lxTFBvOHYtNk9XVDBHR1FfQmhra3BPSU1YRjFjSTJBZkp1eDhseFBRajZ4S1p0V3hGa3RMSW9lWkJIaEhmczlkODEzWEJUcWhSMHlxSi1WUGt0X2lTa19OQWh5T2pYTQ?oc=5,google_rss_구글 when:1d,39.5,16.5,ai_infrastructure_security,ai_infrastructure_security,구글,,,,,,,general,39.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,comp_overseas_regulation_data:구글 xaii 데이터센터 사용료로 스페이스x에 매달 1 4조 지급하기로,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨,local,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_regulation_data:구글 xaii 데이터센터 사용료로 스페이스x에 매달 1 4조 지급하기로,comp_overseas_regulation_data
1379,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버-엔비디아, 기가와트급 AI 팩토리 짓는다…소버린 AI 강화",네이버 엔비디아 기가와트급 ai 팩토리 짓는다 소버린 ai 강화,아시아경제,아시아경제,"Sun, 07 Jun 2026 23:46:27 GMT","네이버-엔비디아, 기가와트급 AI 팩토리 짓는다…소버린 AI 강화 아시아경제",https://news.google.com/rss/articles/CBMiZEFVX3lxTE5CcDBXcmFUOHlFSkl1N21tYjNIT2ZKMlE1b2FfMkloWE01blFBNTRpcXFEZTRGU2IyR0FPenJyVzhGU0tOa2x1akZGQnZBLUk4MTE5cDBSMWF3RnNiZWRLUjNPcHE?oc=5,google_rss_네이버 when:1d,39.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,39.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 엔비디아 기가와트급 ai 팩토리 짓는다 소버린 ai 강화,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 엔비디아 기가와트급 ai 팩토리 짓는다 소버린 ai 강화,comp_domestic_ai_platform
1377,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버-엔비디아, AI 인프라 동맹 확대⋯기가와트급 AI 팩토리 추진",네이버 엔비디아 ai 인프라 동맹 확대 기가와트급 ai 팩토리 추진,아이뉴스24,아이뉴스24,"Sun, 07 Jun 2026 23:41:13 GMT","네이버-엔비디아, AI 인프라 동맹 확대⋯기가와트급 AI 팩토리 추진 아이뉴스24",https://news.google.com/rss/articles/CBMiTEFVX3lxTE5zXzZUeDgwNHNRTUxVV1M3b2RMTUpVRlhLWVdhY3BzNDEwcHhQVnpLalVjdG1kcWE5WVgwYzl6SE53SXNONDg2dUFOTVA?oc=5,google_rss_네이버 when:1d,39.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,39.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_domestic_ai_platform
1480,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버·엔비디아, GW급 초대형 AI 팩토리 구축한다",네이버 엔비디아 gw급 초대형 ai 팩토리 구축한다,파이낸셜뉴스,파이낸셜뉴스,"Sun, 07 Jun 2026 23:20:36 GMT","네이버·엔비디아, GW급 초대형 AI 팩토리 구축한다 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBPbl9zYUdEWERvRmM0QTJrOUd1cl8tWmZ3a1VQZ2ZvamlaTlc3QW5qaGV1dFZkQVV6Smo2N29wOURJeGVSeVUxOVNFdG9nR1NJTFRiSFkwLTNEUdIBXkFVX3lxTFBQYm5UWGl3NFZaakxIT3M4b3Q0QkcyWmF6bW90amp5a3VobVhPY0VSblNzbXNIVHJpdE0zVnBFeU8wcjNMNC1aZm1NYnRrTVR3N3RwMllPa2Zqa0FKYWc?oc=5,google_rss_네이버 site:fnnews.com when:1d,39.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,39.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 엔비디아 gw급 초대형 ai 팩토리 구축한다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 엔비디아 gw급 초대형 ai 팩토리 구축한다,comp_domestic_ai_platform
1937,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI, 제품라인 전면개편…챗GPT→코덱스로 중심이동",오픈ai 제품라인 전면개편 챗gpt 코덱스로 중심이동,연합뉴스,연합뉴스,"Sun, 07 Jun 2026 06:11:08 GMT","오픈AI, 제품라인 전면개편…챗GPT→코덱스로 중심이동 연합뉴스",https://news.google.com/rss/articles/CBMiYEFVX3lxTE1LMkRsejlyZk9uYVZxX0lUelVMdDNCRWROU1ZCWVlnai11emg1NHc3MlIyS1Jadl9SMUF5QWdXRUJ6bXdySDBPUTlaN3VnMFRxaVp5VFpLN28wNGwxV1VpcNIBYEFVX3lxTE1LMkRsejlyZk9uYVZxX0lUelVMdDNCRWROU1ZCWVlnai11emg1NHc3MlIyS1Jadl9SMUF5QWdXRUJ6bXdySDBPUTlaN3VnMFRxaVp5VFpLN28wNGwxV1VpcA?oc=5,google_rss_오픈AI when:1d,39.5,13.5,ai_infrastructure_security,ai_infrastructure_security,오픈AI,,,,,,,general,39.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨,local,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_regulation_data
1488,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버, 엔비디아와 ‘초대형 AI 팩토리’만든다",네이버 엔비디아와 초대형 ai 팩토리만든다,헤럴드경제,헤럴드경제,"Mon, 08 Jun 2026 02:42:02 GMT","네이버, 엔비디아와 ‘초대형 AI 팩토리’만든다 헤럴드경제",https://news.google.com/rss/articles/CBMiVkFVX3lxTFBad3dEUHhTVk5fSG1MUHlkQkZBbnJDSGlqLUdvNFk4dTFSTFB5SklPU2tselRuUXhMdW5ueHVQZVhybkpIaEpiT0xSY25LLVlnaDhjWnVB?oc=5,google_rss_네이버 site:heraldcorp.com when:1d,39.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,39.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 엔비디아와 초대형 ai 팩토리만든다,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local,,,COMP_DOMESTIC_AI_PLATFORM,mixed,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 엔비디아와 초대형 ai 팩토리만든다,comp_domestic_ai_platform
