id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26가드레일사유,v26_2_profile_reason
2596,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"저커버그, '폐쇄형' 오픈AI·앤트로픽 저격…개방형AI 다시 출시",저커버그 폐쇄형 오픈ai 앤트로픽 저격 개방형ai 다시 출시,연합뉴스,연합뉴스,"Mon, 10 Aug 2026 18:03:17 GMT","저커버그, '폐쇄형' 오픈AI·앤트로픽 저격…개방형AI 다시 출시 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE1BU1ZYaEVzdDV3a0hSb1VKYWtxSzF0S3JFQ0RJdzJzb2JYaGdHMS01QzRxR2VEeXgxRHVaV2xac0xta1NfLVJteHV3RVFHQ1dtby1La1lIVE5mNWfSAWBBVV95cUxQdE5Mc0hCR3lkeUg2Vi1JeWZPWXluMmEwLTMyZU1ZWlYxSzF0Q29hTkJueVZsbUdOZ29JMlcyZ1pJVlRNSC1iSUZ1OTF4UURWUDR0YjZwV2QteUJQSWRscWs?oc=5,google_rss_오픈AI site:yna.co.kr when:2d,213.5,13.5,ai_infrastructure_security,ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,213.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_regulation_data,,
2086,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"LGU+,'ISEC 2026'서 통합 보안 포트폴리오 공개",lgu+ isec 2026 서 통합 보안 포트폴리오 공개,지디넷코리아,지디넷코리아,"Tue, 11 Aug 2026 01:14:10 GMT","LGU+,'ISEC 2026'서 통합 보안 포트폴리오 공개 지디넷코리아",https://news.google.com/rss/articles/CBMiVkFVX3lxTE1SXzFzZGRVRlZCakJYTDhPZnhucWFKZkxNcDdYMDllZFNfcUd4VWZacUE2eW5iczBacUpjZ2JBNlhkNUtxd0JQaERpRFFEMWdTUFEyTTZB?oc=5,google_rss_LGU+ when:2d,213.0,18.0,"phishing_security,privacy_security_reliability",security_general,LGU+,,,,,,,general,24.0,published_today,direct_risk,event:LGU+:phishing_security+privacy_security_reliability,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,213.0,privacy_security_reliability,competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:lgu+ isec 2026 서 통합 보안 포트폴리오 공개,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:lgu+ isec 2026 서 통합 보안 포트폴리오 공개,comp_domestic_strategy,,
2085,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"LGU+, 美서 정보보안 인재 확보…전방위 역량 강화 총력",lgu+ 서 정보보안 인재 확보 전방위 역량 강화 총력,전자신문,전자신문,"Mon, 10 Aug 2026 18:12:25 GMT","LGU+, 美서 정보보안 인재 확보…전방위 역량 강화 총력 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE9DNTRYWXNqTFpmLUE3WEJZelRyck1LT2VuVU5RTDFVclZkSlA4SnY3T2lBZVlmYmdfaVN0X1lMd3RILUV5QzdzbklrZWdBQQ?oc=5,google_rss_LGU+ when:2d,213.0,18.0,"phishing_security,privacy_security_reliability",security_general,LGU+,,,,,,,general,24.0,published_today,direct_risk,event:LGU+:phishing_security+privacy_security_reliability,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,213.0,privacy_security_reliability,competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:lgu+ 서 정보보안 인재 확보 전방위 역량 강화 총력,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:lgu+ 서 정보보안 인재 확보 전방위 역량 강화 총력,comp_domestic_strategy,,
2835,경쟁사/해외이슈,경쟁사_해외이슈,애플,"애플의 중국 D램 구매 '필수' 되나, 삼성전자 SK하이닉스 AI 데이터센터 공급 집중에 애플 생산차질 위기",애플의 중국 d램 구매 필수 되나 삼성전자 sk하이닉스 ai 데이터센터 공급 집중에 애플 생산차질 위기,비즈니스포스트,비즈니스포스트,"Mon, 10 Aug 2026 05:40:03 GMT","애플의 중국 D램 구매 '필수' 되나, 삼성전자 SK하이닉스 AI 데이터센터 공급 집중에 애플 생산차질 위기 비즈니스포스트",https://news.google.com/rss/articles/CBMic0FVX3lxTFBoNGFrWHpJWm1UUEdLSkJmcWxsWkxHY0ZxWDRsbEx0NDd1ajNtNmZjN1o4eVdFT1B2Qk1rT1Jlem1IZnNzeC1zT1QtWExhV215LWppbE9XZzBoWWx0UGJYSUVGbEJwUDROYVNwQkpTa29FSmM?oc=5,google_rss_애플 when:2d,212.5,21.0,"ai_infrastructure_security,aidc_datacenter",aidc_general,애플,,,,,,,general,14.0,published_yesterday,business_change,event:애플:ai_infrastructure_security+aidc_datacenter,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,212.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_overseas_regulation_data,,
2518,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"美진보 좌장 샌더스, 오픈AI·앤트로픽·메타에 ""AI 개발 중단하라""",진보 좌장 샌더스 오픈ai 앤트로픽 메타에 ai 개발 중단하라,뉴스1,뉴스1,"Mon, 10 Aug 2026 22:35:13 GMT","美진보 좌장 샌더스, 오픈AI·앤트로픽·메타에 ""AI 개발 중단하라"" 뉴스1",https://news.google.com/rss/articles/CBMiZ0FVX3lxTFBISm53STVBOHQ4NDBPdFRCYjlPRzhpVUgweGhBSlV3QWpoOURJanA3Q1pucXl5OGlEandYSjhOemJCZWpvNHRNYnBGeFU2SkZIUzFUQ01GLW01dy01eUs2aFI2aTlEX0k?oc=5,google_rss_오픈AI when:2d,212.5,13.5,ai_infrastructure_security,ai_infrastructure_security,"메타,앤트로픽,오픈AI",,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,action_started,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,212.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_regulation_data,,
2576,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈 AI 삼성전자·카카오만 찾는다 엔비디아의 약점 5개, 전부 한국 기업이 가지고 있다 한국 기업 곧 역대급 상승장온다! Prime (2FLBjIIsmp)",오픈 ai 삼성전자 카카오만 찾는다 엔비디아의 약점 5개 전부 한국 기업이 가지고 있다 한국 기업 곧 역대급 상승장온다 prime 2flbjiismp,Mshale,Mshale,"Mon, 10 Aug 2026 10:26:14 GMT","오픈 AI 삼성전자·카카오만 찾는다 엔비디아의 약점 5개, 전부 한국 기업이 가지고 있다 한국 기업 곧 역대급 상승장온다! Prime (2FLBjIIsmp) Mshale",https://news.google.com/rss/articles/CBMiW0FVX3lxTE9WeTJnSl9XcE9fNFpZM3lWMEFrdlUwbnl5amRsME9SaUs3M3dvSXBBenlSakU0ZzVaMHg2RXVlOXRXX1NCams0ZjBiWGh1dWhQNjF4SEhtNFBxNk0?oc=5,google_rss_오픈AI AI when:2d,212.0,20.5,"ai_infrastructure_security,kim_beomsoo_trial",ai_infrastructure_security,카카오,,,,,,,general,14.0,published_yesterday,business_change,event:카카오:ai_infrastructure_security+kim_beomsoo_trial,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,212.0,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:오픈 ai 삼성전자 카카오만 찾는다 엔비디아의 약점 5개 전부 한국 기업이 가지고 있다 한국 기업 곧 역대급,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,self_strategic_reference:오픈 ai 삼성전자 카카오만 찾는다 엔비디아의 약점 5개 전부 한국 기업이 가지고 있다 한국 기업 곧 역대급,self_strategic_reference,,
2026,경쟁사/해외이슈,경쟁사_해외이슈,KT,"""기업 사칭 막고 신뢰 높인다""…KT, 롯데백화점에 전용 문자서비스 구축",기업 사칭 막고 신뢰 높인다 kt 롯데백화점에 전용 문자서비스 구축,파이낸셜뉴스,파이낸셜뉴스,"Tue, 11 Aug 2026 00:27:44 GMT","""기업 사칭 막고 신뢰 높인다""…KT, 롯데백화점에 전용 문자서비스 구축 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTE15NVZ6OTdiRHpvQVZpenhIQndEeVZmMW1fQmF6cUp0ZGlSSXhXQWZqTFZvZkRMelNCbmhWaTZQblRZMjQ4bncyMUNYRUpSZkFnOVpPVC15Tjd2QQ?oc=5,google_rss_KT when:2d,212.0,18.0,"phishing_security,privacy_security_reliability",security_phishing_malware,KT,,,,,,,general,24.0,published_today,general,privacy_security:kt:phishing_or_account_takeover,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,212.0,privacy_security_reliability,competitor:security_reliability,global_incident:platform_regulation:kt:platform_regulation:general,global_incident:platform_regulation:kt:platform_regulation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,global_incident:platform_regulation:kt:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:kt:platform_regulation,comp_domestic_strategy,,
500,정부/국회,정부_국회,방송미디어통신위원회,"[단독] ""안 눌렀는데 쿠팡이?""…방미통위, '납치광고' 이달 중 제재",안 눌렀는데 쿠팡이 방미통위 납치광고 이달 중 제재,네이트,네이트,"Mon, 10 Aug 2026 23:14:00 GMT","[단독] ""안 눌렀는데 쿠팡이?""…방미통위, '납치광고' 이달 중 제재 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTFBWUjdJU1dBQWdNZWpQcjhuTnRvMXV5RVN0RTJ5anFHdmtoRHBFaC1jbi1pVHdRTnhZaXZtc2hKMUx6ZEFlNkRjdG9PY1Jlb1RGd25j?oc=5,"google_rss_""방송미디어통신위원회"" when:2d",211.6,128.5,"legal_regulatory_enforcement,search_ads",legal_regulatory_enforcement,"방미통위,쿠팡",,Y,,,,government:platform_obligation,platform_operator_obligation,29.0,published_today+exclusive_breaking,official_action,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,coupang_competitor_enforcement_or_risk,Y,coupang,211.6,"legal_regulatory_enforcement,policy_legislation",government:platform_obligation,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation:sanction_penalty,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,COMP_DOMESTIC_DIRECT_RISK,domestic,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,global_incident:platform_regulation:coupang:platform_algorithm_ad_obligation,comp_domestic_direct_risk,,
2559,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"저커버그, ＇폐쇄형＇ 오픈AI·앤트로픽 저격…개방형AI 다시 출시",저커버그 폐쇄형 오픈ai 앤트로픽 저격 개방형ai 다시 출시,한국경제TV,한국경제TV,"Mon, 10 Aug 2026 18:03:00 GMT","저커버그, ＇폐쇄형＇ 오픈AI·앤트로픽 저격…개방형AI 다시 출시 한국경제TV",https://news.google.com/rss/articles/CBMifEFVX3lxTE1JSGNBZ2FjSzZTQllGMEQ1Wlp0bE8yOFhwdHk4SXZUU2VFdFYxRDhZSGNZX1NyUklyY2VueExvZjJWQkRWTlZBNXFkc2MwT0RyTDl4Y0hndjJKbnFHLWpxSTV6Y0ljNVBoamtrNnl1aUN3cFdvSVgxZnZValI?oc=5,"google_rss_""오픈AI"" when:2d",211.5,13.5,ai_infrastructure_security,ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,211.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,
2508,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"[AI는 지금] 오픈AI, 해킹 AI 판 키운다…'GPT-5.6 사이버'로 승부수",ai는 지금 오픈ai 해킹 ai 판 키운다 gpt 5 6 사이버 로 승부수,v.daum.net,v.daum.net,"Tue, 11 Aug 2026 00:45:37 GMT","[AI는 지금] 오픈AI, 해킹 AI 판 키운다…'GPT-5.6 사이버'로 승부수 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTFBjN2Q0OFFETE1xMFd1bzlyQ1piMnY3SzE1bjhSOFBOXzFMTFU0a2x1TFpVSkdhYW5zdklEQ2tTc3Q2YlJxcXJLVTgtSjVrems?oc=5,google_rss_오픈AI when:2d,211.0,45.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_hacking_incident,오픈AI,,,,,,,general,24.0,published_today,direct_risk,privacy_security:openai:data_leak,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,211.0,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,self_filler_reference,,
2525,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,오픈AI 해킹 실력 갖춘 AI 보안모델 내놨다,오픈ai 해킹 실력 갖춘 ai 보안모델 내놨다,ER 이코노믹리뷰,ER 이코노믹리뷰,"Tue, 11 Aug 2026 00:24:15 GMT",오픈AI 해킹 실력 갖춘 AI 보안모델 내놨다 ER 이코노믹리뷰,https://news.google.com/rss/articles/CBMibEFVX3lxTE1yd1ZqM1RrTlFtd2c4TE9TLXhqazAydzZJUDFWN1o0NUowWXg2bXlKdmZfc2RBSmcxS2IxaFVxVWhPN2pEVFRJZzNtS255a2Rvd0t2TVBUM1lmVlVlc1FiN2xXUUhTbkd6VXFRLQ?oc=5,google_rss_오픈AI when:2d,211.0,45.5,"ai_infrastructure_security,phishing_security,privacy_security_reliability",security_hacking_incident,오픈AI,,,,,,,general,24.0,published_today,direct_risk,privacy_security:openai:data_leak,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,211.0,"privacy_security_reliability,ai_infrastructure_security",competitor:security_reliability,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,
3086,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"전환 비용 50% 폭증 부담…중국 AI 기업들, 국산 칩 대신 엔비디아 고수",전환 비용 50 폭증 부담 중국 ai 기업들 국산 칩 대신 엔비디아 고수,디지털데일리,디지털데일리,"Mon, 10 Aug 2026 23:34:32 GMT","전환 비용 50% 폭증 부담…중국 AI 기업들, 국산 칩 대신 엔비디아 고수 디지털데일리",https://news.google.com/rss/articles/CBMiYkFVX3lxTE90WnUzY0ZaTjIzNlRUZThmdTFQWEt1bHU4NG5QOGxsenlwd2tETHZZZ3lrVFFNVEluYzVWVHJsdVlaZDdiOUw2VEs5OFB0UERYaXh4ZzVyRmpDNmtwZXQ0cXp3?oc=5,google_rss_중국 AI when:2d,210.0,11.0,ai_infrastructure_security,ai_infrastructure_security,,,,,,,,general,24.0,published_today,business_change,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,global_platform_or_overseas_rule,Y,global,210.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:전환 비용 50 폭증 부담 중국 ai 기업들 국산 칩 대신 엔비디아 고수,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_platform_ai:전환 비용 50 폭증 부담 중국 ai 기업들 국산 칩 대신 엔비디아 고수,comp_overseas_platform_ai,,
1808,경쟁사/해외이슈,경쟁사_해외이슈,네이버,"네이버웹툰 IP, 게임으로 만든다…웹툰엔터 1억달러 전략 투자",네이버웹툰 ip 게임으로 만든다 웹툰엔터 1억달러 전략 투자,edaily.co.kr,이데일리,"Mon, 10 Aug 2026 21:56:25 GMT","네이버웹툰 IP, 게임으로 만든다…웹툰엔터 1억달러 전략 투자 edaily.co.kr",https://news.google.com/rss/articles/CBMigAFBVV95cUxPdmloQkU2Q2lqWE85Mm1Wb19Sd093YWdHazVEZDdfUHNaRUxreEpOcElYTzhJaTFoRFl4LUNZVTNraVFtSVUta2o0aC1KY290YklKcWRWcEZOZjRuWEhjNmE0LW1UbzJaaEE2YTYwMno2c2psV2FRdDVBOUhkUVJXUA?oc=5,"google_rss_""네이버"" when:2d",209.5,20.5,"ai_infrastructure_security,policy_legislation",ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security+policy_legislation,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,209.5,"policy_legislation,ai_infrastructure_security",competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버웹툰 ip 게임으로 만든다 웹툰엔터 1억달러 전략 투자,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버웹툰 ip 게임으로 만든다 웹툰엔터 1억달러 전략 투자,comp_domestic_ai_platform,,
2605,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"저커버그, '폐쇄형' 오픈AI·앤트로픽 저격…개방형AI 다시 출시",저커버그 폐쇄형 오픈ai 앤트로픽 저격 개방형ai 다시 출시,매일경제 마켓,매일경제 마켓,"Mon, 10 Aug 2026 18:03:17 GMT","저커버그, '폐쇄형' 오픈AI·앤트로픽 저격…개방형AI 다시 출시 매일경제 마켓",https://news.google.com/rss/articles/CBMiUkFVX3lxTFBSYkFTdS1MU1VqYlAxdWlYdkRMcjJTS1pzZDh1OHIzYjYtOTdTRDBfMDVEV1ZuVFJMVjhublRHbFh3YmZSNHE5bm5hQmZfTmN2YXc?oc=5,google_rss_오픈AI site:mk.co.kr when:2d,209.5,13.5,ai_infrastructure_security,ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,209.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,
2626,경쟁사/해외이슈,경쟁사_해외이슈,MS,"MS, 앤트로픽과 결합! 오픈AI 독점 시대 끝났나? Naga Munchetty (BYmXSasyov)",ms 앤트로픽과 결합 오픈ai 독점 시대 끝났나 naga munchetty bymxsasyov,Mshale,Mshale,"Sun, 09 Aug 2026 19:00:35 GMT","MS, 앤트로픽과 결합! 오픈AI 독점 시대 끝났나? Naga Munchetty (BYmXSasyov) Mshale",https://news.google.com/rss/articles/CBMiW0FVX3lxTE8wc3lEdlBwWnRTamc2REdrMEs1bXJJTDNHbDRCMU1wMXgtcXQ0d3NqVzZWMTRQckpXc2IxVEw4eEJvWVFFSG50dDVaOHJRc1dLdmVjV05EUTQ3SUU?oc=5,google_rss_MS when:2d,209.0,20.5,"ai_infrastructure_security,market_power_platform",ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,209.0,"market_power_platform,ai_infrastructure_security",competitor:regulatory_enforcement,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,
