"date","section","rank","title","press","url","issue_group","issue_family","body_status","qa_overall","title_hash","url_hash","summary","canonical_url","event_key","event_stage","article_form","todayness_score","todayness_reason","source_version"
"2026.6.5","경쟁사_해외이슈","11","네이버 창작자 지원, AI 검색 활용 영역까지 확대","smartbizn.com","https://www.smartbizn.com/news/articleView.html?idxno=145507","네이버_AI_검색_기능_확대","AI_검색_및_창작자_지원","본문추출성공","양호","네이버 창작자 지원 ai 검색 활용 영역까지 확대","https://www.smartbizn.com/news/articleView.html?idxno=145507","네이버가 창작자 지원 프로그램을 블로그와 숏폼, 유료 콘텐츠 영역에서 AI 검색 환경으로 넓히고 있음. / 사진=네이버 | 스마트비즈 = 신동현 기자 | 네이버가 창작자 지원 프로그램을 블로그와 숏폼, 유료 콘텐츠 영역에서 AI 검색 환경으로 넓히고 있음.","","","","","","",""
"2026.6.5","경쟁사_해외이슈","12","애플 ""매출상위 앱 100개 중 40개가 AI 탑재…거래액성장률 4배""","v.daum.net","https://v.daum.net/v/20260605052701536","애플_앱스토어_AI_탑재_앱_현황","AI_앱_및_결제","본문추출성공","양호","애플 매출상위 앱 100개 중 40개가 ai 탑재 거래액성장률 4배","https://v.daum.net/v/20260605052701536","애플 ""매출상위 앱 100개 중 40개가 AI 탑재…거래액성장률 4배"" 이한나 기자 2026임. 05:27 글자크기 설정 파란원을 좌우로 움직이시면 글자크기가 변경 됩니음.","","","","","","",""
"2026.6.5","산업동향","13","[AI는 지금] 모델보다 플랫폼…기업 AI 에이전트 전략 바뀐다","v.daum.net","https://v.daum.net/v/pJV3IfMVka","AI 에이전트와 IT 인프라","AI_에이전트_전략","본문추출성공","양호","ai는 지금 모델보다 플랫폼 기업 ai 에이전트 전략 바뀐다","https://v.daum.net/v/pJV3IfMVka","플랫폼…기업 AI 에이전트 전략 바뀐음. 15:48 음성재생 설정 이동 통신망에서 음성 재생 시 데이터 요금이 발생할 수 있습니음.","","","","","","",""
"2026.6.8","자사_및_계열사_이슈","1","카카오 파업 예고에 정부 촉각…비상대응체계 점검","연합뉴스","https://www.yna.co.kr/amp/view/AKR20260608070700017","카카오 노조 임단협/파업 및 내부 갈등","노조 파업","본문추출성공","주의","카카오 파업 예고에 정부 촉각 비상대응체계 점검","https://www.yna.co.kr/amp/view/AKR20260608070700017","(서울=연합뉴스) 권하영 기자 = 과학기술정보통신부는 오는 10일로 예고된 카카오[035720] 노조 파업에 대비해 카카오 측과 점검 회의를 개최했다고 8일 밝힘. 최우혁 과기정통부 정보보호네트워크정책실장과 카카오 서영훈 부사장이 참석한 이 자리에서 양측은 카카오톡·카카오맵 등 국민 생활과 밀접한 주요임.","","","","","","",""
"2026.6.8","자사_및_계열사_이슈","2","카카오뱅크, 501조 퇴직연금 시장 진입 채비…AI 연금서비스 검토","MTN 머니투데이방송","https://news.mtn.co.kr/news-detail/2026060812405474516","카카오뱅크 퇴직연금 시장 진입","금융 서비스","본문추출성공","주의","카카오뱅크 501조 퇴직연금 시장 진입 채비 ai 연금서비스 검토","https://news.mtn.co.kr/news-detail/2026060812405474516","8일 카카오뱅크가 퇴직연금 사업 진출을 준비하며 연금·자산관리 영역으로 보폭을 넓히고 있음. / 제공=뉴스1 카카오뱅크가 500조원을 넘어선 퇴직연금 시장 진입을 준비하고 있음.","","","","","","",""
"2026.6.8","자사_및_계열사_이슈","3","챗GPT의 다음 목표는 ‘슈퍼앱’…카카오·삼성·SK와 맞물린 오픈AI 한국 전략","테크42","https://www.tech42.co.kr/%EC%B1%97gpt%EC%9D%98-%EB%8B%A4%EC%9D%8C-%EB%AA%A9%ED%91%9C%EB%8A%94-%EC%8A%88%ED%8D%BC%EC%95%B1%EC%B9%B4%EC%B9%B4%EC%98%A4%C2%B7%EC%82%BC%EC%84%B1%C2%B7sk%EC%99%80","챗GPT의 슈퍼앱 전략 및 오픈AI 한국 전략","AI 슈퍼앱","본문추출성공","주의","챗gpt의 다음 목표는 슈퍼앱 카카오 삼성 sk와 맞물린 오픈ai 한국 전략","https://www.tech42.co.kr/%EC%B1%97gpt%EC%9D%98-%EB%8B%A4%EC%9D%8C-%EB%AA%A9%ED%91%9C%EB%8A%94-%EC%8A%88%ED%8D%BC%EC%95%B1%EC%B9%B4%EC%B9%B4%EC%98%A4%C2%B7%EC%82%BC%EC%84%B1%C2%B7sk%EC%99%80","외신 “OpenAI, 챗GPT에 코딩·AI 에이전트·외부 서비스 연동 강화” 카카오와 AI 제품 개발, 삼성·SK와 스타게이트 협력…한국 사업 이미 다층화 국내 플랫폼 기업엔 기회이자 압박…AI 비서가 사용자 접점 재편 챗GPT를 중심으로 메시징·검색·예약·쇼핑·문서·코딩·결제 서비스가 연결되는 AI 슈퍼앱 가상 이미지임. (이미지=AI로 생성) 생성형 AI 경쟁의 무게중심이 다시 이동하고 있음.","","","","","","",""
"2026.6.8","정부_국회","4","방미심위, 청소년 노출 성인 웹툰 광고 1천여건 제재","매일경제 마켓","https://stock.mk.co.kr/news/view/1100378","방심위, 청소년 노출 성인 웹툰 광고 제재","방송통신위원회 제재","본문추출성공","주의","방미심위 청소년 노출 성인 웹툰 광고 1천여건 제재","https://stock.mk.co.kr/news/view/1100378","방미심위, 청소년 노출 성인 웹툰 광고 1천여건 제재 유현민 입력 : 2026.06.08 13:05:58 (서울=연합뉴스) 유현민 기자 = 방송미디어통신심의위원회는 청소년 접근 제한 조치 없이 유통된 성인 웹툰 광고 1천81건에 대해 삭제·접속차단 등의 시정 요구를 의결했다고 8일 밝힘.","","","","","","",""
"2026.6.8","정부_국회","5","올해 국가정보보호백서 살펴보니…""AI가 스스로 해킹하는 시대 왔다""","뉴스웍스","https://www.newsworks.co.kr/news/articleView.html?idxno=843135","국가정보보호백서, AI 기반 해킹 시대 도래","국가 정보보호","본문추출성공","주의","올해 국가정보보호백서 살펴보니 ai가 스스로 해킹하는 시대 왔다","https://www.newsworks.co.kr/news/articleView.html?idxno=843135","AI가 스스로 표적을 분석하고 침투하는 '에이전틱 AI' 공격이 현실로 다가오자, 정부는 국가정보원에 국가인공지능안보센터를 신설하고 '국가·공공기관 AI 보안 가이드북'을 배포했음. 국가정보원, 과학기술정보통신부, 행정안전부, 개인정보보호위원회, 금융위원회, 외교부는 8일 이 같은 내용을 담은 '2026 국가정보보호백서'를 공개했음.","","","","","","",""
"2026.6.8","정부_국회","6","AI 서버 랙 하나가 65가구분 전력을 삼킨다, 미국 30개 주 300건 법안의 경고","한국데이터경제신문","https://www.dataeconomy.co.kr/news/articleView.html?idxno=40506","AI 서버 전력 소비 규제","AI 에너지 소비","본문추출성공","주의","ai 서버 랙 하나가 65가구분 전력을 삼킨다 미국 30개 주 300건 법안의 경고","https://www.dataeconomy.co.kr/news/articleView.html?idxno=40506","본지가 4월 29일 보도한 미국 메인주 데이터센터 모라토리엄 법안 및 14개 주 규제 동향에 이어, 2026년 상반기 미국의 데이터센터 전력 규제가 전국적 규모로 확산되고 있습니음.","","","","","","",""
"2026.6.8","정부_국회","7","뉴엔AI-한국에너지정보문화재단, AI 기반 에너지 이슈 분석·정보 검증 협력","디지틀조선일보","https://digitalchosun.dizzo.com/site/data/html_dir/2026/06/08/2026060880043.html","AI 기반 에너지 이슈 분석·정보 검증 협력","AI 에너지 이슈","본문추출성공","주의","뉴엔ai 한국에너지정보문화재단 ai 기반 에너지 이슈 분석 정보 검증 협력","https://digitalchosun.dizzo.com/site/data/html_dir/2026/06/08/2026060880043.html","- 산업 맞춤형 AI 분석 기업 뉴엔AI가 한국에너지정보문화재단과 에너지 관련 정보의 신뢰성 제고를 위한 협력 사업을 추진한다고 8일 밝힘. 배성환 뉴엔AI 대표는 “에너지 이슈는 국가 정책의 핵심이자 국민 삶에 직결된 사안인 만큼 정확한 데이터에 기반한 소통이 필수적”이라며 “재단과 협력해 AI 기반 분석 기술을 활용한 정보 검증 체계를 구축하고, 신뢰할 수 있는 에너지 정보 제공에 기여하겠다”고 말했음.","","","","","","",""
"2026.6.8","정부_국회","8","지선 끝났는데 또 미뤄진 디지털자산기본법…업계 ""답답함 넘어 분통""","네이트","https://news.nate.com/view/20260608n00073","디지털자산기본법 제정 지연","디지털자산기본법","본문추출성공","주의","지선 끝났는데 또 미뤄진 디지털자산기본법 업계 답답함 넘어 분통","https://news.nate.com/view/20260608n00073","6·3 지방선거가 마무리되면서 디지털자산기본법 논의 재개 기대감이 커지고 있지만, 정치권의 법안 발의와 핵심 쟁점 조율은 여전히 지연되면서 업계의 피로감이 커지고 있음. /국회=남윤호 기자 [더팩트ㅣ박지웅 기자] 6·3 지방선거가 마무리되면서 그동안 정치 일정에 밀려 있던 디지털자산기본법(가상자산 2단계 법안) 논의가 본격화될 것이라는 기대감이 커지고 있음.","","","","","","",""
"2026.6.8","경쟁사_해외이슈","9","‘통신사→AI 인프라 기업’…SKT, 그룹 AI 전략 핵심축 부상","서울경제","https://www.sedaily.com/article/20052980?ref=sedailyEng","국가 AI 인프라/AIDC/GPU 정책","AI 인프라","본문추출성공","주의","통신사 ai 인프라 기업 skt 그룹 ai 전략 핵심축 부상","https://www.sedaily.com/article/20052980?ref=sedailyEng","그동안 엔비디아의 SK그룹 내 협력이 고성능 메모리 공급을 맡은 SK하이닉스를 중심으로 이뤄졌다면, 앞으로는 SK텔레콤이 AI를 실제 산업 현장에 공급·활용하는 인프라 구축의 핵심 파트너로 부상할 전망임. 이번에 양 기업이 발표한 AI 팩토리는 기존 데이터센터를 넘어 GPU, 고성능 메모리, 네트워크, 전력, 운영 소프트웨어가 결합된 차세대 AI 생산 기반을 의미한음.","","","","","","",""
"2026.6.8","경쟁사_해외이슈","10","[분석_AI플랫폼 ②네이버] 최수연 체제 네이버, AI 투자 확대에 순이익 급감... 플랫폼 성장 이어갔지만 수익성 방어 시험대 올라","뉴스워커","http://www.newsworker.co.kr/news/articleView.html?idxno=430132","네이버 AI 투자 확대 및 수익성 시험대","네이버 AI 전략","본문추출성공","주의","분석 ai플랫폼 네이버 최수연 체제 네이버 ai 투자 확대에 순이익 급감 플랫폼 성장 이어갔지만 수익성 방어 시험대 올라","http://www.newsworker.co.kr/news/articleView.html?idxno=430132","[분석_AI플랫폼 ②네이버] 최수연 체제 네이버, AI 투자 확대에 순이익 급감임. 스크롤 이동 상태바 [분석_AI플랫폼 ②네이버] 최수연 체제 네이버, AI 투자 확대에 순이익 급감임.","","","","","","",""
"2026.6.8","경쟁사_해외이슈","11","CU편의점·티빙 등 대형서비스 3곳 해킹… 개인정보 줄줄 새","v.daum.net","https://v.daum.net/v/QWQVIgEoWj?f=p","CU편의점·티빙 등 해킹","개인정보보호","본문추출성공","주의","cu편의점 티빙 등 대형서비스 3곳 해킹 개인정보 줄줄 새","https://v.daum.net/v/QWQVIgEoWj?f=p","CU편의점·티빙 등 대형서비스 3곳 해킹… 개인정보 줄줄 새 김강우 기자 2026임. 17:48 음성재생 설정 이동 통신망에서 음성 재생 시 데이터 요금이 발생할 수 있습니음.","","","","","","",""
"2026.6.8","경쟁사_해외이슈","12","美 정부, AI기업 지분 보유 검토… 오픈AI와 논의","v.daum.net","https://v.daum.net/v/20260607163817116?f=p","미국 정부, AI 기업 지분 보유 검토 (오픈AI 논의)","AI_정부정책_해외","본문추출성공","주의","정부 ai기업 지분 보유 검토 오픈ai와 논의","https://v.daum.net/v/20260607163817116?f=p","美 정부, AI기업 지분 보유 검토… 오픈AI와 논의 팽동현 2026임. 16:38 음성재생 설정 이동 통신망에서 음성 재생 시 데이터 요금이 발생할 수 있습니음.","","","","","","",""
"2026.6.8","산업동향","13","'새만금 AI·수소도시' 속도…김윤덕 장관, 베이징·내몽골 수소생태계 점검","네이트","https://news.nate.com/view/20260608n24097","새만금 AI·수소도시 추진","AI 수소도시","본문추출성공","주의","새만금 ai 수소도시 속도 김윤덕 장관 베이징 내몽골 수소생태계 점검","https://news.nate.com/view/20260608n24097","국토교통부는 김윤덕 장관을 단장으로 한 출장단이 8일부터 10일까지 3일간 중국을 방문해 수소 생산·이송·저장·활용 등 전 주기 수소 기반 시설 구축 현황과 관련 정책 동향을 점검한다고 밝힘. 이번 방문은 지난 2월 정부와 현대차그룹이 체결한 9조원 규모의 새만금 투자 협약을 뒷받침하기 위한 차원임.","","","","","","",""
"2026.6.9","자사_및_계열사_이슈","1","카카오 파업 예고에 정부 촉각…비상대응체계 점검","연합뉴스","https://www.yna.co.kr/amp/view/AKR20260608070700017","카카오 노조 임단협/파업 및 내부 갈등","노사갈등","본문추출성공","주의","카카오 파업 예고에 정부 촉각 비상대응체계 점검","https://www.yna.co.kr/amp/view/AKR20260608070700017","(서울=연합뉴스) 권하영 기자 = 과학기술정보통신부는 오는 10일로 예고된 카카오[035720] 노조 파업에 대비해 카카오 측과 점검 회의를 개최했다고 8일 밝힘. 최우혁 과기정통부 정보보호네트워크정책실장과 카카오 서영훈 부사장이 참석한 이 자리에서 양측은 카카오톡·카카오맵 등 국민 생활과 밀접한 주요임.","","","","","","",""
"2026.6.9","자사_및_계열사_이슈","2","실적 좋은데 카카오는 날 수 없다, 왜?","네이트","https://news.nate.com/view/20260605n33662","카카오 실적 대비 주가 부진","카카오톡_경영/실적","본문추출실패_대체없음_제목링크만","주의","실적 좋은데 카카오는 날 수 없다 왜","https://news.nate.com/view/20260605n33662","실적 좋은데 카카오는 날 수 없다, 왜? 네이트","","","","","","",""
"2026.6.9","자사_및_계열사_이슈","3","카카오 준신위, 'AI 기본법' 대응 워크숍 개최","뉴시스","https://www.newsis.com/view/NISX20260609_0003661784","카카오 준신위, AI 기본법 대응 워크숍 개최","AI 법제화","본문추출실패_대체없음_제목링크만","주의","카카오 준신위 ai 기본법 대응 워크숍 개최","https://www.newsis.com/view/NISX20260609_0003661784","카카오 준신위, 'AI 기본법' 대응 워크숍 개최 뉴시스","","","","","","",""
"2026.6.9","자사_및_계열사_이슈","4","캐피털업계 지형 변화 일어날까, 1조 규모 애큐온캐피탈 인수전 뜨겁고 카카오뱅크도 진출 예고","비즈니스포스트","https://www.businesspost.co.kr/BP?command=article_view&num=439495","애큐온캐피탈 인수전 및 카카오뱅크 진출","인수합병","본문추출성공","주의","캐피털업계 지형 변화 일어날까 1조 규모 애큐온캐피탈 인수전 뜨겁고 카카오뱅크도 진출 예고","https://www.businesspost.co.kr/BP?command=article_view&num=439495","<카카오뱅크> [비즈니스포스트] 메리츠금융그룹, 한화생명, 카카오뱅크 등이 국내 캐피털시장 진출의 문을 두드리면서 캐피털업계에 지형변화가 일어날 가능성이 나온다.메리츠금융그룹과 한화생명은 1조 원 규모 애큐온캐피탈·저축은행 인수전에 나서 캐피털업계 규모의 변화 기대감을 키우고 있음.","","","","","","",""
"2026.6.9","정부_국회","5","개인정보 유출한 티빙·CU…쿠팡 최종 제재 수위만 기다린다","v.daum.net","https://v.daum.net/v/pcudYb8BWV?f=p","티빙·CU 개인정보 유출, 쿠팡 제재 수위 주목","개인정보 유출","본문추출성공","주의","개인정보 유출한 티빙 cu 쿠팡 최종 제재 수위만 기다린다","https://v.daum.net/v/pcudYb8BWV?f=p","개인정보 유출한 티빙·CU…쿠팡 최종 제재 수위만 기다린음. 18:16 음성재생 설정 이동 통신망에서 음성 재생 시 데이터 요금이 발생할 수 있습니음.","","","","","","",""
"2026.6.9","정부_국회","6","“아동·청소년 디지털 성범죄 대응체계 개선 방안 모색”…여성가족부·방통위·경찰청 및 법조·시민사회 모여 플랫폼 규제와 공조 체계 진단:동아경제신문 & daenews.co.kr","동아경제","https://www.daenews.co.kr/25441","global_incident:platform_regulation:platform_sector:platform_regulation","government_regulatory_enforcement","본문추출성공","주의","아동 청소년 디지털 성범죄 대응체계 개선 방안 모색 여성가족부 방통위 경찰청 및 법조 시민사회 모여 플랫폼 규제와 공조 체계 진단 동아경제신문 daenews co kr","https://www.daenews.co.kr/25441","/ 자료=김한규·황정아 국회의원실·한국여성변호사회 [동아경제신문=동아경제신문 기자] 온라인 채팅 플랫폼과 소셜네트워크서비스(SNS)를 매개로 한 아동·청소년 대상 디지털 성범죄 및 그루밍 성착취 기법이 갈수록 지능화·고도화되는 가운데 피해자 지원 체계의 사각지대를 진단하고 사법·행정당국의 실효성 있는 규제 방안을 마련하기 위한 입법 정책 토론의 장이 국회에서 열린음.","","","","","","",""
"2026.6.9","정부_국회","7","스테이블코인 감독권 갈등에 막힌 '디지털 자산 기본법'…원화 스테이블코인·현물 ETF로 돌파구 모색","뉴스N연합","https://newsyonhap.com/news/107786","스테이블코인 감독권 갈등에 막힌 '디지털 자산 기본법'","디지털 자산/스테이블코인 규제","본문추출성공","주의","스테이블코인 감독권 갈등에 막힌 디지털 자산 기본법 원화 스테이블코인 현물 etf로 돌파구 모색","https://newsyonhap.com/news/107786","금융위원회와 한국은행이 스테이블코인 감독 권한을 놓고 팽팽한 이견을 좁히지 못하면서, '디지털 자산 기본법'의 시행이 2026년으로 연기됐음. 정부는 이 공백을 메우기 위해 원화 기반 스테이블코인 개발과 디지털 자산 현물 상장지수펀드(ETF) 도입을 2026년 경제 성장 전략의 핵심 축으로 동시에 추진 중임.","","","","","","",""
"2026.6.9","정부_국회","8","중국, ‘뒷광고·가짜 리뷰’ 겨냥…온라인 제품평가 규제 강화","법치뉴스","http://www.bubb.co.kr/news/articleView.html?idxno=4886","중국, 온라인 제품평가 규제 강화","플랫폼 규제_표시/광고","본문추출성공","주의","중국 뒷광고 가짜 리뷰 겨냥 온라인 제품평가 규제 강화","http://www.bubb.co.kr/news/articleView.html?idxno=4886","중국 정부가 온라인 제품 리뷰와 비교평가 시장에 대한 규제를 대폭 강화한음. 중국 정부는 최근 온라인 리뷰·비교평가 산업이 급성장하면서 소비자 구매 결정에 미치는 영향력이 커졌지만, 일부 플랫폼과 인플루언서들이 과장 광고와 허위 리뷰, 협찬 은폐, 광고와 평가의 경계가 불분명한 콘텐츠 등을 양산하고 있다고 지적했음.","","","","","","",""
"2026.6.9","경쟁사_해외이슈","9","오픈AI도 IPO 비공개 신청서 제출…""시기 아직 결정 안해""","뉴시스","https://www.newsis.com/view/NISX20260609_0003661376","오픈AI IPO 추진","오픈AI","본문추출성공","주의","오픈ai도 ipo 비공개 신청서 제출 시기 아직 결정 안해","https://www.newsis.com/view/NISX20260609_0003661376","등록 2026.06.09 09:20:19 수정 2026.06.09 09:52:24 [보스턴=AP/뉴시스] 챗GPT 개발사 오픈AI가 미 증권거래위원회(SEC)에 비공개 상장 신청서를 제출하면서 기업공개(IPO) 절차에 본격 착수했음. 사진은 2023년 3월9일 미국 보스턴에서 컴퓨터 화면 앞 휴대전화에 오픈AI 로고가 있는 모습임.","","","","","","",""
"2026.6.9","경쟁사_해외이슈","10","삼성SDS, 과기정통부 첨단 GPU 사업 선정에 주가 강세","디지털데일리","https://www.ddaily.co.kr/page/view/2026060909393680546","국가 AI 인프라/AIDC/GPU 정책","government_ai_core_policy","본문추출성공","주의","삼성sds 과기정통부 첨단 gpu 사업 선정에 주가 강세","https://www.ddaily.co.kr/page/view/2026060909393680546","삼성SDS, 과기정통부 첨단 GPU 사업 선정에 주가 강세 [디지털데일리 김보민기자] 삼성SDS가 정부 대규모 그래픽처리장치(GPU) 확보·구축·운용 지원 사업 참여 기업으로 선정되며 주가 강세를이어가고 있음. 이번 주가 상승은 전날 과학기술정보통신부가 발표한 첨단 GPU 확보·구축·운용 지원 사업 참여 기업 선정 결과가 영향을 미친 것으로 풀이됨.","","","","","","",""
"2026.6.9","경쟁사_해외이슈","11","일베금지법 완벽정리 처벌부터 위헌 논란까지, 정말 커뮤니티 폐쇄가 가능할까","네이버 프리미엄콘텐츠","https://contents.premium.naver.com/ahnlaw/anlaw/contents/260608115043751vx","global_incident:platform_regulation:naver:platform_content_moderation_obligation","comp_domestic_direct_risk","본문추출성공","주의","일베금지법 완벽정리 처벌부터 위헌 논란까지 정말 커뮤니티 폐쇄가 가능할까","https://contents.premium.naver.com/ahnlaw/anlaw/contents/260608115043751vx","일베금지법 완벽정리 처벌부터 위헌 논란까지, 정말 커뮤니티 폐쇄가 가능할까 언제나 의뢰인과 함께하는 안영진 변호사입니음. 2026년 6월, 이른바 '일베금지법'이 국회에 발의되면서 온라인이 뜨겁게 달아오르고 있습니음.","","","","","","",""
