id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26_2_profile_reason
2612,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"[외신 에스프레소] ""미국 정부에 지분 5% 공짜로 주겠다""…오픈AI의 파격 제안, 왜?",외신 에스프레소 미국 정부에 지분 5 공짜로 주겠다 오픈ai의 파격 제안 왜,한국경제,한국경제,"Thu, 02 Jul 2026 23:06:29 GMT","[외신 에스프레소] ""미국 정부에 지분 5% 공짜로 주겠다""…오픈AI의 파격 제안, 왜? 한국경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTE5LOG5SajFUU0FscHFHN0FZcU9pUXJ1SUhrbGlRT191bkt6VFdVbVhZTmRsbnQ5Vy1pNVkybGZsSUJ0WXJ4eENZVlduMmJXTmN2djFSMk1MbGs5QQ?oc=5,google_rss_오픈AI when:2d,206.5,38.5,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,오픈AI,,,,,,,general,24.0,published_today,direct_risk,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,206.5,"strategy_mna_governance,ai_infrastructure_security",government:tech_security_policy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,
2033,경쟁사/해외이슈,경쟁사_해외이슈,KT,"SKT·KT, 퀀텀코리아서 양자보안 기술력 공개 - 머니투데이",skt kt 퀀텀코리아서 양자보안 기술력 공개,머니투데이,머니투데이,"Thu, 02 Jul 2026 05:37:54 GMT","SKT·KT, 퀀텀코리아서 양자보안 기술력 공개 - 머니투데이 머니투데이",https://news.google.com/rss/articles/CBMibEFVX3lxTFBJeWdGVENHTVZLRUZMdy14NVZGTzZHQmFSbVRoLWhsZ1pOb1FaRlp6d2EtbEhfenhVWTFYV3FBTE5hMm5CTFJNMDhfVDJ2VG9fMnZKM1VWVUx1RVhLeDZLcjZRUEdFMlFNREhBRNIBbEFVX3lxTFBJeWdGVENHTVZLRUZMdy14NVZGTzZHQmFSbVRoLWhsZ1pOb1FaRlp6d2EtbEhfenhVWTFYV3FBTE5hMm5CTFJNMDhfVDJ2VG9fMnZKM1VWVUx1RVhLeDZLcjZRUEdFMlFNREhBRA?oc=5,google_rss_KT when:2d,206.5,18.0,"phishing_security,privacy_security_reliability",security_general,"KT,SKT",,,,,,,general,14.0,published_yesterday,direct_risk,event:KT+SKT:phishing_security+privacy_security_reliability,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,206.5,privacy_security_reliability,competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:skt kt 퀀텀코리아서 양자보안 기술력 공개,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:skt kt 퀀텀코리아서 양자보안 기술력 공개,comp_domestic_strategy,,
2680,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"팔란티어 CEO, 오픈AI·앤트로픽 직격…“AI 모델 과대판매”",팔란티어 ceo 오픈ai 앤트로픽 직격 ai 모델 과대판매,OBC 뉴스,OBC 뉴스,"Thu, 02 Jul 2026 16:15:43 GMT","팔란티어 CEO, 오픈AI·앤트로픽 직격…“AI 모델 과대판매” OBC 뉴스",https://news.google.com/rss/articles/CBMiaEFVX3lxTE1JQmpsd0xNMmlUWTJIYTRFdGlGd2lpMXlKcHR3UUUwYVhHODktbXdqVUM0UF9MMFZpQS1PaGNFblY4UVBxVWd0U1ZJcmhGNUc2Qnp5V3hHV2h2NG4zRzVrUk12d0Z0aUZw?oc=5,google_rss_오픈AI AI when:2d,206.5,13.5,ai_infrastructure_security,ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,206.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_regulation_data,,
2684,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"팔란티어 CEO ""오픈AI·앤트로픽 '토큰' 모델 완전히 잘못돼""",팔란티어 ceo 오픈ai 앤트로픽 토큰 모델 완전히 잘못돼,연합뉴스,연합뉴스,"Wed, 01 Jul 2026 19:29:48 GMT","팔란티어 CEO ""오픈AI·앤트로픽 '토큰' 모델 완전히 잘못돼"" 연합뉴스",https://news.google.com/rss/articles/CBMiW0FVX3lxTE05WWNaNHlKMG9wSC03MFVta3NOTEJJX3dEYllqbmE5WThXM1RHc2dOVmdpSVFQZGZ5M2t3MGRESmFtejBiV3ZyeEpSWlhfbTBxazVoX1g2djJJVVnSAWBBVV95cUxPY0FudVNsa0pfNVlkU0lvYkFtS1BrQ0tOVEl5ZlRFdFk4UTMycFJBUlotZ01QbmloRjdQLXYxM3pTSVN3X0owVUJZZmhjUHQtVlR2bjllYTdxRm5SSTZRekE?oc=5,google_rss_오픈AI AI when:2d,206.0,13.5,ai_infrastructure_security,ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,206.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_regulation_data,,
3017,경쟁사/해외이슈,경쟁사_해외이슈,애플,"삼성전자, 앤트로픽 AI칩 수탁생산 협의···테슬라·엔비디아·애플 이은 '빅커스텀'",삼성전자 앤트로픽 ai칩 수탁생산 협의 테슬라 엔비디아 애플 이은 빅커스텀,뉴스프리존,뉴스프리존,"Fri, 03 Jul 2026 00:33:31 GMT","삼성전자, 앤트로픽 AI칩 수탁생산 협의···테슬라·엔비디아·애플 이은 '빅커스텀' 뉴스프리존",https://news.google.com/rss/articles/CBMid0FVX3lxTE96YnQ5ZkFMTXppd0Y2T2FBbzFxdkJ2eFBfV1JMY2t1OHJuTEI0NGRzRTNCMG1kM1V2cWpRWWp1dE1VZTdJLVdiTUhNQy1VXzNYYjlmTU53MHlSMk54ZENObU9Va3lscWF3YlhKdUpxdEtqSTFrM3dZ0gF3QVVfeXFMT3pidDlmQUxNeml3RjZPYUFvMXF2QnZ4UF9XUkxja3U4cm5MQjQ0ZHNFM0IwbWQzVXZxalFZanV0TVVlN0ktV2JNSE1DLVVfM1hiOWZNTncweVIyTnhkQ05tT1VreWxxYXdiWEp1SnF0S2pJMWszd1k?oc=5,google_rss_애플 when:2d,206.0,11.0,ai_infrastructure_security,ai_infrastructure_security,"애플,앤트로픽",,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:apple:anthropic_glasswing_security,consultation,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,206.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:apple:anthropic_glasswing_security:investigation_or_consultation,global_incident:ai_security_policy:apple:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:ai_security_policy:apple:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:apple:anthropic_glasswing_security,comp_overseas_regulation_data,,
1761,경쟁사/해외이슈,경쟁사_해외이슈,네이버,[AI 수익전쟁①] 검색 넘어 쇼핑까지…네이버 AI 광고 생태계 확장,ai 수익전쟁 검색 넘어 쇼핑까지 네이버 ai 광고 생태계 확장,v.daum.net,v.daum.net,"Thu, 02 Jul 2026 15:02:00 GMT",[AI 수익전쟁①] 검색 넘어 쇼핑까지…네이버 AI 광고 생태계 확장 v.daum.net,https://news.google.com/rss/articles/CBMiVEFVX3lxTFBrVEZMdWM4M3VMalNDWFYwS1BUTUU2U2dDNGZjd0wtaVVxdGRQc293aGNjTVBfVjJhcEduYkxRN1hIcXg2NmF6S3pOWC1JUk04Yjh4SA?oc=5,google_rss_네이버 when:2d,205.5,16.5,"ai_infrastructure_security,search_ads",ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,205.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:ai 수익전쟁 검색 넘어 쇼핑까지 네이버 ai 광고 생태계 확장,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,5,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,self_filler_reference:ai 수익전쟁 검색 넘어 쇼핑까지 네이버 ai 광고 생태계 확장,self_filler_reference,,
1749,경쟁사/해외이슈,경쟁사_해외이슈,네이버,[AI 수익전쟁①] 검색 넘어 쇼핑까지…네이버 AI 광고 생태계 확장,ai 수익전쟁 검색 넘어 쇼핑까지 네이버 ai 광고 생태계 확장,더팩트,더팩트,"Thu, 02 Jul 2026 15:00:00 GMT",[AI 수익전쟁①] 검색 넘어 쇼핑까지…네이버 AI 광고 생태계 확장 더팩트,https://news.google.com/rss/articles/CBMiVEFVX3lxTE5KdTR1TDRfUFlGRWRvaE82OW9abTd3VE1uWS1faXRyOEs2QWRTaHc0WXctRWJfeV9mUzNRUXFyLUdsT1J4Yl9FQjVPY3BWNTR1WnVsbtIBVEFVX3lxTE5KdTR1TDRfUFlGRWRvaE82OW9abTd3VE1uWS1faXRyOEs2QWRTaHc0WXctRWJfeV9mUzNRUXFyLUdsT1J4Yl9FQjVPY3BWNTR1WnVsbg?oc=5,google_rss_네이버 when:2d,205.5,16.5,"ai_infrastructure_security,search_ads",ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,naver,205.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:ai 수익전쟁 검색 넘어 쇼핑까지 네이버 ai 광고 생태계 확장,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:ai 수익전쟁 검색 넘어 쇼핑까지 네이버 ai 광고 생태계 확장,comp_domestic_ai_platform,,
3264,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"앤트로픽, '클로드 코드' 중국 사용자 비밀 추적 논란…결국 기능 철회",앤트로픽 클로드 코드 중국 사용자 비밀 추적 논란 결국 기능 철회,AI타임스,AI타임스,"Thu, 02 Jul 2026 09:18:39 GMT","앤트로픽, '클로드 코드' 중국 사용자 비밀 추적 논란…결국 기능 철회 AI타임스",https://news.google.com/rss/articles/CBMiakFVX3lxTE1TU2RaWGdiX1RxaWdMYXJHbVpBczhhOUdlU2hBdDhudU5GVndDcXlXUlFDZldxejV2QVYzR1h5eWJUX0hwZkJ4Z0FoR3JUS2xuVkdkZU9XdnloUEdKN0JqNDNteDlxT2hGY3c?oc=5,google_rss_중국 AI when:2d,205.5,14.0,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,앤트로픽,,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:sector:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,205.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:sector:anthropic_glasswing_security:general,global_incident:ai_security_policy:sector:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:sector:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:sector:anthropic_glasswing_security,comp_overseas_platform_ai,,
2773,경쟁사/해외이슈,경쟁사_해외이슈,MS,"앤트로픽, MS 애저에 '클로드' 배포…""AI 동맹 결실""",앤트로픽 ms 애저에 클로드 배포 ai 동맹 결실,MSN,MSN,"Thu, 02 Jul 2026 08:38:58 GMT","앤트로픽, MS 애저에 '클로드' 배포…""AI 동맹 결실"" MSN",https://news.google.com/rss/articles/CBMiuAJBVV95cUxNQktqOS1RVDdwbTBYWTB0cnJuNTljaTJRRlJ1dUhBSldRcTdFcUszZkFvQjRRSmtMcG5WcjVkS3VLb3VVY1k4emtXWU81SXhjcjBsUVVMeVJYOHZYUGpBQWhaZGxDaDY1RjFPV2pHYm81NjlJWU9aRi1mV2FlSUxzSVc2STl6LThVREVpWXRGcHR1NEJibk5NYkhMeUV5ck9PUGp6endlQkhuM1M2cjB4Z1hLd3VKYzNtb1FHQmNlMkl3SEswTk9PMlY2RTh0Ri1mSENIV0VDWkVyT2xWeEdzcmZSdkx2RFM1SHQyeFpZQjJwNnNnUGJOSHprQ1RGMVZ0VjQ1dVdPb1hCVDk2Ul95U3hqdFVHSmlqZE1wYjF0V2o2YzkxR0VKUGVqMUswak9FeDRqaExNZUE?oc=5,google_rss_MS when:2d,205.5,14.0,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,앤트로픽,,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:sector:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,205.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:sector:anthropic_glasswing_security:general,global_incident:ai_security_policy:sector:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:sector:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:sector:anthropic_glasswing_security,comp_overseas_platform_ai,,
2712,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"팔란티어 CEO “오픈AI·앤트로픽 토큰 모델, 완전히 잘못됐다”",팔란티어 ceo 오픈ai 앤트로픽 토큰 모델 완전히 잘못됐다,전자신문,전자신문,"Wed, 01 Jul 2026 22:00:25 GMT","팔란티어 CEO “오픈AI·앤트로픽 토큰 모델, 완전히 잘못됐다” 전자신문",https://news.google.com/rss/articles/CBMiTkFVX3lxTE9GSXVTN2Nzcmx3MjFTUnJwcUl4LXhBak81S3BOaXdocHpEMVM3M3NYM1lyWV9Oal9Sak43b1gzRTBUdzdxQnRWOF92ZURQQQ?oc=5,google_rss_오픈AI site:etnews.com when:2d,205.0,13.5,ai_infrastructure_security,ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,205.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,
609,정부/국회,정부_국회,공정거래위원회,"美하원 법사위 ""韓정부 쿠팡 차별"" … 과도한 과징금과 강압적 조사·규제 부과",하원 법사위 정부 쿠팡 차별 과도한 과징금과 강압적 조사 규제 부과,Queen 이코노미퀸,Queen 이코노미퀸,"Thu, 02 Jul 2026 03:48:00 GMT","美하원 법사위 ""韓정부 쿠팡 차별"" … 과도한 과징금과 강압적 조사·규제 부과 Queen 이코노미퀸",https://news.google.com/rss/articles/CBMiaEFVX3lxTE9Zb0psQ2Fpbmt0cWRaVExoWDlFV2ZOc3huSVMyT2RMQ28zQVVsSUlPNUtBa1V1NjRDMTN6a2ZkXzFUZXpkcUE3VzdpRndhNDREZXVJdDk5dkJXZlMzQ3h4Vk95XzVHbmJv?oc=5,google_rss_공정거래위원회 규제 when:2d,204.6,137.0,"antitrust_platform,legal_regulatory_enforcement,policy_legislation",antitrust_general,쿠팡,,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:coupang:platform_operator_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,coupang_competitor_enforcement_or_risk,Y,coupang,204.6,"legal_regulatory_enforcement,policy_legislation",government:platform_obligation,global_incident:platform_regulation:coupang:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:coupang:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,global_incident:platform_regulation:coupang:platform_operator_obligation,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,4,2,1,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,GOV_GENERAL_LOW_RELEVANCE,COMP_DOMESTIC_DIRECT_RISK,domestic,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,global_incident:platform_regulation:coupang:platform_operator_obligation,comp_domestic_direct_risk,,
2665,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"""오픈AI, 美 정부에 지분 5% 양도 논의…정치적 장애물 제거 목적""",오픈ai 정부에 지분 5 양도 논의 정치적 장애물 제거 목적,v.daum.net,v.daum.net,"Thu, 02 Jul 2026 07:14:40 GMT","""오픈AI, 美 정부에 지분 5% 양도 논의…정치적 장애물 제거 목적"" v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTFBOTWZMbG5HNWNsNk5BTmwwYlZDdTdSZlV1cXpxZUtxVzVJZ09uQmZZYUZ6dFBtRjJRelhFSjNuVWpHTmw4amc?oc=5,google_rss_오픈AI when:2d,204.5,48.5,"ai_infrastructure_security,privacy_security_reliability,strategy_mna_governance",ai_infrastructure_security,오픈AI,,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,204.5,"privacy_security_reliability,strategy_mna_governance,ai_infrastructure_security",government:tech_security_policy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,self_filler_reference,,
2650,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI, 美 정부에 지분 5% 양도 논의…정치적 장애물 제거 목적",오픈ai 정부에 지분 5 양도 논의 정치적 장애물 제거 목적,아주경제,아주경제,"Thu, 02 Jul 2026 07:14:33 GMT","오픈AI, 美 정부에 지분 5% 양도 논의…정치적 장애물 제거 목적 아주경제",https://news.google.com/rss/articles/CBMiWEFVX3lxTE9Gd2p4V1o0dHFCdXhiUkoxd3BzQlgteHYtSkw1WTFZWG9mWkR6MEY1R2U3WThuTHFlLWRKbWRlX3otbm53Y29nd2dFOVVzT21LYnpnSTEtQnnSAVhBVV95cUxPRndqeFdaNHRxQnV4YlJKMXdwc0JYLXh2LUpMNVkxWVhvZlpEejBGNUdlN1k4bkxxZS1kSm1kZV96LW5ud2NvZ3dnRTlVc09tS2J6Z0kxLUJ5?oc=5,google_rss_오픈AI when:2d,204.5,48.5,"ai_infrastructure_security,privacy_security_reliability,strategy_mna_governance",ai_infrastructure_security,오픈AI,,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:ai_security_policy:openai:openai_security_access,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,204.5,"privacy_security_reliability,strategy_mna_governance,ai_infrastructure_security",government:tech_security_policy,global_incident:ai_security_policy:openai:openai_security_access:general,global_incident:ai_security_policy:openai:openai_security_access,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:openai_security_access,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:openai_security_access,comp_overseas_platform_ai,,
2504,경쟁사/해외이슈,경쟁사_해외이슈,구글,"구글, 8년간 다퉜던 EU반독점 소송 패소…과징금 역대 최대 7.3조 확정",구글 8년간 다퉜던 eu반독점 소송 패소 과징금 역대 최대 7 3조 확정,블루밍비트,블루밍비트,"Thu, 02 Jul 2026 14:09:00 GMT","구글, 8년간 다퉜던 EU반독점 소송 패소…과징금 역대 최대 7.3조 확정 블루밍비트",https://news.google.com/rss/articles/CBMiUEFVX3lxTE5WblZONmIyTUlkU18zaHFLRzBQT0xwVTBJdlFqdDRjVXlBWUkxMThNMS0tbzBwZTUzRnhNc3N6aFU5SG14cDlJaTZGcTBocW1M?oc=5,google_rss_구글 when:2d,204.5,45.5,"antitrust_platform,legal_regulatory_enforcement,market_power_platform",antitrust_inapp,구글,,,,,,,general,14.0,published_yesterday,official_action,global_incident:platform_regulation:google:platform_regulation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,204.5,"legal_regulatory_enforcement,market_power_platform",competitor:regulatory_enforcement,global_incident:platform_regulation:google:platform_regulation:policy_change,global_incident:platform_regulation:google:platform_regulation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:platform_regulation:google:platform_regulation,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:platform_regulation:google:platform_regulation,comp_overseas_regulation_data,,
