id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v27_event_key,v26가드레일사유,v26_2_profile_reason
2551,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"메타, 뮤즈 스파크 1.1 공개...코딩AI로 앤트로픽·오픈AI에 도전",메타 뮤즈 스파크 1 1 공개 코딩ai로 앤트로픽 오픈ai에 도전,디지털투데이,디지털투데이,"Thu, 09 Jul 2026 20:16:56 GMT","메타, 뮤즈 스파크 1.1 공개...코딩AI로 앤트로픽·오픈AI에 도전 디지털투데이",https://news.google.com/rss/articles/CBMic0FVX3lxTFBzYWFEb3RVZzBEWjQ1QjV5VjhPUnJKaVZnRE1Oenl5VUJJTmFtckozX2dfNXQ1RVh5M2RtRmVMaFl5d2x3b0ZPbDdXbjlFUDM4WTNzWmtMR2h4MUpVcXNjUHg3eGVLanZOYlRHdEhKX0dIMkU?oc=5,google_rss_오픈AI when:2d,206.5,13.5,ai_infrastructure_security,ai_infrastructure_security,"메타,앤트로픽,오픈AI",,,,,,,general,24.0,published_today,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,206.5,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:announcement,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,,
2609,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"그록 4.5, 더 저렴한 에이전틱 AI로 OpenAI·앤트로픽에 도전한다",그록 4 5 더 저렴한 에이전틱 ai로 openai 앤트로픽에 도전한다,Yellow.com,Yellow.com,"Thu, 09 Jul 2026 07:32:16 GMT","그록 4.5, 더 저렴한 에이전틱 AI로 OpenAI·앤트로픽에 도전한다 Yellow.com",https://news.google.com/rss/articles/CBMizwJBVV95cUxQTmlacy02R1hPZlA3bmNDdk5rMERaTnF4VFdmR3VmejNwcXhncjhtUDJyNXM1a0k2Y21CNUc5azZ5enZaNnVPUmtYaHFjWHJ3bmhINEhjT0lSZ2Z1MkgtRGd1SFNNaHVlUmplR214TUFwOTB0ZFJxZkRFYkt0SUhXdVBfRzlUaUMwMDRQTjJKanUyNDJhOFdMeGEwQlRCX2s0bjVOS3F5ZDloRGpUejNMeFlVUGdlNDA3Nm12a2hyaDM4QXJGUUh3V2UycGJaR2dsN3h2TjBpVm05NklSZVpiaV9CZGRFZ09GTVBzYWJ0V3RaYTRYS2xVemxoNjBxdE5Cb0NKUmxhMGlIVzh4Q0h2QWEzc2J2SzBJZ0lvYXhQeVY0aTAzdUI1WFVoUnVvSVhUTzNkOU5saHpUZUwxRjY2YXo4RVFsMGphWlFHcXBhSQ?oc=5,google_rss_오픈AI 조사 when:2d,206.0,16.5,"ai_agent,ai_infrastructure_security",ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,206.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,,
2763,경쟁사/해외이슈,경쟁사_해외이슈,메타,"""메타, 9월부터 자체 AI칩 양산…엔비디아 의존도 축소""",메타 9월부터 자체 ai칩 양산 엔비디아 의존도 축소,네이트,네이트,"Fri, 10 Jul 2026 00:34:00 GMT","""메타, 9월부터 자체 AI칩 양산…엔비디아 의존도 축소"" 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1PcHp0RkdsVXdjemtYblN1RzlOWlFRdEo5QUh1VElCWElYVGM5aFNZMjRRR3FHdk1EV3ZGWlZnLWg4WVlFTzY2ekp1OFFKTkljTWhv?oc=5,google_rss_메타 AI when:2d,206.0,11.0,ai_infrastructure_security,ai_infrastructure_security,메타,,,,,,,general,24.0,published_today,business_change,event:메타:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,206.0,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,comp_overseas_platform_ai:메타 9월부터 자체 ai칩 양산 엔비디아 의존도 축소,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_platform_ai:메타 9월부터 자체 ai칩 양산 엔비디아 의존도 축소,comp_overseas_platform_ai,,,
2762,경쟁사/해외이슈,경쟁사_해외이슈,메타,"[글로벌] 메타, AI 인프라 투자 지속...'뮤즈 이미지' 인스타·와츠앱에 적용",글로벌 메타 ai 인프라 투자 지속 뮤즈 이미지 인스타 와츠앱에 적용,테크M,테크M,"Thu, 09 Jul 2026 08:07:40 GMT","[글로벌] 메타, AI 인프라 투자 지속...'뮤즈 이미지' 인스타·와츠앱에 적용 테크M",https://news.google.com/rss/articles/CBMiakFVX3lxTE5OWFQ2TEVWNE1qaWpUd2pzMC11TUwwZi13d0pVRmwycU5MTlg5NVBmQXNzRWRJUU5hTkNCQVJWYXJYTTBxVE1abDdtU3MtUjFYSkZ6M3V3NmY3STZ3ZUhybWZiRHBPa1puZFHSAWpBVV95cUxOTlhUNkxFVjRNamlqVHdqczAtdU1MMGYtd3dKVUZsMnFOTE5YOTVQZkFzc0VkSVFOYU5DQkFSVmFyWE0wcVRNWmw3bVNzLVIxWEpGejN1dzZmN0k2d2VIcm1mYkRwT2tabmRR?oc=5,google_rss_메타 AI when:2d,205.5,72.0,"ai_infrastructure_security,platform_obligation",ai_infrastructure_security,메타,,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,business_change,global_incident:platform_regulation:meta:platform_content_moderation_obligation,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,205.5,"ai_infrastructure_security,platform_obligation",competitor:platform_obligation,global_incident:platform_regulation:meta:platform_content_moderation_obligation:general,global_incident:platform_regulation:meta:platform_content_moderation_obligation,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,국가 AI 인프라/AIDC/GPU 정책,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,국가 AI 인프라/AIDC/GPU 정책,comp_overseas_platform_ai,,,
2805,경쟁사/해외이슈,경쟁사_해외이슈,메타,"메타, 캐나다 데이터센터 설립 … 애플, 브로드컴과 45조원 계약",메타 캐나다 데이터센터 설립 애플 브로드컴과 45조원 계약,매일경제,매일경제,"Thu, 09 Jul 2026 08:31:56 GMT","메타, 캐나다 데이터센터 설립 … 애플, 브로드컴과 45조원 계약 매일경제",https://news.google.com/rss/articles/CBMiTkFVX3lxTE1LaDZoWnpKREpNY2d4ek1fZERqOTN6dUNEenJUY1FWdG8wWmVnVHpMcmprOGNORWh3TGZFU1NzS19pVkNfY2tJSWRwcW5wZw?oc=5,google_rss_메타 site:mk.co.kr when:2d,205.5,14.0,ai_infrastructure_security,ai_infrastructure_security,"메타,애플",,,,,,,general,14.0,published_yesterday,general,event:메타+애플:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,205.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,comp_overseas_regulation_data:메타 캐나다 데이터센터 설립 애플 브로드컴과 45조원 계약,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_regulation_data:메타 캐나다 데이터센터 설립 애플 브로드컴과 45조원 계약,comp_overseas_regulation_data,,,
1850,경쟁사/해외이슈,경쟁사_해외이슈,네이버,네이버 '엔클라우드챗' 9월 종료…단순 채팅 접고 AI 상담에 집중,네이버 엔클라우드챗 9월 종료 단순 채팅 접고 ai 상담에 집중,MTN 머니투데이방송,MTN 머니투데이방송,"Thu, 09 Jul 2026 21:00:01 GMT",네이버 '엔클라우드챗' 9월 종료…단순 채팅 접고 AI 상담에 집중 MTN 머니투데이방송,https://news.google.com/rss/articles/CBMiZEFVX3lxTFBTTjdHYTlDcUF6a0ZmWjJTU1Rvd1JGdTlSaGtEUHgxLU50dUNYRFpoQXZUb3UwODg4OWZEcExOSVNINWo0bHhtaTc0dkRyc1EwcVh1NGJlckhGdHl6eUdoV0ZLMEg?oc=5,google_rss_네이버 when:2d,205.5,13.5,ai_infrastructure_security,ai_infrastructure_security,네이버,,,,,,,general,24.0,published_today,business_change,event:네이버:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,naver,205.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,comp_domestic_ai_platform:네이버 엔클라우드챗 9월 종료 단순 채팅 접고 ai 상담에 집중,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_ai_platform:네이버 엔클라우드챗 9월 종료 단순 채팅 접고 ai 상담에 집중,comp_domestic_ai_platform,,,
2623,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"에이트코 홀딩스, 3억 9700만 달러 규모 자산 현황 공개…OpenAI 지분 및 월드코인 대량 보유",에이트코 홀딩스 3억 9700만 달러 규모 자산 현황 공개 openai 지분 및 월드코인 대량 보유,데이터투자,데이터투자,"Thu, 09 Jul 2026 12:47:40 GMT","에이트코 홀딩스, 3억 9700만 달러 규모 자산 현황 공개…OpenAI 지분 및 월드코인 대량 보유 데이터투자",https://news.google.com/rss/articles/CBMic0FVX3lxTE9qQU5iNURrNG9mU2JmcUJzdHV3UUV0eWxJVWxBNmNhNm93aFBHeWZrZlNxd255VkJ6dE05bjhTam50QXpBWC13V0tUYk10REUyeGM0Q2cyQ2Z1YWZMeWwySndDYzh2aDBvSWR0Sm0yc3pvVGM?oc=5,google_rss_오픈AI 스테이블코인 when:2d,204.5,45.5,"ai_infrastructure_security,digital_asset_stablecoin,strategy_mna_governance",ai_infrastructure_security,오픈AI,,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:mna_capital:openai:mna_capital,rumor_or_report,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,global_platform_or_overseas_rule,Y,global,204.5,"strategy_mna_governance,ai_infrastructure_security,digital_asset_stablecoin",competitor:strategy_mna,global_incident:mna_capital:openai:mna_capital:announcement,global_incident:mna_capital:openai:mna_capital,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,global_incident:mna_capital:openai:mna_capital,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:mna_capital:openai:mna_capital,comp_overseas_regulation_data,,,
2589,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"오픈AI와 앤트로픽, 스타트업 잡으려 컴퓨팅 무료 공세",오픈ai와 앤트로픽 스타트업 잡으려 컴퓨팅 무료 공세,한국경제,한국경제,"Wed, 08 Jul 2026 23:13:39 GMT","오픈AI와 앤트로픽, 스타트업 잡으려 컴퓨팅 무료 공세 한국경제",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBvdVVyYndxbTJVekxxdUFpODRkdUs1ODRYOGIyUUZmWExOWTliU0RVRklWRnhMZEZtZFh4QzZ3WmRQWS1yLTFHcVY4eDhhc1Q0WTQ2N1pOUDJyQdIBVEFVX3lxTFBmVDVTT2QwOXJzNFNOZWd2cEs5VjQzZktoTFg3VTNfd2JpOVlKQ2s2WFJncllIbUtLTFN2cFQ0REdERlhtMERwa0l0TktualIxS0ViZQ?oc=5,"google_rss_""오픈AI"" when:2d",204.0,13.5,ai_infrastructure_security,ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,204.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,,
2955,경쟁사/해외이슈,경쟁사_해외이슈,애플,"애플, '제재 대상' 中 D램까지 테스트?…삼성·SK 압박카드 될까",애플 제재 대상 d램까지 테스트 삼성 sk 압박카드 될까,뉴시스,뉴시스,"Thu, 09 Jul 2026 01:32:07 GMT","애플, '제재 대상' 中 D램까지 테스트?…삼성·SK 압박카드 될까 뉴시스",https://news.google.com/rss/articles/CBMieEFVX3lxTE9yNWFKNWJ3QmpkaXNYb2xCMUI3cVYxU0o5ZThZM09LbVdOSUVkdURQRkRFY21BT2tqaXZRa3hibl9jMG9JRnRkZF9jSlZkcU1BMUo5NnBfRHhrN3ZtVXNncGlwVTVTN21aa2xMT0RsVFJmbVJObVA1V9IBeEFVX3lxTE9yNWFKNWJ3QmpkaXNYb2xCMUI3cVYxU0o5ZThZM09LbVdOSUVkdURQRkRFY21BT2tqaXZRa3hibl9jMG9JRnRkZF9jSlZkcU1BMUo5NnBfRHhrN3ZtVXNncGlwVTVTN21aa2xMT0RsVFJmbVJObVA1Vw?oc=5,google_rss_애플 site:newsis.com when:2d,203.5,69.0,legal_regulatory_enforcement,legal_regulatory_enforcement,애플,,Y,,,,competitor:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,global_incident:platform_regulation:apple:platform_operator_obligation,penalty_or_sanction,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,203.5,legal_regulatory_enforcement,competitor:platform_obligation,global_incident:platform_regulation:apple:platform_operator_obligation:sanction_penalty,global_incident:platform_regulation:apple:platform_operator_obligation,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,competitor_general_low_relevance,global_incident:platform_regulation:apple:platform_operator_obligation,카카오 대외협력 관점 간접 참고,4,2,2,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_GENERAL_LOW_RELEVANCE,overseas,,카카오 대외협력 관점 간접 참고,global_incident:platform_regulation:apple:platform_operator_obligation,competitor_general_low_relevance,,,
2593,경쟁사/해외이슈,경쟁사_해외이슈,오픈AI,"[AI는 지금] 커서 품은 스페이스XAI, 코딩 AI에 꽂혔다…오픈AI·앤트로픽 추격 본격화",ai는 지금 커서 품은 스페이스xai 코딩 ai에 꽂혔다 오픈ai 앤트로픽 추격 본격화,지디넷코리아,지디넷코리아,"Thu, 09 Jul 2026 02:21:43 GMT","[AI는 지금] 커서 품은 스페이스XAI, 코딩 AI에 꽂혔다…오픈AI·앤트로픽 추격 본격화 지디넷코리아",https://news.google.com/rss/articles/CBMiVkFVX3lxTFBjVW9VUmpwVktidDllc2E5OHAyM1hKYXZVdWlDLTBiQXhrc0hBbTBWbmxndW5acXFqWEdTU29KMnRTM196N2NNdjdHQmNONm9lalhQTHVn?oc=5,"google_rss_""오픈AI"" when:2d",203.0,13.5,ai_infrastructure_security,ai_infrastructure_security,"앤트로픽,오픈AI",,,,,,,general,14.0,published_yesterday,business_change,global_incident:ai_security_policy:openai:anthropic_glasswing_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,203.0,ai_infrastructure_security,competitor:ai_strategy,global_incident:ai_security_policy:openai:anthropic_glasswing_security:general,global_incident:ai_security_policy:openai:anthropic_glasswing_security,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_overseas_platform_ai,global_incident:ai_security_policy:openai:anthropic_glasswing_security,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_PLATFORM_AI,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,global_incident:ai_security_policy:openai:anthropic_glasswing_security,comp_overseas_platform_ai,,,
2133,경쟁사/해외이슈,경쟁사_해외이슈,LGU+,"LGU+, IT투자액 7.7% 보안에 썼다…""정보보호는 비용 아닌 투자""",lgu+ it투자액 7 7 보안에 썼다 정보보호는 비용 아닌 투자,아시아경제,아시아경제,"Thu, 09 Jul 2026 02:28:34 GMT","LGU+, IT투자액 7.7% 보안에 썼다…""정보보호는 비용 아닌 투자"" 아시아경제",https://news.google.com/rss/articles/CBMiYEFVX3lxTE5oelFtQTJGOS1rM2g4U3VMZFR3N3NBOGExRE5BZ3I3NU40ZzFvbXNmdHRxQzRGdERtMWNEVGc3d0pHMnZfV1ZQeWptMUVkVElsdUU5WGN0dmFMaUl5c1c1Qg?oc=5,google_rss_LGU+ when:2d,202.5,18.0,"phishing_security,privacy_security_reliability",security_general,LGU+,,,,,,,general,14.0,published_yesterday,direct_risk,event:LGU+:phishing_security+privacy_security_reliability,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,naver_telco_strategy_or_infra,Y,telco,202.5,privacy_security_reliability,competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:lgu+ it투자액 7 7 보안에 썼다 정보보호는 비용 아닌 투자,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:lgu+ it투자액 7 7 보안에 썼다 정보보호는 비용 아닌 투자,comp_domestic_strategy,,,
2806,경쟁사/해외이슈,경쟁사_해외이슈,메타,메타는 주식 대역죄인? … 데이터센터 투자할 기회 준 셈,메타는 주식 대역죄인 데이터센터 투자할 기회 준 셈,매일경제,매일경제,"Wed, 08 Jul 2026 20:15:00 GMT",메타는 주식 대역죄인? … 데이터센터 투자할 기회 준 셈 매일경제,https://news.google.com/rss/articles/CBMiUkFVX3lxTFBIVmYzdkUyd0xaaDBNVWRkM3hWblQ4ejd5RGlFQVRKcV9STWwzTzVEaE9YTDBxNXExQ1Jzc2E3TnZCWUFaWWpvNGxacVZRWXQ4N1E?oc=5,google_rss_메타 site:mk.co.kr when:2d,202.5,14.0,ai_infrastructure_security,ai_infrastructure_security,메타,,,,,,,general,14.0,published_yesterday,general,event:메타:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,202.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,comp_overseas_regulation_data:메타는 주식 대역죄인 데이터센터 투자할 기회 준 셈,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_regulation_data:메타는 주식 대역죄인 데이터센터 투자할 기회 준 셈,comp_overseas_regulation_data,,,
2807,경쟁사/해외이슈,경쟁사_해외이슈,메타,"펨비나 파이프라인, 메타 데이터센터 전력공급 프로젝트 참여",펨비나 파이프라인 메타 데이터센터 전력공급 프로젝트 참여,매일경제 마켓,매일경제 마켓,"Wed, 08 Jul 2026 20:04:35 GMT","펨비나 파이프라인, 메타 데이터센터 전력공급 프로젝트 참여 매일경제 마켓",https://news.google.com/rss/articles/CBMiUkFVX3lxTFBESGYzX1J0T1hOMXJ6dFh0U0NVWlE2RjdSajJKMzVXbTQyQmdTbm01djBOdTZCbGk2R2lreUZma2Ntc044WkZhSkxETTZFNFJmZ2c?oc=5,google_rss_메타 site:mk.co.kr when:2d,202.5,14.0,ai_infrastructure_security,ai_infrastructure_security,메타,,,,,,,general,14.0,published_yesterday,general,event:메타:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,202.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,comp_overseas_regulation_data:펨비나 파이프라인 메타 데이터센터 전력공급 프로젝트 참여,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_regulation_data:펨비나 파이프라인 메타 데이터센터 전력공급 프로젝트 참여,comp_overseas_regulation_data,,,
2709,경쟁사/해외이슈,경쟁사_해외이슈,메타,"메타, 캐나다에 1GW 초대형 데이터센터 구축...2031년 가동",메타 캐나다에 1gw 초대형 데이터센터 구축 2031년 가동,디일렉,디일렉,"Thu, 09 Jul 2026 09:21:20 GMT","메타, 캐나다에 1GW 초대형 데이터센터 구축...2031년 가동 디일렉",https://news.google.com/rss/articles/CBMiZkFVX3lxTFBvUHhPejNjamxMa0NtQWJWaDdFT0doVlZwcDh6aklfZGtrOFE4TjVUWjZobWpMU1VnWTJxU01rZV9kWmc0N0V2Q045bFhfUHNRS010OWxRTlA5UldoNTRQWlFVWFJ6Zw?oc=5,google_rss_메타 when:2d,202.5,14.0,ai_infrastructure_security,ai_infrastructure_security,메타,,,,,,,general,14.0,published_yesterday,general,event:메타:ai_infrastructure_security,action_started,Y,"industry_basis_pass:actor=True,change=True,bridge=True",3,global_platform_or_overseas_rule,Y,global,202.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,comp_overseas_regulation_data:메타 캐나다에 1gw 초대형 데이터센터 구축 2031년 가동,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_regulation_data:메타 캐나다에 1gw 초대형 데이터센터 구축 2031년 가동,comp_overseas_regulation_data,,,
2734,경쟁사/해외이슈,경쟁사_해외이슈,메타,"메타, 캐나다 데이터센터 설립 … 애플, 브로드컴과 45조원 계약",메타 캐나다 데이터센터 설립 애플 브로드컴과 45조원 계약,v.daum.net,v.daum.net,"Thu, 09 Jul 2026 08:33:01 GMT","메타, 캐나다 데이터센터 설립 … 애플, 브로드컴과 45조원 계약 v.daum.net",https://news.google.com/rss/articles/CBMiS0FVX3lxTE9EUmRoaE1YSWlkcFlpWkIteUVOSV94ZnRVZkpkOTQtN19DWENOc2g3eGg1X25zd0F1Y0QtelZ2OVM4bGNXa3owbTNxbw?oc=5,google_rss_메타 when:2d,202.5,14.0,ai_infrastructure_security,ai_infrastructure_security,"메타,애플",,,,,,,general,14.0,published_yesterday,general,event:메타+애플:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,global_platform_or_overseas_rule,Y,global,202.5,ai_infrastructure_security,competitor:ai_strategy,,,경쟁사_해외이슈,SELF_AFFILIATE_BUSINESS,self_filler_reference,self_filler_reference:메타 캐나다 데이터센터 설립 애플 브로드컴과 45조원 계약,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류 / v26.2: overseas structural industry candidate,local_low_confidence,OFF_TOPIC,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,self_filler_reference:메타 캐나다 데이터센터 설립 애플 브로드컴과 45조원 계약,self_filler_reference,,,
