id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형
1437,정부/국회,정부_국회,스테이블코인,"CertiK, '2026 스테이블코인 위협 보고서' 발표… 브리지 해킹 및 국가 주도 제재 회피 실태 경고",certik 2026 스테이블코인 위협 보고서 발표 브리지 해킹 및 국가 주도 제재 회피 실태 경고,코리아스타트업포스트,코리아스타트업포스트,"Sun, 07 Jun 2026 08:55:21 GMT","CertiK, '2026 스테이블코인 위협 보고서' 발표… 브리지 해킹 및 국가 주도 제재 회피 실태 경고 코리아스타트업포스트",https://news.google.com/rss/articles/CBMiVEFVX3lxTFBEckN5UkthNEZyVnpjTnNiLUZRRXRuNC1RYW94UGRCX01BODM0TE5wT3MtZGtCX0p0YlVRc3FLTU9YakMzV29HMVRLSEJ4LXpyNEh4dg?oc=5,google_rss_스테이블코인 해킹 when:1d,80.0,94.0,"digital_asset_stablecoin,legal_regulatory_enforcement,phishing_security,privacy_security_reliability,stablecoin",stablecoin_general,,,,,,,,general,80.0,"legal_regulatory_enforcement,privacy_security_reliability,digital_asset_stablecoin",government:regulatory_enforcement,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy:sanction_penalty,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,정부_국회,GOV_FINANCIAL_DIGITAL_POLICY,스테이블코인 위협 보고서,"CertiK, 스테이블코인 위협 보고서 발표",CertiK가 발표한 '2026 스테이블코인 위협 보고서'에서 브리지 해킹 및 국가 주도 제재 회피 실태를 경고함.,3,1,1,,,카카오의 금융 서비스와 직결될 수 있는 스테이블코인 관련 보안 및 규제 동향을 다루고 있어 분류.,gemini,,GOV_DIGITAL_FINANCE_POLICY,,other,"스테이블코인 관련 보안 취약점 및 제재 회피 가능성에 대한 보고는 향후 관련 정책 및 규제 방향에 영향을 미칠 수 있으며, 카카오의 금융 서비스 개발 시 보안 고려 사항으로 반영해야 함.",,"CertiK, 스테이블코인 위협 보고서 발표",스테이블코인 위협 보고서
1373,정부/국회,정부_국회,플랫폼 규제,청소년 SNS 규제 강화가 빅테크를 키운다? 블루스카이의 경고,청소년 sns 규제 강화가 빅테크를 키운다 블루스카이의 경고,네이트,네이트,"Mon, 08 Jun 2026 02:03:09 GMT",청소년 SNS 규제 강화가 빅테크를 키운다? 블루스카이의 경고 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE9raDd4dUdzdHU0S1lHLW4xVkF1ZWZXOWZINzdZREkzSUMtZ0QyMjA1enRTVUZ3eFJGYl9BZ194cEYyZmxKZFFlcHlwcDQ0TGpfWXU0?oc=5,google_rss_플랫폼 규제 when:1d,79.0,73.0,"deepfake_youth,policy_legislation",deepfake_youth,,,Y,,,,government:platform_obligation,platform_operator_obligation,79.0,"policy_legislation,market_power_platform",government:platform_obligation,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation:policy_change,global_incident:platform_regulation:platform_sector:platform_content_moderation_obligation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,플랫폼 규제,청소년 SNS 규제 강화와 빅테크,청소년 SNS 규제 강화가 빅테크 기업에 미치는 영향에 대한 논의.,2,2,2,,,카카오의 직접적인 서비스와 관련된 규제라기보다는 일반론적인 논의에 가까워 GOV_GENERAL_POLICY로 분류하며 우선순위 낮음. / v23_category_reassign:government_without_policy_basis,gemini,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,청소년 SNS 규제 강화와 빅테크,플랫폼 규제
1020,정부/국회,정부_국회,금융감독원,선거 후 국회 원 구성 속도… 가상자산·특사경 입법 속도낼까 - 조선비즈,선거 후 국회 원 구성 속도 가상자산 특사경 입법 속도낼까,Chosunbiz,Chosunbiz,"Mon, 08 Jun 2026 01:30:54 GMT",선거 후 국회 원 구성 속도… 가상자산·특사경 입법 속도낼까 - 조선비즈 Chosunbiz,https://news.google.com/rss/articles/CBMigAFBVV95cUxOMU1kRTJNR1o1SE8yYkVBYzVCVzNBcFhWNHVZcC1GVVVaQTdWdkVBUHY4bFhxazdDZnlVeS1lNzVxM2NVRVZUUnhWeDFwazZudWk4Vm96SVpuZzFWbU9NVTR5emZQemYxMC1LQzQ5TG9JLWRpWGJjMGlCOWw3QkNwRdIBlAFBVV95cUxQODRRaEpaRDcyYUY0bGJWdmRmQWJMYkxGNy1VY0xwaFB2R00tOFRpTkNLTUNDQ211Z2g3TDNTSGZ0Q01teXZ3VWNCRDVEOHhLcTVOam80RUlPV0ViUnZpalloX3BoSVl4UWFuM1VfeTNJYmktLUNHSDZFWVM4YWZvYzhsZEJNU1ZocUktN1JpUG8zSW0x?oc=5,google_rss_금융감독원 스테이블코인 when:1d,79.0,66.0,"digital_asset_stablecoin,legal_regulatory_enforcement,policy_legislation,stablecoin",stablecoin_legislation,,,,,,,,general,79.0,"legal_regulatory_enforcement,policy_legislation,digital_asset_stablecoin",government:regulatory_enforcement,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy:general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,정부_국회,GOV_PLATFORM_REGULATION,가상자산 입법,국회 원 구성 후 가상자산·특사경 입법 논의,총선 이후 국회 원 구성에 따라 가상자산 관련 법안 및 특별사법경찰(특사경) 도입 논의가 속도를 낼 가능성.,4,1,1,,,가상자산 시장 관련 법안 논의는 카카오의 금융 서비스 전략에 영향을 줄 수 있는 규제 환경 변화로 분류.,gemini,,GOV_REGULATORY_ENFORCEMENT,,other,"가상자산 시장의 제도화 및 규제 강화 추세는 카카오의 금융 서비스 영역에도 간접적인 영향을 줄 수 있으므로, 관련 법안 논의 동향을 주시해야 함.",,국회 원 구성 후 가상자산·특사경 입법 논의,가상자산 입법
193,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오페이,(주)카카오페이증권 News & Stock Coverage,주 카카오페이증권 news stock coverage,Seoul Economic Daily,Seoul Economic Daily,"Mon, 08 Jun 2026 07:15:16 GMT",(주)카카오페이증권 News & Stock Coverage Seoul Economic Daily,https://news.google.com/rss/articles/CBMiY0FVX3lxTE5Zbi1KRVhZdmN1b0hpOXR1YktydlluNTRHOVhUcmYyb1dUVFM1MzJROXZEMmNxRHNMUk14ZmtXbmp5aUZBXy1YdENNZ3BtODJzYnNabXJfTkNFMVVzZlZvenF0Zw?oc=5,google_rss_카카오페이 site:sedaily.com when:1d,79.0,53.0,"ai_infrastructure_security,digital_asset_stablecoin",ai_infrastructure_security,"카카오,카카오페이",,,,,,,general,79.0,"ai_infrastructure_security,digital_asset_stablecoin",self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오페이증권,카카오페이증권 뉴스 및 주식 분석,카카오페이증권의 뉴스 및 주식 관련 분석 정보를 제공함.,4,3,4,,,"카카오페이증권의 개별적인 뉴스나 주식 분석은 직접적인 리스크나 전략적 시사점을 주지 않아 STRATEGIC_REFERENCE로 분류. 다만, 다른 이슈가 부족할 경우 참고.",gemini,STRATEGIC_REFERENCE,,,other,,,카카오페이증권 뉴스 및 주식 분석,카카오페이증권
121,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"Kakao recovers after hitting one-year low, but investors remain skeptical of AI push",kakao recovers after hitting one year low but investors remain skeptical of ai push,네이트,네이트,"Mon, 08 Jun 2026 05:02:00 GMT","Kakao recovers after hitting one-year low, but investors remain skeptical of AI push 네이트",https://news.google.com/rss/articles/CBMiYEFVX3lxTFBGNFNuZEZvZld2NUJzQi1TQm9OcWFNcHRIbWJ1LW9HYkNyeWkyZW91YlktcUxsTWd1N0N3YkM1UEtEWkdoek9Edm1LejJlaGdKeUFuV3NnT29YMmlwR3dpQw?oc=5,google_rss_카카오 AI when:1d,79.0,50.5,"ai_infrastructure_security,digital_asset_stablecoin",ai_infrastructure_security,카카오,,,,,,,general,79.0,"ai_infrastructure_security,digital_asset_stablecoin",self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,카카오 주가 및 AI 전략,카카오 주가 회복에도 AI 투자에 대한 회의적인 시각,"카카오 주가가 1년 최저치에서 회복했지만, AI 투자에 대한 투자자들의 회의적인 시각이 여전하다는 내용.",4,3,4,,,"카카오의 AI 전략에 대한 시장의 평가를 보여주지만, 직접적인 리스크나 규제 이슈와는 거리가 있어 STRATEGIC_REFERENCE로 분류.",gemini,STRATEGIC_REFERENCE,,,other,,,카카오 주가 회복에도 AI 투자에 대한 회의적인 시각,카카오 주가 및 AI 전략
897,정부/국회,정부_국회,금융감독원,"“나태주 목소리로 보이스피싱 막는다”…금감원·은행권, 사기예방 오디오북 배포",나태주 목소리로 보이스피싱 막는다 금감원 은행권 사기예방 오디오북 배포,디지털데일리,디지털데일리,"Mon, 08 Jun 2026 03:04:46 GMT","“나태주 목소리로 보이스피싱 막는다”…금감원·은행권, 사기예방 오디오북 배포 디지털데일리",https://news.google.com/rss/articles/CBMiZEFVX3lxTE9vS0h2WlZxV0E1bERlNUQtNDQ2dWc1QW9VNXNwT3VBMEpOU1VXYVlsaFF5cHMyalRONkhORHcyenhxLV8yaThzRHRzZE1la25OWE5UTUZxalJrVUhvLTVQNzRtN2Y?oc=5,google_rss_금융감독원 when:1d,78.5,44.5,"phishing_security,privacy_security_reliability",security_phishing_malware,금감원,,,,,,,general,78.5,privacy_security_reliability,government:tech_security_policy,global_incident:platform_regulation:financial_authority:platform_regulation:general,global_incident:platform_regulation:financial_authority:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,금융 사기 예방,"금감원, 은행권과 사기예방 오디오북 배포",금융감독원과 은행권이 협력하여 사기 예방 오디오북을 배포함.,2,2,1,,,카카오의 핀테크 사업과 직접적인 연관성이 낮은 금융 당국의 캠페인성 활동으로 판단되어 GOV_GENERAL_LOW_RELEVANCE로 분류. / v23_category_reassign:government_without_policy_basis,gemini,,GOV_GENERAL_LOW_RELEVANCE,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,"금감원, 은행권과 사기예방 오디오북 배포",금융 사기 예방
1436,정부/국회,정부_국회,스테이블코인,CertiK ‘Skynet 2026 스테이블코인 위협 인텔리전스 보고서’ 발표… 브리지 해킹 피해 3.28억달러·1100억달러 규모 제재 회피 네트워크 주목,certik skynet 2026 스테이블코인 위협 인텔리전스 보고서 발표 브리지 해킹 피해 3 28억달러 1100억달러 규모 제재 회피 네트워크 주목,koreasprint.com,koreasprint.com,"Sun, 07 Jun 2026 15:27:00 GMT",CertiK ‘Skynet 2026 스테이블코인 위협 인텔리전스 보고서’ 발표… 브리지 해킹 피해 3.28억달러·1100억달러 규모 제재 회피 네트워크 주목 koreasprint.com,https://news.google.com/rss/articles/CBMibkFVX3lxTE5fNkRNelFLQl8yZkNNWFVvUGlaMFpYYXVMSGtoUkktQnZQWGRxRzk5eDJZQ2NNUWRsS1FqQU56MHhLT2w3cXpxTlczVThPZ0ZjSExnd2NFT21JSlRYVDM4cTBTQk03MGdNTmhXS1h3?oc=5,google_rss_스테이블코인 해킹 when:1d,78.0,94.0,"digital_asset_stablecoin,legal_regulatory_enforcement,phishing_security,privacy_security_reliability,stablecoin",stablecoin_general,,,,,,,,general,78.0,"legal_regulatory_enforcement,privacy_security_reliability,digital_asset_stablecoin",government:regulatory_enforcement,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy:sanction_penalty,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,정부_국회,GOV_FINANCIAL_DIGITAL_POLICY,스테이블코인 위협 보고서,"CertiK, 스테이블코인 위협 보고서 발표",CertiK가 발표한 'Skynet 2026 스테이블코인 위협 인텔리전스 보고서'에서 브리지 해킹 피해 및 제재 회피 네트워크를 주목함.,3,1,1,,,카카오의 금융 서비스와 직결될 수 있는 스테이블코인 관련 보안 및 규제 동향을 다루고 있어 분류.,gemini,,GOV_DIGITAL_FINANCE_POLICY,,other,"스테이블코인 관련 보안 취약점 및 제재 회피 가능성에 대한 보고는 향후 관련 정책 및 규제 방향에 영향을 미칠 수 있으며, 카카오의 금융 서비스 개발 시 보안 고려 사항으로 반영해야 함.",,"CertiK, 스테이블코인 위협 보고서 발표",스테이블코인 위협 보고서
462,정부/국회,정부_국회,공정거래위원회,"공정위, 사업자 10만곳 하도급거래 실태조사…안전관리 원사업자로 확대",공정위 사업자 10만곳 하도급거래 실태조사 안전관리 원사업자로 확대,뉴시스,뉴시스,"Mon, 08 Jun 2026 01:00:00 GMT","공정위, 사업자 10만곳 하도급거래 실태조사…안전관리 원사업자로 확대 뉴시스",https://news.google.com/rss/articles/CBMieEFVX3lxTE9tamdNS2I2T0MwNWlwdHRYWGdVbW9NdXVZX0hHTmFydldoQXFSdktKc1d2QTl4MjBCQ1JFY09EVzlYeGFYX1MwX0RhMkd0REhiRUsyVHFIdDNhd0RGM1ZfU2UycVhUVzFWbUFuVUNYbmFDUWZKT3ZvV9IBeEFVX3lxTE9tamdNS2I2T0MwNWlwdHRYWGdVbW9NdXVZX0hHTmFydldoQXFSdktKc1d2QTl4MjBCQ1JFY09EVzlYeGFYX1MwX0RhMkd0REhiRUsyVHFIdDNhd0RGM1ZfU2UycVhUVzFWbUFuVUNYbmFDUWZKT3ZvVw?oc=5,google_rss_공정거래위원회 when:1d,78.0,84.5,antitrust_platform,antitrust_general,공정위,,Y,,,,government:platform_obligation,platform_operator_obligation,78.0,policy_legislation,government:platform_obligation,global_incident:platform_regulation:fair_trade_authority:platform_operator_obligation:general,global_incident:platform_regulation:fair_trade_authority:platform_operator_obligation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,공정거래위원회 실태조사,"공정위, 하도급거래 실태조사 실시",공정거래위원회가 사업자 10만 곳의 하도급거래 실태조사를 실시하고 안전관리 의무를 원사업자로 확대함.,2,2,1,,,"카카오의 핵심 사업과 직접적인 연관성이 낮은 공정위의 실태조사 관련 기사로, GOV_GENERAL_LOW_RELEVANCE로 분류. / v23_category_reassign:government_without_policy_basis",gemini,,GOV_GENERAL_LOW_RELEVANCE,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,"공정위, 하도급거래 실태조사 실시",공정거래위원회 실태조사
874,정부/국회,정부_국회,금융위원회,美 '클래리티 법안' 진전…스테이블코인·가상자산 시장 재편 기대감,클래리티 법안 진전 스테이블코인 가상자산 시장 재편 기대감,네이트,네이트,"Mon, 08 Jun 2026 02:23:00 GMT",美 '클래리티 법안' 진전…스테이블코인·가상자산 시장 재편 기대감 네이트,https://news.google.com/rss/articles/CBMiU0FVX3lxTE96a0hlTjJXbW9aZVNEVW9WdlBBVmJ6M3gySWROUlpsUDRUZkJZWnJVWUI2X25LUVRpaHdxdDY4bHhOTTNvOU0xYXczeWQzYWNvZk5z?oc=5,google_rss_금융위원회 스테이블코인 when:1d,78.0,77.0,"digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_legislation,,,,,,,,general,78.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy:policy_change,global_incident:digital_asset_policy:digital_asset_sector:stablecoin_policy,정부_국회,GOV_FINANCIAL_DIGITAL_POLICY,스테이블코인 규제,미국 '클래리티 법안' 진전과 스테이블코인 시장 재편,미국에서 스테이블코인 및 가상자산 시장 재편을 기대하게 하는 '클래리티 법안'의 진전 소식이 있음.,4,1,1,,,카카오의 디지털 금융 서비스와 직접적으로 연관될 수 있는 스테이블코인 관련 글로벌 규제 동향을 다루고 있어 분류.,gemini,,GOV_DIGITAL_FINANCE_POLICY,,other,"스테이블코인 및 가상자산 관련 규제 동향은 국내 디지털 자산 시장에도 영향을 미칠 수 있으며, 향후 제도화 논의에 대한 관심과 대응이 필요하다.",,미국 '클래리티 법안' 진전과 스테이블코인 시장 재편,스테이블코인 규제
713,정부/국회,정부_국회,금융위원회,"[특징주] 금융위, 은행계 증권사 자본규제 완화…홍콩 ELS 과징금 감경에 환입 기대감도",특징주 금융위 은행계 증권사 자본규제 완화 홍콩 els 과징금 감경에 환입 기대감도,뉴스티앤티,뉴스티앤티,"Mon, 08 Jun 2026 07:01:54 GMT","[특징주] 금융위, 은행계 증권사 자본규제 완화…홍콩 ELS 과징금 감경에 환입 기대감도 뉴스티앤티",https://news.google.com/rss/articles/CBMiakFVX3lxTE5TaHd0OHJyMks1TnhYMnI0SWp1R3ZpVUN3MWZueWJ4YjlfbkphY3VobFhMS2hhZ3dtc2tCQ0c1azNqYmlFMUVtMzczYUwzMFJiTGJiVHB1OHJlazVmUUQ0U081NzRvTWxjV3c?oc=5,google_rss_금융위원회 when:1d,78.0,51.5,"antitrust_platform,legal_regulatory_enforcement,policy_legislation",antitrust_general,금융위,,,,,,,general,78.0,"legal_regulatory_enforcement,policy_legislation",government:regulatory_enforcement,global_incident:financial_regulation:hongkong_els:hongkong_els_misselling:sanction_penalty_decision,global_incident:financial_regulation:hongkong_els:hongkong_els_misselling,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,금융 규제 완화,홍콩 ELS 판매은행 제재,금융위원회가 은행계 증권사의 자본규제를 완화함.,2,2,1,,,"카카오의 직접적인 사업과 연관성이 낮은 금융 규제 완화 이슈로, GOV_GENERAL_LOW_RELEVANCE로 분류. / v23_category_reassign:government_without_policy_basis",gemini,,GOV_GENERAL_LOW_RELEVANCE,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,홍콩 ELS 판매은행 제재,금융 규제 완화
464,정부/국회,정부_국회,공정거래위원회,"공정위, 2026년 유통·대리점 분야 서면실태조사 실시…영업이익률 신규 조사",공정위 2026년 유통 대리점 분야 서면실태조사 실시 영업이익률 신규 조사,BBS불교방송,BBS불교방송,"Mon, 08 Jun 2026 07:21:59 GMT","공정위, 2026년 유통·대리점 분야 서면실태조사 실시…영업이익률 신규 조사 BBS불교방송",https://news.google.com/rss/articles/CBMia0FVX3lxTFBqYjgtZDEtdE5Gdkg2a3hOOHF3cDFMdFlLNDhxTVd0S3IzZGZsTmxVWkN3bno0STdUSDJtZVVLOG82c04zX3QzU3hkZFEtbDBfT0xKQ0ROeC1obW9zcXJ3N043NzNmSGlHRHhN?oc=5,google_rss_공정거래위원회 when:1d,78.0,50.5,"antitrust_platform,earnings,financial_performance",antitrust_general,공정위,,,,,,,general,78.0,"policy_legislation,financial_performance",government:general,global_incident:platform_regulation:fair_trade_authority:platform_regulation:general,global_incident:platform_regulation:fair_trade_authority:platform_regulation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,공정거래위원회 실태조사,"공정위, 유통·대리점 거래구조 첫 정밀 진단",공정거래위원회가 유통 및 대리점 거래 구조를 정밀 진단하고 영업이익률까지 조사함.,2,2,1,,,카카오의 핵심 사업 영역과의 직접적인 연관성이 낮아 GOV_GENERAL_LOW_RELEVANCE로 분류. / v23_category_reassign:government_without_policy_basis,gemini,,GOV_GENERAL_LOW_RELEVANCE,,other,정부/국회 기사이나 카카오 플랫폼·AI·디지털금융과 연결 경로가 약함,,"공정위, 유통·대리점 거래구조 첫 정밀 진단",공정거래위원회 실태조사
942,정부/국회,정부_국회,금융감독원,"금감원, 가상자산 시세조종 ‘AI 자동탐지’ 도입…초 단위 분석 체계 구축",금감원 가상자산 시세조종 ai 자동탐지 도입 초 단위 분석 체계 구축,메트로신문,메트로신문,"Sun, 07 Jun 2026 10:43:28 GMT","금감원, 가상자산 시세조종 ‘AI 자동탐지’ 도입…초 단위 분석 체계 구축 메트로신문",https://news.google.com/rss/articles/CBMiggdBVV95cUxNc1U1cXJfcnE0em9rMW5QR0ZueHZOM2NWbjhFNURycmZVbE9lZDJsU3N0M3EzUndRQzIwSUVqa0lRQ1Nqb1JrNTFqNHZ5WTFuUWFQUjdIRVRRZXR5ekRRTmVraE5xb0JBSmJ3OUFsVlZEZ1kydGZYc0xqOEJVcFJNZWIwWk4xVmZocTczM3hqZkdzSWFJRWJaQi1uQlhHZUtKdGxhT3RIeUk1RlN1Sy0yYnhaUjBDTzJETWRlNnRCblVJclNjRlU4eUR5Ym1NNDBwbnk5OGhpUi1kb2NxWE9WcXZkR1Jaa0xpZS1LSi1wc2RhdFZDN2VXNUZjY1MzWHR0aE1TMFN3dERTd1hGWmdRcnBjVDJZcm5mOXRtSXA5WDRSdjNIUE5IdEtuRFU1OVVPck1XWGRqZHdyZzl4MGhUUW53eVB1eHdfZ1R3VGFycjJEQW12VlV1QUIyS3lLNHRRdURCTU5HaVZrWnU1dFlwVU9UUC1MYkZLS2M3MXpkbEpTZ09sa1Izb0d0UDBod25sT3kxdW5MdVlVTHdCbDlVUFV5WUFPUlBOdHhCTlFWMUdOYThlczVlc180eWdvOXExc1l5dVRDUnZRQ1oxVnFDMUU0bEhxVk0wREJCXzdBTUxzSjYtTC1VWDcwdDRDc1JvcnRLWFE1S05JNnEwZXgzcG52bTJzVFV1V3Z4RHVEaHNmQmZUb0tYM1ZuZjhvSGtkZjMxNy0yX2x5TFRZdmV6R1lPZzd1bFFsMkdEOFBvSHpnOXg3Q0h5UHlxMDkyZ3A3UU1VaExWQnRnTnlKdmJsTkFpZzMxeEF1amozUmZqMXExZC03QmNPd0c5dkxDMmJuQXdSVzg1UVNlcjFCUjdtUEVScnhhZWRhUkJ3QWZzX2ZPVFJJd09jMU12b3pBUkpWa3JwZHJCSFIzLWg4aG41aU1ZTFF5eVltZk1qUkwwZWVaM2hfNVZqMmNmdXhDX2xSeU15VkZTSlVGWk1BTE1DTUxrQ1JlN2l6aDRWZExoY3Q1QlIxNzhxX2swYXVPeFNrUUZoVktWX0lBR1EyWmFqQ080U3hFV2x5bU5nR0RSSG1xTlFfdVZURklENk5wM2JlemEzZFZEM2Q3el9TTkRFYld6UjRwRi1DeWxTbjIySjNMeGZ2VGdZOTlSTGhJZFhENUoycy1SLWowSTJoYUdZeUJR?oc=5,google_rss_금융감독원 when:1d,77.0,68.5,"ai_infrastructure_security,digital_asset_stablecoin,kim_beomsoo_trial,stablecoin",stablecoin_general,금감원,,,,,,,general,77.0,"ai_infrastructure_security,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:financial_authority:digital_asset_policy:general,global_incident:digital_asset_policy:financial_authority:digital_asset_policy,경쟁사_해외이슈,GOV_AI_DIGITAL_POLICY,금융 AI 도입,"금감원, 가상자산 시세조종 'AI 자동탐지' 도입",금융감독원이 가상자산 시세조종을 탐지하기 위해 AI 자동탐지 시스템 도입 및 초 단위 분석 체계를 구축함.,5,1,1,,,금융 감독 기관의 AI 기술 도입은 카카오의 AI 서비스 및 금융 서비스 개발에 영향을 줄 수 있는 정책적 변화로 분류. / v23_category_reassign:government_without_policy_basis,gemini,,GOV_AI_CORE_POLICY,,other,"금융 분야에서의 AI 기술 적용 확대는 카카오의 AI 기술 발전 및 서비스 개발 방향에 영향을 줄 수 있으며, 금융 규제 환경에서의 AI 활용 가능성을 시사함.",,"금감원, 가상자산 시세조종 'AI 자동탐지' 도입",금융 AI 도입
1285,정부/국회,정부_국회,중소벤처기업부,"한유원 대표, 정책면세점 입점기업 현장 방문…판로 확대 방안 논의",한유원 대표 정책면세점 입점기업 현장 방문 판로 확대 방안 논의,파이낸셜뉴스,파이낸셜뉴스,"Mon, 08 Jun 2026 00:04:50 GMT","한유원 대표, 정책면세점 입점기업 현장 방문…판로 확대 방안 논의 파이낸셜뉴스",https://news.google.com/rss/articles/CBMiWkFVX3lxTFBXVEU5RDl0MUpwSEI5Wm1QZ2w1SWxkYUR4c0M2c3pqaGR3MTZYdE1yTFpqV2QwdkQxOWhBUENjYUFPd0tDeWVsMmFuUmliVUZnU2dEWGVRZTJ1d9IBXkFVX3lxTFBkQVpQYzFTSy0zQ1ByeFJhZTE2amk0NDc5UnhvMFZFOVQxTVU0dHBnYUNReGRKeHdscV9zNFl6N3I1Z1JjVkU3SHp0dWpEck1RWW13UDl6V1B1UzJ6N2c?oc=5,google_rss_중소벤처기업부 when:1d,77.0,66.0,policy_legislation,policy_legislation,,,Y,,,,government:platform_obligation,platform_operator_obligation,77.0,policy_legislation,government:platform_obligation,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation:general,global_incident:platform_regulation:platform_sector:platform_transaction_user_protection_obligation,경쟁사_해외이슈,GOV_PLATFORM_REGULATION,중소기업 지원,정책면세점 입점기업 현장 방문,정책면세점 입점기업의 현장 방문 및 판로 확대 방안 논의.,2,2,2,,,카카오의 주요 사업 영역과 직접적인 연관성이 낮은 중소기업 지원 정책 관련 기사로 GOV_GENERAL_POLICY로 분류하며 우선순위 낮음. / v23_category_reassign:government_without_policy_basis,gemini,,OFF_TOPIC,,other,카카오 대외협력 관점 간접 참고,,정책면세점 입점기업 현장 방문,중소기업 지원
866,정부/국회,정부_국회,금융위원회,디지털자산기본법 입법 지연 불구 금융사들 선점 나선 이유는 | 엠블록,디지털자산기본법 입법 지연 불구 금융사들 선점 나선 이유는 엠블록,매일경제,매일경제,"Sun, 07 Jun 2026 16:54:19 GMT",디지털자산기본법 입법 지연 불구 금융사들 선점 나선 이유는 | 엠블록 매일경제,https://news.google.com/rss/articles/CBMiU0FVX3lxTE43cC1mai1RMy0zTkQ2YWd4eHA2YVRpSmRybUQwMlpIMVhPTXR4MXVtTjVVblo3LWw1Ri1SVklWVVdvMmpJTVhHeTZOMWFfdERCSm1J?oc=5,google_rss_금융위원회 스테이블코인 when:1d,77.0,59.0,"digital_asset_stablecoin,policy_legislation,stablecoin",stablecoin_legislation,,,,,,,,general,77.0,"policy_legislation,digital_asset_stablecoin",government:digital_asset,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy:general,global_incident:digital_asset_policy:digital_asset_sector:digital_asset_policy,정부_국회,GOV_FINANCIAL_DIGITAL_POLICY,디지털자산 기본법,디지털자산기본법 입법 지연 속 금융사 선점 노력,디지털자산기본법 입법이 지연되는 가운데 금융사들이 시장 선점을 위한 움직임을 보임.,4,1,1,,,카카오의 잠재적 디지털 자산 사업과 관련된 법제화 지연 및 시장 경쟁 상황을 다루고 있어 분류.,gemini,,GOV_DIGITAL_FINANCE_POLICY,,other,"디지털자산기본법의 입법 지연은 시장 불확실성을 높이지만, 금융사들의 선점 노력은 향후 카카오의 디지털 자산 관련 사업 전략 수립에 중요한 참고가 될 수 있다.",,디지털자산기본법 입법 지연 속 금융사 선점 노력,디지털자산 기본법
