id,원카테고리,JSON카테고리,검색어,기사제목,기사제목_정규화,언론사,정규언론사,게시일,본문요약,링크,수집채널,랭킹점수,중요도점수,사건태그,사건단계,주요주체,랭킹감점사유,정책규제의무,강제검토,강제검토사유,자사홍보성,이슈패밀리,코드힌트,오늘성점수,오늘성사유,기사유형,v26이벤트키,v26진행단계,v27_industry_ok,v27_industry_reason,v27_industry_score,v32_competitor_basis,v32_competitor_portfolio,v32_actor_group,랭킹원점수,편집신호,스토리버킷,전역사건키,전역사건기본키,Gemini카테고리,Gemini내부카테고리,Gemini이슈패밀리,Gemini이슈그룹,Gemini관련성,Gemini중요도,Gemini대외협력중요도,Gemini관련도,GeminiPR성,Gemini제외,Gemini판단사유,Gemini라벨소스,Gemini자사티어,Gemini정부티어,Gemini경쟁사티어,Gemini경쟁사범위,Gemini정책영향경로,Gemini경쟁시사점,Gemini중복그룹,Gemini이슈유형,v26_2_profile_reason,v27_event_key
3733,정부/국회,정부_국회,해외이전,"개인정보위, 빗썸 개인정보 국외 이전 위반에 과징금 2억1000만원",개인정보위 빗썸 개인정보 국외 이전 위반에 과징금 2억1000만원,딜라이트닷넷,딜라이트닷넷,"Thu, 25 Jun 2026 08:08:43 GMT","개인정보위, 빗썸 개인정보 국외 이전 위반에 과징금 2억1000만원 딜라이트닷넷",https://news.google.com/rss/articles/CBMibkFVX3lxTE84T0hsdDdFd0VrMEdqT2ZDTDdLVmpJZUc4RTE0U0ZhNEQ2QTNSOGZDMkFXYkFBNHRuTmQ5aVBOSUIxTElkbkVjbFR1MGtqWFFjb1BJakZEM3lWRnVlX2ZURWt2czNPcHhCaVcxajdR0gFyQVVfeXFMTjJYNXVFa0tGUnFFWk1EYnlSMV8zZUk4SmxkQjZSaWxINmk5dkktOHlkdHZzb1ZtX2JScjdLT1I0LTdUYkVuQ1JFZU1jV3o1Tm5tVFp1T2lTc1Y1NDFDcU5NN2dnQ3I2dDhWSDZacU9kNnZn?oc=5,google_rss_해외이전 when:2d,224.6,155.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,,,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,privacy_security:bithumb:data_leak,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,224.6,"legal_regulatory_enforcement,digital_asset_stablecoin",government:platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,government_regulatory_enforcement,,
3740,정부/국회,정부_국회,가상자산 해외이전,"개인정보위, '국외이전 규정 위반' 빗썸에 과징금 2.1억원 부과",개인정보위 국외이전 규정 위반 빗썸에 과징금 2 1억원 부과,네이트,네이트,"Thu, 25 Jun 2026 05:11:00 GMT","개인정보위, '국외이전 규정 위반' 빗썸에 과징금 2.1억원 부과 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE50eFg3bDUxVTVFcWpkeVpiMVRQb0NjWTJzekJJMFJFVU43c29VaWQzeWx4dFN3WURFX1o0ZjNvUHRXbko4bFFSS19saDFxcWpWS3RJ?oc=5,google_rss_가상자산 해외이전 when:2d,224.6,155.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,,,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,privacy_security:bithumb:data_leak,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,224.6,"legal_regulatory_enforcement,digital_asset_stablecoin",government:platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,government_regulatory_enforcement,,
2320,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, SK하이닉스 美 AI 투자법인 지분 취득 결정…4년간 7000원 출자",skt sk하이닉스 ai 투자법인 지분 취득 결정 4년간 7000원 출자,뉴시스,뉴시스,"Thu, 25 Jun 2026 11:43:17 GMT","SKT, SK하이닉스 美 AI 투자법인 지분 취득 결정…4년간 7000원 출자 뉴시스",https://news.google.com/rss/articles/CBMieEFVX3lxTE1sVjgzaGFMWjdQTW1zbkNSc21CTmc1WjZxYkF1RHJHS2QzcVVEX3RqazE4a0FFUk52a1BDOGI1dEFXRVVLSkhfRHVhbVlaZmRCRWlESG96Smwyb09XTWozVXpuSEVJTklSeDBVeGF1TzJnZlN0ZXpyc9IBeEFVX3lxTE1sVjgzaGFMWjdQTW1zbkNSc21CTmc1WjZxYkF1RHJHS2QzcVVEX3RqazE4a0FFUk52a1BDOGI1dEFXRVVLSkhfRHVhbVlaZmRCRWlESG96Smwyb09XTWozVXpuSEVJTklSeDBVeGF1TzJnZlN0ZXpycw?oc=5,google_rss_SKT when:2d,224.5,36.0,"ai_infrastructure_security,strategy_mna_governance",ai_infrastructure_security,SKT,,,,,,,general,14.0,published_yesterday,direct_risk,global_incident:mna_capital:skt:mna_capital,decision,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,224.5,"strategy_mna_governance,ai_infrastructure_security",competitor:strategy_mna,global_incident:mna_capital:skt:mna_capital:general,global_incident:mna_capital:skt:mna_capital,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_ai_platform,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_ai_platform,,
3539,경쟁사/해외이슈,경쟁사_해외이슈,중국 AI,"화웨이·캄브리콘, 中 AI 서버 칩 시장 80% 독점 조준… 엔비디아 규제 역이용",화웨이 캄브리콘 ai 서버 칩 시장 80 독점 조준 엔비디아 규제 역이용,글로벌이코노믹,글로벌이코노믹,"Thu, 25 Jun 2026 21:05:00 GMT","화웨이·캄브리콘, 中 AI 서버 칩 시장 80% 독점 조준… 엔비디아 규제 역이용 글로벌이코노믹",https://news.google.com/rss/articles/CBMiiAFBVV95cUxQak4wYTkxdld0R21RazhHeWQta2hyRFJKcUV2ZmU2bi1FQU1zY0Zjc0NsQnJuZG13TzZzMHEzTEhnVUxSR2pDWENPU2xfMTliSk5UdWpUazZjeTlzd3FpMzNqLV9rWGx0OWQ3dE5GMUplenVEZV9DRXdDNjhtMk13dkJqVnVrRXlK?oc=5,google_rss_중국 AI when:2d,224.0,25.0,"ai_infrastructure_security,market_power_platform,policy_legislation",ai_infrastructure_security,,,,,,,,general,24.0,published_today,business_change,,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,global_platform_or_overseas_rule,Y,global,224.0,"policy_legislation,market_power_platform,ai_infrastructure_security",competitor:regulatory_enforcement,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_overseas_regulation_data,comp_overseas_regulation_data:화웨이 캄브리콘 ai 서버 칩 시장 80 독점 조준 엔비디아 규제 역이용,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,3,4,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_OVERSEAS_REGULATION_DATA,overseas,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_overseas_regulation_data:화웨이 캄브리콘 ai 서버 칩 시장 80 독점 조준 엔비디아 규제 역이용,comp_overseas_regulation_data,,
59,자사 및 계열사 이슈,자사_및_계열사_이슈,카카오,"KT클라우드-카카오, AI세이프티 협력…안전한 생성형 AI 기반 만든다",kt클라우드 카카오 ai세이프티 협력 안전한 생성형 ai 기반 만든다,헤럴드경제,헤럴드경제,"Fri, 26 Jun 2026 00:54:38 GMT","KT클라우드-카카오, AI세이프티 협력…안전한 생성형 AI 기반 만든다 헤럴드경제",https://news.google.com/rss/articles/CBMiVkFVX3lxTE02QmxFX0hJeUh4Uk1nYm02UWhtcDQ4REJ6WlF2RV9yNU5QWjh3NGd5V3lTNDEzSGZ3cHVCUjFOSHdoNm41ajNHZm43RnpoNjcxWC1jM1BR?oc=5,google_rss_카카오 when:2d,223.3,29.5,ai_infrastructure_security,ai_infrastructure_security,카카오,,,,,,,general,24.0,published_today,business_change,event:카카오:ai_infrastructure_security,general,Y,"industry_basis_pass:actor=True,change=False,bridge=True",2,naver_telco_strategy_or_infra,Y,telco,223.3,ai_infrastructure_security,self:ai_strategy,,,자사_및_계열사_이슈,SELF_AFFILIATE_BUSINESS,self_strategic_reference,self_strategic_reference:kt클라우드 카카오 ai세이프티 협력 안전한 생성형 ai 기반 만든다,"카카오·계열사의 사업 확장, 제휴, MOU, 신규 서비스 참고 이슈",4,3,4,,,v40: 직접 리스크는 아니지만 자사 사업 확장·제휴성 이슈로 2순위 반영,local_low_confidence,STRATEGIC_REFERENCE,,COMP_DOMESTIC_AI_PLATFORM,domestic,,카카오 현직자가 사업 방향과 외부 질의 가능성을 참고할 실질 변화,self_strategic_reference:kt클라우드 카카오 ai세이프티 협력 안전한 생성형 ai 기반 만든다,self_strategic_reference,,
2326,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"IBK투자 ""SKT, 2분기 실적 추정치 부합…이익회복 국면 진입""",ibk투자 skt 2분기 실적 추정치 부합 이익회복 국면 진입,네이트,네이트,"Thu, 25 Jun 2026 23:29:00 GMT","IBK투자 ""SKT, 2분기 실적 추정치 부합…이익회복 국면 진입"" 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1YNk43dUhmS1VOdVNzRENoN00tTzlMZkhRNGVtbTc1ckp6WEVRMXlTYkF3dWluVGZkRkxTdlc1OXVzT1RzZ1pqN1dobW1nSXlJVXVZ?oc=5,google_rss_SKT when:2d,223.0,32.0,"earnings,financial_performance",financial_performance,SKT,,,,,,,general,24.0,published_today,direct_risk,event:SKT:financial_performance,general,Y,"industry_basis_pass:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,223.0,financial_performance,competitor:general,,,경쟁사_해외이슈,COMPETITOR_AI_STRATEGY,comp_domestic_strategy,comp_domestic_strategy:ibk투자 skt 2분기 실적 추정치 부합 이익회복 국면 진입,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨 / v26.2: overseas structural industry candidate,local_low_confidence,,,COMP_DOMESTIC_STRATEGY,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,comp_domestic_strategy:ibk투자 skt 2분기 실적 추정치 부합 이익회복 국면 진입,comp_domestic_strategy,,
3718,정부/국회,정부_국회,해외이전,"개보위, 빗썸 개인정보 해외이전 위반에 ""과징금 2.1억원""",개보위 빗썸 개인정보 해외이전 위반에 과징금 2 1억원,파이낸셜포스트,파이낸셜포스트,"Thu, 25 Jun 2026 01:30:57 GMT","개보위, 빗썸 개인정보 해외이전 위반에 ""과징금 2.1억원"" 파이낸셜포스트",https://news.google.com/rss/articles/CBMidEFVX3lxTFBqcU16LURkejdrcHZRR3hMb2RrbE9JQWNfZ04tNW0xYXhmR0hLV3lHbmxtNTcxa29LREpnNVptMnhraVV4TGhKYVI5VmpPWGpVaFpXVnNibUtiODI5TlZZYmlxQzc2S2pzVTZqQ3NLSW8yei01?oc=5,google_rss_해외이전 when:2d,221.6,190.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,,,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,privacy_security:bithumb:data_leak,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,221.6,"legal_regulatory_enforcement,digital_asset_stablecoin",government:platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,government_regulatory_enforcement,,
3723,정부/국회,정부_국회,해외이전,"개보위, 빗썸 개인정보 국외이전 위반 제재⋯과징금 2.1억",개보위 빗썸 개인정보 국외이전 위반 제재 과징금 2 1억,v.daum.net,v.daum.net,"Thu, 25 Jun 2026 01:29:48 GMT","개보위, 빗썸 개인정보 국외이전 위반 제재⋯과징금 2.1억 v.daum.net",https://news.google.com/rss/articles/CBMiT0FVX3lxTE50bUlVbU1xdm1IZ01ZMERCVk9FckJ5LWVmemp0RFo5MGV4ZnZRNThYNUhFNnA0bU1TeWxsSWhfWUE0TTh3TVZKQ1RQWjVPaGs?oc=5,google_rss_해외이전 when:2d,221.6,171.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,,,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,privacy_security:bithumb:data_leak,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,221.6,"legal_regulatory_enforcement,digital_asset_stablecoin",government:platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,정부_국회,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,2,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,local_low_confidence,OFF_TOPIC,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,self_filler_reference,,
3742,정부/국회,정부_국회,가상자산 해외이전,"개보위, 빗썸 개인정보 국외이전 위반 제재⋯과징금 2.1억",개보위 빗썸 개인정보 국외이전 위반 제재 과징금 2 1억,네이트,네이트,"Thu, 25 Jun 2026 01:29:00 GMT","개보위, 빗썸 개인정보 국외이전 위반 제재⋯과징금 2.1억 네이트",https://news.google.com/rss/articles/CBMiU0FVX3lxTE1VTDdLb3BhX0w0N3p2Z1dwVllZQU5ockIxVEpIbXVjbXdlbmNzYWN3cHM0Z2FDbDNETUhLYXJnb1VRTmNIZGFtUlVfQ1FmVXV4amVF?oc=5,google_rss_가상자산 해외이전 when:2d,221.6,171.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,,,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,privacy_security:bithumb:data_leak,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,221.6,"legal_regulatory_enforcement,digital_asset_stablecoin",government:platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,government_regulatory_enforcement,,
3726,정부/국회,정부_국회,해외이전,"개보위, 개인정보 국외이전 위반 `빗썸` 과징금 2.1억 부과",개보위 개인정보 국외이전 위반 빗썸 과징금 2 1억 부과,매일신문,매일신문,"Thu, 25 Jun 2026 01:18:45 GMT","개보위, 개인정보 국외이전 위반 `빗썸` 과징금 2.1억 부과 매일신문",https://news.google.com/rss/articles/CBMiYkFVX3lxTE9ZOV9UU0VxeWo2OXVPSGRiQ0NOb0wxX2xDS3NKM2JNMHNtY1dieFhxZHk1eVFBdlh6ZGViRk44eHdyMHFkUFN4UG5kRDJXVHVrUndSbVBoV3RzaGN6TjBwS2N3?oc=5,google_rss_해외이전 when:2d,221.6,168.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,,,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,privacy_security:bithumb:data_leak,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,221.6,"legal_regulatory_enforcement,digital_asset_stablecoin",government:platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,government_regulatory_enforcement,,
3728,정부/국회,정부_국회,해외이전,"개보위, 빗썸에 과징금 2억 원…개인정보 국외이전 위반",개보위 빗썸에 과징금 2억 원 개인정보 국외이전 위반,BBS불교방송,BBS불교방송,"Thu, 25 Jun 2026 00:28:24 GMT","개보위, 빗썸에 과징금 2억 원…개인정보 국외이전 위반 BBS불교방송",https://news.google.com/rss/articles/CBMia0FVX3lxTE9CckdiSGJfOFhpSVZPN3JTdW11SDA0cWx4eWdIOVNsbU5rY3JTY1NWUUJycUFhbWs3X1ptbHVOTzY2N1A4R1l2QVZ6RzVmdzRWWF9vN2tiTnRqbWV1OVJaaDF2MUxoaHNlT21n?oc=5,google_rss_해외이전 when:2d,221.6,168.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,,,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,privacy_security:bithumb:data_leak,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,221.6,"legal_regulatory_enforcement,digital_asset_stablecoin",government:platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,government_regulatory_enforcement,,
3722,정부/국회,정부_국회,해외이전,"동의 없이 해외거래소로 개인정보 이전…개인정보위, 빗썸에 2.1억 과징금",동의 없이 해외거래소로 개인정보 이전 개인정보위 빗썸에 2 1억 과징금,v.daum.net,v.daum.net,"Thu, 25 Jun 2026 01:14:35 GMT","동의 없이 해외거래소로 개인정보 이전…개인정보위, 빗썸에 2.1억 과징금 v.daum.net",https://news.google.com/rss/articles/CBMiRkFVX3lxTE1oR2xTaVd3LUFlRXVGVlF3cXJiMC01TnFjSjJsaUpocnRBVzE5UnFEbElfM1FVMEhmSVpvSjZUZ2NKNmhtM0E?oc=5,google_rss_해외이전 when:2d,221.6,155.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,,,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,privacy_security:bithumb:data_leak,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,221.6,"legal_regulatory_enforcement,digital_asset_stablecoin",government:platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,정부_국회,SELF_AFFILIATE_BUSINESS,self_filler_reference,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,2,2,4,,,v26: 카카오 직접 주체가 없어 자사 섹션 제외/재분류,local_low_confidence,OFF_TOPIC,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,self_filler_reference,,
3720,정부/국회,정부_국회,해외이전,"개인정보위, 빗썸에 과징금 2.1억…국외이전 절차 위반 적발",개인정보위 빗썸에 과징금 2 1억 국외이전 절차 위반 적발,산경투데이,산경투데이,"Thu, 25 Jun 2026 01:14:02 GMT","개인정보위, 빗썸에 과징금 2.1억…국외이전 절차 위반 적발 산경투데이",https://news.google.com/rss/articles/CBMicEFVX3lxTE52RE1LYVpCY1QxVDVBU0dmeS1la2NOclNLZno1clZmemxYWVA5eW80WTBVbU8tNWw1Q01SMmZad2FLY2NOX05XcVZXQnBNdWc2b0hKQURyemJYYmdORGlrby1zWTEzVnY4YWsyUEsyYTPSAXRBVV95cUxObXpqVjgzQUtMVEJPVVJpUUtzZlprSm1uZkM0SkNGb1NISEZZRmJKQXo4UmNHdVVTUFhRSTZCU3dUNkhfMW55eVFwYk9OUEllXzZpUzZ3S00zV3NEaGtZaVdVX0ZPSWpOM2wycFV4M1NELUdMRQ?oc=5,google_rss_해외이전 when:2d,221.6,155.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,,,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,privacy_security:bithumb:data_leak,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,221.6,"legal_regulatory_enforcement,digital_asset_stablecoin",government:platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,government_regulatory_enforcement,,
3725,정부/국회,정부_국회,해외이전,"개인정보위, 개인정보 국외이전 위반 '빗썸'에 과징금 2억1000만원",개인정보위 개인정보 국외이전 위반 빗썸 에 과징금 2억1000만원,프라임경제,프라임경제,"Thu, 25 Jun 2026 01:13:50 GMT","개인정보위, 개인정보 국외이전 위반 '빗썸'에 과징금 2억1000만원 프라임경제",https://news.google.com/rss/articles/CBMickFVX3lxTE05UWlVNnMyaC1jSTZZbUFlZ2FrcjVrMjlIOWN2dk15eHdTUC1UUks3blJtZHB5aTFJeTRYeG8tSy14NU96cVBzSC1BMlhuSVd1QS1IS3ZLWE13bTQtekZrTy1NQmlyTlBkczNtTHRoQmJMQQ?oc=5,google_rss_해외이전 when:2d,221.6,155.0,"antitrust_platform,digital_asset_stablecoin,legal_regulatory_enforcement",antitrust_general,,,Y,,,,government:platform_obligation,platform_operator_obligation,14.0,published_yesterday,official_action,privacy_security:bithumb:data_leak,penalty_or_sanction,,"insufficient_industry_basis:actor=False,change=False,bridge=True",1,global_platform_or_overseas_rule,Y,global,221.6,"legal_regulatory_enforcement,digital_asset_stablecoin",government:platform_obligation,global_incident:platform_regulation:bithumb:platform_data_protection_obligation:sanction_penalty,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,정부_국회,GOV_PLATFORM_REGULATION,government_regulatory_enforcement,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,4,5,4,,,로컬 보조 라벨,local_low_confidence,,GOV_REGULATORY_ENFORCEMENT,,other,카카오 플랫폼·AI·대관 대응 경로에 영향을 줄 수 있는 정책/감독 이슈,,global_incident:platform_regulation:bithumb:platform_data_protection_obligation,government_regulatory_enforcement,,
2319,경쟁사/해외이슈,경쟁사_해외이슈,SKT,"SKT, ‘DTW 이그나이트 2026’서 AI 자율 네트워크 전략 공개… AI가 스스로 장애 판단",skt dtw 이그나이트 2026서 ai 자율 네트워크 전략 공개 ai가 스스로 장애 판단,AI 매터스,AI 매터스,"Fri, 26 Jun 2026 01:25:37 GMT","SKT, ‘DTW 이그나이트 2026’서 AI 자율 네트워크 전략 공개… AI가 스스로 장애 판단 AI 매터스",https://news.google.com/rss/articles/CBMiVEFVX3lxTE5hUE1NR1VSUk5yUEVUSkUzSmtzM3l3c0xpQjZhTW1TcWhlb3ZUT2ZFNDJxSy1Vc1d6VTNITFBScmhiRjlhdC1ZeVYwV0p5N3ZwcUxaTA?oc=5,google_rss_SKT when:2d,221.0,43.0,"ai_infrastructure_security,policy_legislation,privacy_security_reliability",ai_infrastructure_security,SKT,,,,,,,general,24.0,published_today,direct_risk,event:SKT:ai_infrastructure_security+policy_legislation,rumor_or_report,,"weak_form_without_full_basis:actor=True,change=True,bridge=False",2,naver_telco_strategy_or_infra,Y,telco,221.0,"privacy_security_reliability,policy_legislation,ai_infrastructure_security",competitor:security_reliability,,,경쟁사_해외이슈,COMPETITOR_PLATFORM_RISK,comp_domestic_direct_risk,KT 금융 AX/AI 인프라 전략,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,4,4,5,,,로컬 보조 라벨,local_low_confidence,,,COMP_DOMESTIC_DIRECT_RISK,domestic,,카카오가 경쟁사 전략·리스크·AI/플랫폼 대응을 비교 참고할 이슈,KT 금융 AX/AI 인프라 전략,comp_domestic_direct_risk,,
